Date,Tesla_ADJ_Close,GM_ADJ_Close,Ford_ADJ_Close,Toyota_ADJ_Close,Nissan_ADJ_Close,VW_ADJ_Close
2010-06-22,,,55.494815826416016,55.494815826416016,10.494036674499512,76.21261596679688
2010-06-23,,,55.167781829833984,55.167781829833984,10.422651290893555,76.21261596679688
2010-06-24,,,54.840755462646484,54.840755462646484,10.301292419433594,76.21261596679688
2010-06-25,,,54.505924224853516,54.505924224853516,10.25845718383789,76.21261596679688
2010-06-28,,,54.077667236328125,54.077667236328125,10.1727933883667,76.21261596679688
2010-06-29,23.889999389648438,,53.3223762512207,53.3223762512207,9.830130577087402,76.21261596679688
2010-06-30,23.829999923706055,,53.392452239990234,53.392452239990234,9.894378662109375,73.05839538574219
2010-07-01,21.959999084472656,,53.49367904663086,53.49367904663086,9.79443645477295,73.05839538574219
2010-07-02,19.200000762939453,,53.151065826416016,53.151065826416016,9.822992324829102,73.05839538574219
2010-07-06,16.110000610351562,,54.529293060302734,54.529293060302734,10.43692684173584,73.05839538574219
2010-07-07,15.800000190734863,,55.28458786010742,55.28458786010742,10.43692684173584,73.05839538574219
2010-07-08,17.459999084472656,,55.448097229003906,55.448097229003906,10.565427780151367,76.04209899902344
2010-07-09,17.399999618530273,,55.33909225463867,55.33909225463867,10.40123462677002,76.04209899902344
2010-07-12,17.049999237060547,,55.33909225463867,55.33909225463867,10.551151275634766,76.72411346435547
2010-07-13,18.139999389648438,,55.845218658447266,55.845218658447266,10.565427780151367,76.72411346435547
2010-07-14,19.84000015258789,,57.10663604736328,57.10663604736328,10.751035690307617,76.72411346435547
2010-07-15,19.889999389648438,,56.37470245361328,56.37470245361328,10.565427780151367,78.25858306884766
2010-07-16,20.639999389648438,,55.08992004394531,55.08992004394531,10.079986572265625,78.25858306884766
2010-07-19,21.90999984741211,,55.45588684082031,55.45588684082031,10.129960060119629,79.02582550048828
2010-07-20,20.299999237060547,,54.65388107299805,54.65388107299805,10.094266891479492,79.02582550048828
2010-07-21,20.219999313354492,,53.859642028808594,53.859642028808594,9.815853118896484,77.960205078125
2010-07-22,21.0,,55.08213806152344,55.08213806152344,10.122820854187012,79.92093658447266
2010-07-23,21.290000915527344,,55.525970458984375,55.525970458984375,10.229905128479004,79.92093658447266
2010-07-26,20.950000762939453,,55.20671844482422,55.20671844482422,10.351263046264648,82.05216217041016
2010-07-27,20.549999237060547,,54.42806625366211,54.42806625366211,10.458345413208008,82.05216217041016
2010-07-28,20.719999313354492,,54.33462905883789,54.33462905883789,10.508316993713379,82.05216217041016
2010-07-29,20.350000381469727,,54.48257064819336,54.48257064819336,11.422083854675293,80.560302734375
2010-07-30,19.940000534057617,,54.68501663208008,54.68501663208008,10.82956314086914,80.560302734375
2010-08-02,20.920000076293945,,56.094383239746094,56.094383239746094,11.100836753845215,82.13741302490234
2010-08-03,21.950000762939453,,56.662803649902344,56.662803649902344,11.143668174743652,82.26528930664062
2010-08-04,21.260000228881836,,57.81520080566406,57.81520080566406,10.879533767700195,82.26528930664062
2010-08-05,20.450000762939453,,56.250118255615234,56.250118255615234,10.986616134643555,82.26528930664062
2010-08-06,19.59000015258789,,56.46814727783203,56.46814727783203,11.072282791137695,82.56365966796875
2010-08-09,19.600000381469727,,56.11774444580078,56.11774444580078,11.136530876159668,82.30792236328125
2010-08-10,19.030000686645508,,55.96202087402344,55.96202087402344,10.993755340576172,82.30792236328125
2010-08-11,17.899999618530273,,54.36576461791992,54.36576461791992,10.458345413208008,79.28157043457031
2010-08-12,17.600000381469727,,54.62273025512695,54.62273025512695,10.572566986083984,79.28157043457031
2010-08-13,18.31999969482422,,54.40470504760742,54.40470504760742,10.60112190246582,78.2159652709961
2010-08-16,18.780000686645508,,54.87967300415039,54.87967300415039,10.679648399353027,77.15034484863281
2010-08-17,19.149999618530273,,55.012054443359375,55.012054443359375,10.729619026184082,78.64220428466797
2010-08-18,18.770000457763672,,54.996482849121094,54.996482849121094,10.929506301879883,78.64220428466797
2010-08-19,18.790000915527344,,55.48703384399414,55.48703384399414,11.01517105102539,78.64220428466797
2010-08-20,19.100000381469727,,54.840755462646484,54.840755462646484,10.900949478149414,78.64220428466797
2010-08-23,20.1299991607666,,54.47478103637695,54.47478103637695,10.85811710357666,78.64220428466797
2010-08-24,19.200000762939453,,54.31905746459961,54.31905746459961,10.572566986083984,78.64220428466797
2010-08-25,19.899999618530273,,53.773990631103516,53.773990631103516,10.60112190246582,75.40274047851562
2010-08-26,19.75,,53.509254455566406,53.509254455566406,10.579704284667969,75.40274047851562
2010-08-27,19.700000762939453,,54.00758743286133,54.00758743286133,10.958060264587402,77.960205078125
2010-08-30,19.8700008392334,,53.14327621459961,53.14327621459961,10.801008224487305,77.960205078125
2010-08-31,19.479999542236328,,52.82402801513672,52.82402801513672,10.872394561767578,77.960205078125
2010-09-01,20.450000762939453,,53.59490203857422,53.59490203857422,11.136530876159668,78.89794921875
2010-09-02,21.059999465942383,,53.11992263793945,53.11992263793945,11.279306411743164,81.4554214477539
2010-09-03,21.049999237060547,,54.280120849609375,54.280120849609375,11.357831954956055,81.37017059326172
2010-09-07,20.540000915527344,,53.91415023803711,53.91415023803711,11.186502456665039,81.37017059326172
2010-09-08,20.899999618530273,,53.82070541381836,53.82070541381836,11.23647403717041,79.96356964111328
2010-09-09,20.709999084472656,,55.051002502441406,55.051002502441406,11.272168159484863,80.98655700683594
2010-09-10,20.170000076293945,,54.973121643066406,54.973121643066406,11.35069465637207,80.98655700683594
2010-09-13,20.719999313354492,,54.73174285888672,54.73174285888672,11.57913589477539,86.31460571289062
2010-09-14,21.1200008392334,,54.35020446777344,54.35020446777344,11.600552558898926,86.31460571289062
2010-09-15,21.979999542236328,,55.45588684082031,55.45588684082031,11.893244743347168,86.31460571289062
2010-09-16,20.940000534057617,,55.85300827026367,55.85300827026367,11.964632034301758,89.46881866455078
2010-09-17,20.229999542236328,,55.68170928955078,55.68170928955078,11.821856498718262,89.31537628173828
2010-09-20,21.059999465942383,,56.20340347290039,56.20340347290039,12.135963439941406,89.31537628173828
2010-09-21,20.770000457763672,,55.7751350402832,55.7751350402832,11.886104583740234,91.42955017089844
2010-09-22,19.8700008392334,,55.712852478027344,55.712852478027344,11.671941757202148,91.42955017089844
2010-09-23,19.559999465942383,,55.2612190246582,55.2612190246582,11.600552558898926,92.06891632080078
2010-09-24,20.100000381469727,,56.88861846923828,56.88861846923828,11.893244743347168,93.13453674316406
2010-09-27,20.530000686645508,,56.83818817138672,56.83818817138672,12.008886337280273,91.30167388916016
2010-09-28,21.399999618530273,,57.42697525024414,57.42697525024414,12.39696979522705,91.30167388916016
2010-09-29,21.979999542236328,,57.30921936035156,57.30921936035156,12.684432983398438,91.30167388916016
2010-09-30,20.40999984741211,,56.19443893432617,56.19443893432617,12.562260627746582,91.30167388916016
2010-10-01,20.600000381469727,,56.36716079711914,56.36716079711914,12.777860641479492,91.30167388916016
2010-10-04,20.989999771118164,,55.574241638183594,55.574241638183594,12.734739303588867,91.30167388916016
2010-10-05,21.1200008392334,,56.547706604003906,56.547706604003906,13.065328598022461,89.93769836425781
2010-10-06,20.459999084472656,,55.88825607299805,55.88825607299805,12.583821296691895,91.21641540527344
2010-10-07,20.43000030517578,,55.856876373291016,55.856876373291016,12.828166961669922,93.34766387939453
2010-10-08,20.43000030517578,,55.79405212402344,55.79405212402344,12.935962677001953,95.4788818359375
2010-10-11,20.239999771118164,,55.63705062866211,55.63705062866211,12.921591758728027,96.33137512207031
2010-10-12,20.239999771118164,,54.99330139160156,54.99330139160156,12.885661125183105,96.33137512207031
2010-10-13,20.540000915527344,,55.1895637512207,55.1895637512207,13.165939331054688,96.33137512207031
2010-10-14,20.75,,56.81462478637695,56.81462478637695,13.151562690734863,100.55118560791016
2010-10-15,20.540000915527344,,56.13949203491211,56.13949203491211,13.31686019897461,98.46260833740234
2010-10-18,20.229999542236328,,56.97949981689453,56.97949981689453,13.331230163574219,97.82323455810547
2010-10-19,20.049999237060547,,56.013858795166016,56.013858795166016,12.971898078918457,97.82323455810547
2010-10-20,20.649999618530273,,56.280799865722656,56.280799865722656,13.259367942810059,96.33137512207031
2010-10-21,20.75,,56.22584533691406,56.22584533691406,12.950339317321777,96.24612426757812
2010-10-22,20.719999313354492,,56.28865051269531,56.28865051269531,12.964715957641602,99.10196685791016
2010-10-25,20.850000381469727,,56.0217170715332,56.0217170715332,13.022208213806152,99.10196685791016
2010-10-26,21.360000610351562,,55.63705062866211,55.63705062866211,12.878474235534668,107.41374206542969
2010-10-27,21.0,,55.66844940185547,55.66844940185547,12.856911659240723,107.41374206542969
2010-10-28,21.190000534057617,,55.841163635253906,55.841163635253906,12.892845153808594,107.41374206542969
2010-10-29,21.84000015258789,,55.5977783203125,55.5977783203125,12.555072784423828,107.41374206542969
2010-11-01,21.40999984741211,,54.663578033447266,54.663578033447266,12.238862991333008,111.8893051147461
2010-11-02,21.25,,55.134605407714844,55.134605407714844,12.375406265258789,114.02053833007812
2010-11-03,21.770000457763672,,55.511436462402344,55.511436462402344,12.29635238647461,114.02053833007812
2010-11-04,24.899999618530273,,57.09724426269531,57.09724426269531,13.151562690734863,117.43048858642578
2010-11-05,24.440000534057617,,57.0265998840332,57.0265998840332,13.582762718200684,116.7911148071289
2010-11-08,24.979999542236328,,57.890159606933594,57.890159606933594,13.6690034866333,116.7911148071289
2010-11-09,24.6299991607666,,57.387733459472656,57.387733459472656,13.704938888549805,118.4961166381836
2010-11-10,29.360000610351562,,58.87933349609375,58.87933349609375,13.898977279663086,115.29926300048828
2010-11-11,28.040000915527344,,59.075599670410156,59.075599670410156,13.812736511230469,115.29926300048828
2010-11-12,29.84000015258789,,59.279701232910156,59.279701232910156,13.546833038330078,115.29926300048828
2010-11-15,30.799999237060547,,59.3974723815918,59.3974723815918,13.740870475769043,119.98796844482422
2010-11-16,29.670000076293945,,58.824371337890625,58.824371337890625,13.403100967407227,119.98796844482422
2010-11-17,29.489999771118164,,59.546630859375,59.546630859375,13.704938888549805,119.98796844482422
2010-11-18,29.889999389648438,26.155519485473633,60.677101135253906,60.677101135253906,13.891792297363281,125.10291290283203
2010-11-19,30.989999771118164,26.209070205688477,61.60347366333008,61.60347366333008,13.978032112121582,125.10291290283203
2010-11-22,33.400001525878906,26.07136344909668,61.60347366333008,61.60347366333008,13.76242733001709,125.74227905273438
2010-11-23,34.56999969482422,25.436412811279297,60.787025451660156,60.787025451660156,13.439031600952148,119.1354751586914
2010-11-24,35.470001220703125,25.61237144470215,61.9646110534668,61.9646110534668,13.604326248168945,121.05359649658203
2010-11-26,35.31999969482422,25.857168197631836,61.51712417602539,61.51712417602539,13.345605850219727,121.05359649658203
2010-11-29,34.33000183105469,25.857168197631836,61.430763244628906,61.430763244628906,13.582762718200684,115.93862915039062
2010-11-30,35.33000183105469,26.16316795349121,60.99113082885742,60.99113082885742,13.482152938842773,115.12877655029297
2010-12-01,34.349998474121094,26.60686683654785,62.47489547729492,62.47489547729492,14.028336524963379,115.12877655029297
2010-12-02,32.349998474121094,26.53037452697754,62.03527069091797,62.03527069091797,14.208001136779785,128.2997283935547
2010-12-03,31.489999771118164,26.430923461914062,62.05881881713867,62.05881881713867,14.208001136779785,130.2178497314453
2010-12-06,30.309999465942383,26.37736701965332,62.12947463989258,62.12947463989258,14.258310317993164,136.39842224121094
2010-12-07,31.559999465942383,26.53037452697754,61.76048278808594,61.76048278808594,14.00677490234375,134.90655517578125
2010-12-08,32.369998931884766,26.35442543029785,61.51712417602539,61.51712417602539,13.913347244262695,128.93910217285156
2010-12-09,32.04999923706055,25.811264038085938,61.21095275878906,61.21095275878906,14.013961791992188,125.22225189208984
2010-12-10,31.520000457763672,25.864816665649414,60.6535758972168,60.6535758972168,13.884604454040527,126.59477233886719
2010-12-13,30.549999237060547,25.857168197631836,61.218807220458984,61.218807220458984,13.863042831420898,126.59477233886719
2010-12-14,28.530000686645508,25.926015853881836,61.26590347290039,61.26590347290039,13.884604454040527,126.59477233886719
2010-12-15,29.600000381469727,25.711814880371094,61.34440612792969,61.34440612792969,13.841480255126953,126.59477233886719
2010-12-16,30.809999465942383,25.711814880371094,61.47002410888672,61.47002410888672,13.798362731933594,126.59477233886719
2010-12-17,31.360000610351562,26.01017189025879,60.82627868652344,60.82627868652344,13.582762718200684,125.95540618896484
2010-12-20,31.700000762939453,25.826566696166992,60.6300163269043,60.6300163269043,13.568389892578125,125.95540618896484
2010-12-21,32.2599983215332,25.895414352416992,61.24235916137695,61.24235916137695,13.633071899414062,125.95540618896484
2010-12-22,32.630001068115234,26.713964462280273,60.99113082885742,60.99113082885742,13.597139358520508,125.95540618896484
2010-12-23,30.09000015258789,26.62982177734375,60.96759796142578,60.96759796142578,13.625885009765625,125.95540618896484
2010-12-27,25.549999237060547,26.469165802001953,61.15598678588867,61.15598678588867,13.618698120117188,119.3486099243164
2010-12-28,26.40999984741211,27.019973754882812,61.430763244628906,61.430763244628906,13.568389892578125,119.1354751586914
2010-12-29,27.729999542236328,27.555482864379883,62.09807205200195,62.09807205200195,13.676189422607422,121.4798355102539
2010-12-30,26.5,28.1674861907959,61.509281158447266,61.509281158447266,13.597139358520508,120.20108795166016
2010-12-31,26.6299991607666,28.198081970214844,61.729095458984375,61.729095458984375,13.625885009765625,121.05359649658203
2011-01-03,26.6200008392334,28.35108184814453,62.357154846191406,62.357154846191406,13.76242733001709,127.6603775024414
2011-01-04,26.670000076293945,28.993698120117188,62.69470977783203,62.69470977783203,14.20081615447998,127.6603775024414
2011-01-05,26.829999923706055,29.123735427856445,62.961631774902344,62.961631774902344,14.215190887451172,125.31602478027344
2011-01-06,27.8799991607666,29.75870132446289,64.01361083984375,64.01361083984375,14.229561805725098,124.88980865478516
2011-01-07,28.239999771118164,29.819894790649414,64.7358627319336,64.7358627319336,14.78293228149414,127.6603775024414
2011-01-10,28.450000762939453,29.498586654663086,64.97923278808594,64.97923278808594,14.804495811462402,126.16851806640625
2011-01-11,26.959999084472656,29.643943786621094,65.4581069946289,65.4581069946289,14.847615242004395,130.43096923828125
2011-01-12,26.959999084472656,29.544485092163086,66.290283203125,66.290283203125,14.826050758361816,131.92283630371094
2011-01-13,26.219999313354492,29.2767333984375,67.03607940673828,67.03607940673828,14.761375427246094,132.13595581054688
2011-01-14,25.75,29.223190307617188,67.48358154296875,67.48358154296875,14.768562316894531,132.13595581054688
2011-01-18,25.639999389648438,29.093141555786133,66.8712158203125,66.8712158203125,14.703880310058594,135.1196746826172
2011-01-19,24.030000686645508,28.611188888549805,65.9448471069336,65.9448471069336,14.667947769165039,134.6934356689453
2011-01-20,22.6200008392334,28.442886352539062,65.44241333007812,65.44241333007812,14.560148239135742,130.43096923828125
2011-01-21,23.040000915527344,28.488780975341797,64.3825912475586,64.3825912475586,14.394856452941895,130.43096923828125
2011-01-24,24.489999771118164,28.79478645324707,65.55232238769531,65.55232238769531,14.495467185974121,127.95874786376953
2011-01-25,24.68000030517578,29.376190185546875,65.83495330810547,65.83495330810547,14.632013320922852,128.41055297851562
2011-01-26,24.75,28.986040115356445,64.60240173339844,64.60240173339844,14.596081733703613,131.11297607421875
2011-01-27,24.920000076293945,29.582738876342773,65.57588195800781,65.57588195800781,14.754189491271973,130.5844268798828
2011-01-28,24.010000228881836,27.999181747436523,63.87229919433594,63.87229919433594,14.610454559326172,130.43096923828125
2011-01-31,24.100000381469727,27.9150333404541,64.51605224609375,64.51605224609375,14.62483024597168,130.43096923828125
2011-02-01,23.90999984741211,27.884431838989258,65.38745880126953,65.38745880126953,14.81168270111084,130.43096923828125
2011-02-02,23.940000534057617,27.295373916625977,66.72991180419922,66.72991180419922,15.156641006469727,130.43096923828125
2011-02-03,23.6299991607666,27.586082458496094,66.47869110107422,66.47869110107422,15.321932792663574,130.43096923828125
2011-02-04,23.459999084472656,27.991531372070312,66.53363037109375,66.53363037109375,15.23569393157959,126.8078842163086
2011-02-07,23.06999969482422,28.0756893157959,66.83196258544922,66.83196258544922,15.156641006469727,126.8078842163086
2011-02-08,24.489999771118164,28.221036911010742,69.5325698852539,69.5325698852539,15.408174514770508,132.9884490966797
2011-02-09,23.209999084472656,27.853830337524414,70.3647232055664,70.3647232055664,15.623772621154785,134.0540771484375
2011-02-10,23.219999313354492,27.44837760925293,69.72882843017578,69.72882843017578,15.156641006469727,132.13595581054688
2011-02-11,23.25,27.884431838989258,70.69444274902344,70.69444274902344,15.091959953308105,135.1196746826172
2011-02-14,23.079999923706055,27.76202964782715,72.86121368408203,72.86121368408203,15.221317291259766,135.54592895507812
2011-02-15,22.84000015258789,27.624326705932617,72.98683166503906,72.98683166503906,15.113519668579102,132.34909057617188
2011-02-16,24.729999542236328,28.113933563232422,73.54420471191406,73.54420471191406,15.12789249420166,132.5622100830078
2011-02-17,23.600000381469727,27.823223114013672,73.3636474609375,73.3636474609375,15.221317291259766,128.72598266601562
2011-02-18,23.18000030517578,27.930322647094727,73.16738891601562,73.16738891601562,15.228507041931152,131.283447265625
2011-02-22,21.8700008392334,27.364234924316406,71.1968994140625,71.1968994140625,14.646389961242676,131.49658203125
2011-02-23,21.829999923706055,26.461519241333008,70.78865051269531,70.78865051269531,14.567336082458496,131.49658203125
2011-02-24,22.530000686645508,25.260459899902344,70.73371887207031,70.73371887207031,14.696695327758789,124.46355438232422
2011-02-25,23.610000610351562,25.436412811279297,72.029052734375,72.029052734375,14.711067199707031,127.23412322998047
2011-02-28,23.889999389648438,25.650615692138672,73.24588775634766,73.24588775634766,14.660760879516602,132.13595581054688
2011-03-01,23.940000534057617,25.2069091796875,72.884765625,72.884765625,14.74699878692627,128.4276123046875
2011-03-02,24.020000457763672,25.153362274169922,71.8563461303711,71.8563461303711,14.847615242004395,128.4276123046875
2011-03-03,24.360000610351562,25.268110275268555,72.37446594238281,72.37446594238281,14.883545875549316,128.5128631591797
2011-03-04,24.950000762939453,24.77851104736328,71.43240356445312,71.43240356445312,14.73262882232666,128.5128631591797
2011-03-07,24.940000534057617,24.250656127929688,69.88582611083984,69.88582611083984,14.351736068725586,127.23412322998047
