,Country,Year,Annual COƒ??,Share of global COƒ?? emissions (%),GHG(tonnes COƒ??e ),AverageTemperature,GDP,Population,GDP_per_capita
1051,Dominican Republic,2009,19813658.54,0.0629,22870000.0,26.423083333333327,,,
1052,Dominican Republic,2010,20574429.09,0.0622,24280000.0,26.455583333333333,,,
1053,Dominican Republic,2011,20780658.03,0.0605,24580000.0,26.25075,,,
1054,Dominican Republic,2012,21651295.88,0.062,25410000.0,26.340083333333336,,,
1055,Dominican Republic,2013,20957795.31,0.0595,25250000.0,26.290333333333333,,,
1056,Ecuador,1990,16710583.14,0.0753,76170000.0,22.434749999999998,38.02086639404297,10318036.0,3684.893752458605
1057,Ecuador,1991,16377625.57,0.073,77030000.0,22.529500000000002,39.65247344970703,10429924.0,3801.798886521803
1058,Ecuador,1992,22157328.98,0.0998,79280000.0,22.611500000000003,40.49084854125977,10553806.0,3836.6110331438495
1059,Ecuador,1993,24087388.71,0.1087,79020000.0,22.421583333333334,41.28982162475586,10753682.0,3839.598532368342
1060,Ecuador,1994,13538501.37,0.0601,80670000.0,22.217083333333335,43.04804229736328,11012554.0,3908.99715882104
1061,Ecuador,1995,22697911.22,0.0987,83800000.0,22.574166666666667,44.017723083496094,11265611.0,3907.264602292418
1062,Ecuador,1996,24025485.48,0.1021,87120000.0,22.0325,44.77999877929688,11526481.0,3884.9670406168957
1063,Ecuador,1997,18205056.4,0.0761,89140000.0,23.082916666666666,46.71802139282226,11792472.0,3961.681774001436
1064,Ecuador,1998,22314743.35,0.09300000000000001,88100000.0,23.121,48.24407958984375,12050626.0,4003.4500771863427
1065,Ecuador,1999,21365020.48,0.0893,84090000.0,21.90216666666667,45.95760726928711,12268309.0,3746.0425287044127
1066,Ecuador,2000,20562617.58,0.0837,84480000.0,22.026,46.45936965942383,12445838.0,3732.92418392589
1067,Ecuador,2001,22939469.75,0.0913,79560000.0,22.236083333333337,48.32500839233398,12629117.0,3826.475627103145
1068,Ecuador,2002,24753138.01,0.0971,80240000.0,22.76366666666667,50.30477905273438,12827279.0,3921.70304027334
1069,Ecuador,2003,26747852.5,0.0996,80340000.0,22.668333333333337,51.67451477050781,13074181.0,3952.409315008551
1070,Ecuador,2004,28785844.78,0.1021,84290000.0,22.64791666666667,55.917518615722656,13368398.0,4182.8137235084305
1071,Ecuador,2005,29970092.72,0.1024,85790000.0,22.5295,58.87628936767578,13662318.0,4309.392400885105
1072,Ecuador,2006,28524600.62,0.0942,87940000.0,22.603166666666667,61.46892166137695,13917057.0,4416.804620501084
1073,Ecuador,2007,31493981.71,0.102,88400000.0,22.359750000000002,62.81512832641602,14134956.0,4443.956410364208
1074,Ecuador,2008,33324993.46,0.1045,89280000.0,22.22425,66.80836486816406,14354469.0,4654.185736035522
1075,Ecuador,2009,35503217.19,0.1126,92530000.0,22.67716666666667,67.18682861328125,14573101.0,4610.33163863211
1076,Ecuador,2010,35884097.21,0.1085,96210000.0,22.639916666666668,69.55536651611328,14790608.0,4702.671216498557
1077,Ecuador,2011,37973460.94,0.1105,96710000.0,22.33666666666667,75.028076171875,15007343.0,4999.424359920006
1078,Ecuador,2012,37460526.2,0.1073,98180000.0,22.445916666666665,79.2611312866211,15223680.0,5206.437030114998
1079,Ecuador,2013,40252210.7,0.1143,100380000.0,22.264125,83.18179321289062,15439429.0,5387.621084490276
1080,Egypt,1990,75621975.85,0.3409,129330000.0,23.09141666666667,85.69135284423828,55146417.0,1553.8879496783677
1081,Egypt,1991,78320710.96,0.3492,134970000.0,23.088499999999996,86.65572357177734,56165811.0,1542.855378190432
1082,Egypt,1992,80826148.13,0.3642,140040000.0,22.554916666666667,90.5317153930664,56995165.0,1588.4104448696023
1083,Egypt,1993,92702607.18,0.4185,142330000.0,23.39225,93.15785217285156,57822207.0,1611.1085516478392
1084,Egypt,1994,84834941.9,0.3765,138260000.0,23.235,96.85916900634766,58664429.0,1651.071537853844
1085,Egypt,1995,95166896.06,0.4136,147200000.0,23.16916666666667,101.35581970214844,59523990.0,1702.7726081895455
1086,Egypt,1996,101408464.5,0.4311,154630000.0,23.426333333333332,106.41218566894531,60410338.0,1761.489658755846
1087,Egypt,1997,107511990.2,0.4496,164080000.0,22.939666666666668,112.25672149658205,61642311.0,1821.0985226783926
1088,Egypt,1998,121465258.8,0.5064,170850000.0,23.682416666666665,118.51558685302734,62900550.0,1884.1740947102585
1089,Egypt,1999,124497417.5,0.5202,179720000.0,23.779333333333337,125.68984985351562,64187293.0,1958.17340129168
1090,Egypt,2000,140347602.6,0.5715,180360000.0,22.881416666666667,133.69630432128906,65504309.0,2041.0306796960344
1091,Egypt,2001,124292785.7,0.4944,192780000.0,23.616333333333333,138.42279052734378,66852387.0,2070.5736435012227
1092,Egypt,2002,125781450.0,0.4934,197200000.0,23.716250000000002,141.73138427734375,68265356.0,2076.1831854702955
1093,Egypt,2003,146462043.1,0.5451,204500000.0,23.496416666666665,146.2575225830078,69734297.0,2097.3542270456646
1094,Egypt,2004,149143733.5,0.5291,215210000.0,23.511083333333335,152.2424774169922,71210963.0,2137.907858611492
1095,Egypt,2005,165041693.0,0.5642,234140000.0,23.52025,159.0503692626953,72688283.0,2188.115645305521
1096,Egypt,2006,176019518.2,0.5812,243290000.0,23.505666666666666,169.93553161621094,74207202.0,2290.014001824391
1097,Egypt,2007,185905188.6,0.602,259480000.00000003,23.584333333333333,181.9802703857422,75814404.0,2400.3389960797185
1098,Egypt,2008,195285376.0,0.6126,271340000.0,23.907916666666665,195.0032958984375,77516306.0,2515.6422688464736
1099,Egypt,2009,202709705.6,0.6431,274870000.0,23.735000000000003,204.11697387695312,79317792.0,2573.4071603626226
1100,Egypt,2010,198807663.8,0.6012,277420000.0,25.151916666666665,214.62335205078125,81238995.0,2641.876011031171
1101,Egypt,2011,213271004.6,0.6207,283900000.0,23.331416666666666,218.41053771972656,83298127.0,2622.0341991570417
1102,Egypt,2012,211992734.9,0.6071,294690000.0,23.770916666666665,223.2727813720703,85458032.0,2612.6599939964717
1103,Egypt,2013,208450844.5,0.5921,292440000.0,24.50525,228.1523284912109,87679255.0,2602.124396371877
1104,El Salvador,1990,2467169.72,0.0111,8039999.999999999,25.566499999999994,11.342595100402832,5109818.0,2219.764989751657
1105,El Salvador,1991,3123868.16,0.0139,8910000.0,25.64075,11.512093544006348,5196237.0,2215.467374564776
1106,El Salvador,1992,3287506.07,0.0148,9330000.0,25.78191666666667,12.32001781463623,5286006.0,2330.6855525014976
1107,El Salvador,1993,3733447.09,0.0169,9890000.0,25.663083333333336,13.036948204040527,5334151.0,2444.0530843691017
1108,El Salvador,1994,4532236.02,0.0201,10530000.0,25.913166666666665,13.64835262298584,5395198.0,2529.722286927345
1109,El Salvador,1995,4961569.8,0.0216,10790000.0,25.734083333333334,14.294596672058105,5479829.0,2608.584441605405
1110,El Salvador,1996,4498967.81,0.0191,10700000.0,25.354416666666665,14.411480903625488,5564105.0,2590.0806874826208
1111,El Salvador,1997,5398272.49,0.0226,11530000.0,26.035750000000004,14.863271713256836,5636808.0,2636.824194341343
1112,El Salvador,1998,5731667.18,0.0239,11580000.0,26.131083333333333,15.257768630981445,5711571.0,2671.3786156175674
1113,El Salvador,1999,5620134.14,0.0235,11800000.0,25.27958333333333,15.587414741516113,5788365.0,2692.8873250937204
1114,El Salvador,2000,5660887.26,0.0231,11660000.0,25.40716666666667,15.762938499450685,5849822.0,2694.601391196293
1115,El Salvador,2001,5854442.96,0.0233,12370000.0,25.49291666666667,15.901229858398438,5883698.0,2702.5911014464773
1116,El Salvador,2002,5930844.34,0.0233,12560000.0,25.71041666666667,16.152606964111328,5901830.0,2736.881096898984
1117,El Salvador,2003,6434281.78,0.0239,12930000.0,25.724083333333336,16.40494728088379,5919845.0,2771.178515802997
1118,El Salvador,2004,6253663.02,0.0222,13020000.0,25.74258333333334,16.551080703735348,5935121.0,2788.667780106817
1119,El Salvador,2005,6349269.26,0.0217,13540000.0,25.622833333333332,16.999195098876953,5956221.0,2854.02356609618
1120,El Salvador,2006,6720562.95,0.0222,13840000.0,25.758499999999998,17.73745346069336,5970893.0,2970.653378094928
1121,El Salvador,2007,6845867.67,0.0222,14450000.0,25.475166666666663,18.067472457885746,5981752.0,3020.4315487980352
1122,El Salvador,2008,6408648.63,0.0201,13800000.0,25.248250000000002,18.45180892944336,6006449.0,3071.999600669773
1123,El Salvador,2009,6312649.33,0.02,13500000.0,25.787583333333334,18.067384719848636,6030596.0,2995.9534214940995
1124,El Salvador,2010,6317045.02,0.0191,13220000.0,25.45866666666667,18.44792366027832,6052064.0,3048.2036641182776
1125,El Salvador,2011,6500473.85,0.0189,13020000.0,25.549666666666667,19.151123046875,6071774.0,3154.1231684306763
1126,El Salvador,2012,6505744.53,0.0186,13200000.0,25.560333333333332,19.69005012512207,6090646.0,3232.8344358089557
1127,El Salvador,2013,6093602.43,0.0173,12430000.0,25.91077777777778,20.15772819519043,6108590.0,3299.898699239993
1128,Equatorial Guinea,1990,65952.0,0.0003,5530000.0,25.285000000000007,0.21679344773292544,371100.0,584.1914517190122
1129,Equatorial Guinea,1991,142896.0,0.0006,5660000.0,25.235083333333336,0.2145773023366928,381377.0,562.6382879321322
1130,Equatorial Guinea,1992,157552.0,0.0007,5720000.0,24.889166666666668,0.2891328632831573,392024.0,737.5386794766579
1131,Equatorial Guinea,1993,98928.0,0.0004,6650000.0,25.189333333333337,0.3210335075855255,403044.0,796.5222347573108
1132,Equatorial Guinea,1994,32976.0,0.0001,6630000.0,25.2865,0.3745460510253906,414443.0,903.733567765388
1133,Equatorial Guinea,1995,128240.0,0.0006,6780000.0,25.614583333333332,0.4400401711463928,426231.0,1032.398326603163
1134,Equatorial Guinea,1996,113584.0,0.0005,8760000.0,25.238416666666666,0.7330188751220703,438420.0,1671.9558303044348
1135,Equatorial Guinea,1997,289456.0,0.0012,10500000.0,25.32525,1.8323489427566528,451026.0,4062.623757292601
1136,Equatorial Guinea,1998,164880.0,0.0007,11890000.0,26.003500000000003,2.2679805755615234,464060.0,4887.257198555194
1137,Equatorial Guinea,1999,465328.0,0.0019,13780000.0,25.322999999999997,2.8500354290008545,477538.0,5968.18562920826
1138,Equatorial Guinea,2000,454336.0,0.0019,15380000.0,25.220583333333337,3.369134426116944,491483.0,6855.037562066121
1139,Equatorial Guinea,2001,3092416.0,0.0123,17630000.0,25.207250000000002,5.504487991333008,505919.0,10880.176453805861
1140,Equatorial Guinea,2002,4975712.0,0.0195,20050000.0,25.526500000000002,6.575817108154298,520764.0,12627.249787147915
1141,Equatorial Guinea,2003,6012624.0,0.0224,23920000.0,25.627416666666665,7.493488788604736,535927.0,13982.293835923057
1142,Equatorial Guinea,2004,5213872.0,0.0185,26590000.0,25.59416666666667,10.34091854095459,551415.0,18753.422632599024
1143,Equatorial Guinea,2005,4708240.0,0.0161,27710000.0,25.62391666666667,12.072888374328613,567232.0,21283.863347499107
1144,Equatorial Guinea,2006,4752208.0,0.0157,28090000.0,25.785416666666666,13.003094673156738,583355.0,22290.19151829802
1145,Equatorial Guinea,2007,4792512.0,0.0155,27680000.0,25.773666666666667,14.990242004394533,599763.0,24993.609149604974
1146,Equatorial Guinea,2008,4499392.0,0.0141,27100000.0,25.76875,17.658370971679688,616459.0,28644.842514554395
1147,Equatorial Guinea,2009,4616640.0,0.0146,27420000.0,25.832833333333337,17.895586013793945,633441.0,28251.385707262314
1148,Equatorial Guinea,2010,4675264.0,0.0141,26970000.0,25.9025,16.298553466796875,650702.0,25047.646183347944
1149,Equatorial Guinea,2011,6122544.0,0.0178,26370000.0,25.545666666666662,17.361858367919922,668225.0,25982.05449948733
1150,Equatorial Guinea,2012,5111280.0,0.0146,26170000.0,25.536833333333334,18.805126190185547,685991.0,27413.08004067917
1151,Equatorial Guinea,2013,5158912.0,0.0147,25380000.0,25.5905,18.027873992919922,704001.0,25607.739183495367
1152,Eritrea,1994,860720.64,0.0038,7280000.0,26.890583333333336,1.6220920085906982,3185537.0,509.20520106678975
1153,Eritrea,1995,929640.69,0.004,7920000.0,27.13666666666667,1.6684576272964478,3361437.0,496.3524907045551
1154,Eritrea,1996,1007225.68,0.0043,8450000.0,27.183916666666672,1.822937488555908,3518610.0,518.0845528648837
1155,Eritrea,1997,859282.94,0.0036,8880000.0,27.146,1.9671078920364382,3613539.0,544.3715681597564
1156,Eritrea,1998,585810.72,0.0024,8890000.0,27.577833333333334,2.001976490020752,3717993.0,538.4562289441513
1157,Eritrea,1999,615095.24,0.0026,9010000.0,27.514083333333332,2.002246379852295,3805989.0,526.0778157404803
1158,Eritrea,2000,604075.76,0.0025,9110000.0,27.51725,1.939336180686951,3884349.0,499.26929343551535
1159,Eritrea,2001,625989.03,0.0025,8119999.999999999,27.41058333333334,2.10913348197937,3993336.0,528.163290536877
1160,Eritrea,2002,600270.3,0.0024,7940000.0,27.639416666666666,2.1725220680236816,4147327.0,523.8366948214311
1161,Eritrea,2003,721111.57,0.0027,7920000.0,27.729750000000006,2.1148302555084233,4342028.0,487.06048314483985
1162,Eritrea,2004,765008.84,0.0027,7830000.0,27.5775,2.1455318927764893,4550848.0,471.4576036766091
1163,Eritrea,2005,761274.11,0.0026,7670000.0,27.69,2.200767517089844,4708626.0,467.3905969787882
1164,Eritrea,2006,555926.73,0.0018,7470000.0,27.492,2.179437160491944,4844793.0,449.8514509272003
1165,Eritrea,2007,574008.69,0.0019,7910000.0,27.485416666666666,2.210533857345581,4967933.0,444.9604810180775
1166,Eritrea,2008,409016.31,0.0013,7920000.0,27.59433333333334,1.994276762008667,5105526.0,390.61142025496827
1167,Eritrea,2009,507965.24,0.0016,8170000.0,28.092583333333334,2.071584939956665,5243580.0,395.0707226659391
1168,Eritrea,2010,507987.54,0.0015,8100000.0,28.05416666666667,2.1170394420623784,5364704.0,394.62371867345865
1169,Eritrea,2011,571418.1,0.0017,8289999.999999999,27.58575,2.3007941246032715,5481467.0,419.7405775868525
1170,Eritrea,2012,629674.27,0.0018,8170000.0,27.880083333333335,2.4624688625335693,5582115.0,441.13545896735724
1171,Eritrea,2013,638775.25,0.0018,8140000.000000001,28.503500000000003,2.576963186264038,5681550.0,453.5669291415262
1172,Estonia,1990,37068977.48,0.1671,35160000.0,6.698583333333332,15.302617073059082,1569322.0,9751.100840400555
1173,Estonia,1991,34037705.0,0.1518,31430000.0,6.2580833333333326,14.078432083129885,1559547.0,9027.257327371271
1174,Estonia,1992,24514590.79,0.1105,23790000.0,6.401833333333333,11.098217010498047,1528715.0,7259.833919663278
1175,Estonia,1993,19066027.57,0.0861,17950000.0,5.146250000000001,10.461124420166016,1491426.0,7014.175976659932
1176,Estonia,1994,19900974.39,0.0883,17110000.0,5.252250000000002,10.25275993347168,1467535.0,6986.381880821704
1177,Estonia,1995,18203993.21,0.0791,15320000.0,6.165833333333333,10.51343059539795,1446509.0,7268.140464662128
1178,Estonia,1996,18925430.33,0.0805,16160000.0,4.5785,11.073149681091307,1427827.0,7755.246035473
1179,Estonia,1997,18482320.57,0.0773,15740000.0,5.778333333333333,12.37962818145752,1413351.0,8759.0613948393
1180,Estonia,1998,16909588.86,0.0705,15210000.0,5.361416666666666,12.889328956604006,1400972.0,9200.275920292486
1181,Estonia,1999,15727068.82,0.0657,13980000.0,6.456833333333332,12.778938293457033,1389756.0,9195.094889647558
1182,Estonia,2000,15362207.36,0.0626,13550000.0,7.008750000000002,14.129426956176758,1379671.0,10241.156736770405
1183,Estonia,2001,15707868.32,0.0625,21370000.0,5.973,15.023637771606445,1369399.0,10970.97177054054
1184,Estonia,2002,15233321.73,0.0598,21330000.0,6.211583333333333,15.936532974243164,1359260.0,11724.418414610276
1185,Estonia,2003,17087248.52,0.0636,23010000.0,5.662166666666665,17.118412017822266,1349483.0,12685.163146050945
1186,Estonia,2004,17286590.62,0.0613,23080000.0,5.940833333333334,18.195972442626953,1340354.0,13575.497549622676
1187,Estonia,2005,17136321.46,0.0586,23190000.0,6.0014166666666675,19.901611328125,1331702.0,14944.493083381267
1188,Estonia,2006,16439189.16,0.0543,16600000.000000002,6.531833333333334,21.94588279724121,1322944.0,16588.67102253853
1189,Estonia,2007,20071647.7,0.065,20350000.0,6.830833333333332,23.64629173278809,1316118.0,17966.69579231352
1190,Estonia,2008,17872650.45,0.0561,18900000.0,7.267833333333333,22.364791870117188,1311467.0,17053.263155014338
1191,Estonia,2009,14609067.15,0.0463,15470000.0,6.061833333333333,19.07170867919922,1307409.0,14587.408132573066
1192,Estonia,2010,19014857.92,0.0575,19500000.0,5.042999999999999,19.502552032470703,1302817.0,14969.525292094517
1193,Estonia,2011,19097197.34,0.0556,21770000.0,6.865333333333333,20.984220504760746,1297236.0,16176.100959856758
1194,Estonia,2012,17938059.04,0.0514,20630000.0,5.486,21.8880672454834,1288868.0,16982.3963706783
1195,Estonia,2013,19695596.98,0.0559,23040000.0,6.961749999999999,22.31193733215332,1279745.0,17434.674354776398
1196,Ethiopia,1990,2985775.69,0.0135,102730000.0,23.37958333333334,8.914345741271973,47554116.0,187.45687000620453
1197,Ethiopia,1991,2957140.07,0.0132,104460000.0,23.41241666666667,8.278085708618164,49447575.0,167.41135856749625
1198,Ethiopia,1992,2937331.98,0.0132,107010000.0,23.239500000000003,7.5601701736450195,51205192.0,147.6446016186214
1199,Ethiopia,1993,2994817.01,0.0135,102610000.0,22.98875,8.553791046142576,52525039.0,162.8516838634347
1200,Ethiopia,1994,2196878.77,0.0097,105030000.0,23.20866666666667,8.826654434204102,54030146.0,163.3653633696289
1201,Ethiopia,1995,2505652.77,0.0109,107110000.0,23.396500000000003,9.367508888244627,55725462.0,168.10105384580982
1202,Ethiopia,1996,2794653.04,0.0119,104080000.0,23.358583333333332,10.531532287597656,57424029.0,183.39939692489457
1203,Ethiopia,1997,2979329.44,0.0125,106800000.0,23.423833333333334,10.861580848693848,59076269.0,183.85691975053211
1204,Ethiopia,1998,3147406.27,0.0131,116950000.0,23.689416666666663,10.48597240447998,60764879.0,172.56633399171218
1205,Ethiopia,1999,3094952.99,0.0129,117930000.0,23.446833333333334,11.027273178100586,62538426.0,176.32796159757183
1206,Ethiopia,2000,3463787.2,0.0141,111270000.0,23.762583333333335,11.696983337402346,64365225.0,181.72830651026769
1207,Ethiopia,2001,4263382.28,0.017,122340000.0,23.6615,12.667985916137695,66230452.0,191.27131906238083
1208,Ethiopia,2002,4430488.1,0.0174,141710000.0,23.82325,12.859870910644533,68167888.0,188.64998297504144
1209,Ethiopia,2003,4871122.29,0.0181,136700000.0,23.857166666666668,12.58192253112793,70174826.0,179.29396121520742
1210,Ethiopia,2004,5158619.71,0.0183,138170000.0,23.778666666666666,14.289617538452148,72238990.0,197.81031737088446
1211,Ethiopia,2005,4955126.88,0.0169,132560000.0,23.89691666666667,15.978473663330078,74354300.0,214.89643051350197
1212,Ethiopia,2006,5316940.93,0.0176,144580000.0,23.77808333333333,17.709697723388672,76535275.0,231.39261893798215
1213,Ethiopia,2007,5828354.59,0.0189,144730000.0,23.724000000000004,19.738550186157227,78799447.0,250.49097344753227
1214,Ethiopia,2008,6365064.81,0.02,157420000.0,23.60258333333333,21.86804962158203,81135648.0,269.5245574618697
1215,Ethiopia,2009,6433046.26,0.0204,160680000.0,24.273583333333335,23.79299545288086,83548430.0,284.78088041727244
1216,Ethiopia,2010,6395734.24,0.0193,164860000.0,23.9275,26.77914428710937,86042927.0,311.23004784704005
1217,Ethiopia,2011,7478954.84,0.0218,150380000.0,24.074166666666667,29.77259635925293,88588758.0,336.0764619733458
1218,Ethiopia,2012,8149538.09,0.0233,166220000.0,23.976166666666668,32.347274780273445,91195675.0,354.70185159848245
1219,Ethiopia,2013,10080186.66,0.0286,177130000.0,24.6315,35.770347595214844,93877025.0,381.03409854769933
1220,Fiji,1990,806056.77,0.0036,220000.0,25.400500000000005,2.132210731506348,739619.0,2882.850131630404
1221,Fiji,1991,663124.51,0.003,90000.0,25.348,2.0746407508850098,746167.0,2780.3973519131905
1222,Fiji,1992,740032.26,0.0033,170000.0,25.296333333333333,2.2011940479278564,752740.0,2924.2421658578746
1223,Fiji,1993,743660.01,0.0034,250000.0,25.007166666666667,2.248080253601074,759328.0,2960.6181434124305
1224,Fiji,1994,738596.81,0.0033,300000.0,25.148749999999996,2.362732410430908,765923.0,3084.817155811887
1225,Fiji,1995,753894.74,0.0033,370000.0,25.715999999999998,2.4218008518218994,772517.0,3134.9482947584315
1226,Fiji,1996,813167.26,0.0035,410000.0,25.86108333333333,2.5380470752716064,778890.0,3258.5436650510424
1227,Fiji,1997,782436.28,0.0033,400000.0,25.323416666666663,2.4822099208831787,785608.0,3159.6036711479246
1228,Fiji,1998,761104.1,0.0032,350000.0,25.865333333333336,2.51447868347168,792693.0,3172.0712602125664
1229,Fiji,1999,775022.6,0.0032,320000.0,25.686666666666667,2.735752820968628,799078.0,3423.636767585427
1230,Fiji,2000,833603.76,0.0034,360000.0,25.837166666666672,2.6892452239990234,804933.0,3340.955363985603
1231,Fiji,2001,1045950.69,0.0042,250000.0,25.751416666666668,2.743030071258545,810728.0,3383.415980771041
1232,Fiji,2002,879452.34,0.0034,70000.0,25.713333333333335,2.830806970596313,816669.0,3466.284346040212
1233,Fiji,2003,1036074.55,0.0039,210000.0,25.44666666666667,2.8591148853302,823178.0,3473.2644523179683
1234,Fiji,2004,1339983.39,0.0048,530000.0,25.507749999999998,3.010648250579834,829822.0,3628.065115868022
1235,Fiji,2005,1081006.03,0.0037,260000.0,25.643416666666667,3.0317225456237797,836558.0,3624.0434561904603
1236,Fiji,2006,1201372.86,0.004,3040000.0,25.631500000000003,3.0878846645355225,843945.0,3658.869552560324
1237,Fiji,2007,1141139.52,0.0037,2990000.0,26.055333333333333,3.061617612838745,852114.0,3592.9671532667517
1238,Fiji,2008,877758.23,0.0028,2740000.0,25.730166666666673,3.09323787689209,860535.0,3594.5520831716203
1239,Fiji,2009,778559.6,0.0025,2680000.0,25.22741666666667,3.050364255905152,868498.0,3512.2294534992043
1240,Fiji,2010,1201245.43,0.0036,3030000.0,25.918499999999998,3.1404924392700195,875983.0,3585.1066051167877
1241,Fiji,2011,1067900.73,0.0031,-690000.0,25.722833333333337,3.225447177886963,883125.0,3652.3110294544517
1242,Fiji,2012,1041074.88,0.003,-660000.0,25.478250000000003,3.2709684371948238,890057.0,3675.010069236941
1243,Fiji,2013,1129175.61,0.0032,-510000.0,25.941374999999997,3.4258234500885014,896758.0,3820.231824069037
1244,Finland,1990,56966986.68,0.2568,45100000.0,2.943250000000001,167.1197967529297,4986431.0,33514.91211909473
1245,Finland,1991,55225267.32,0.2462,45070000.0,2.3282499999999997,157.23562622070312,5013786.0,31360.657638898654
1246,Finland,1992,54280474.65,0.2446,41930000.0,2.6495833333333336,152.00811767578125,5041039.0,30154.124511986764
1247,Finland,1993,56348524.02,0.2544,43180000.0,1.7829166666666667,150.8916473388672,5064846.0,29791.951687942183
1248,Finland,1994,61711568.31,0.2739,49810000.0,1.7739166666666673,156.83566284179688,5086044.0,30836.473857048204
1249,Finland,1995,58141560.0,0.2527,45770000.0,2.3540833333333335,163.43394470214844,5104654.0,32016.654743328043
1250,Finland,1996,64058350.01,0.2723,52280000.0,1.6930833333333337,169.41371154785156,5120310.0,33086.612245713935
1251,Finland,1997,62718271.1,0.2623,50300000.0,2.2275833333333335,180.00514221191406,5134406.0,35058.610910768264
1252,Finland,1998,59375064.98,0.2476,46570000.0,1.2267500000000002,189.77674865722656,5146983.0,36871.45433688562
1253,Finland,1999,58898261.66,0.2461,45650000.0,2.3225000000000007,198.210693359375,5158097.0,38427.09692341478
1254,Finland,2000,57041531.95,0.2323,44090000.0,3.590666666666668,209.3795623779297,5168595.0,40509.95722782103
1255,Finland,2001,62539274.13,0.2488,58680000.0,2.09525,214.78321838378903,5180309.0,41461.46849228281
1256,Finland,2002,65061819.8,0.2552,61060000.0,2.230166666666667,218.3922882080078,5192708.0,42057.4945111506
1257,Finland,2003,72658369.77,0.2704,69280000.0,2.499833333333333,222.7469787597656,5205082.0,42794.134417049645
1258,Finland,2004,68961595.52,0.2447,65300000.0,2.6147499999999995,231.49215698242188,5220193.0,44345.51691526001
1259,Finland,2005,57045015.54,0.195,53060000.0,3.23025,237.9275360107422,5238011.0,45423.260090660784
1260,Finland,2006,68379818.2,0.2258,60380000.0,2.8921666666666668,247.5759735107422,5257972.0,47085.82957663947
1261,Finland,2007,66755662.84,0.2162,58390000.0,3.092333333333334,260.41229248046875,5280151.0,49319.09948796327
1262,Finland,2008,58608815.58,0.1839,50290000.0,3.2009166666666666,262.2890014648437,5304716.0,49444.49457140471
1263,Finland,2009,55818226.93,0.1771,46690000.0,2.43925,240.6002349853516,5330210.0,45138.978574080866
1264,Finland,2010,63991753.14,0.1935,54750000.0,1.1437500000000005,247.79981994628903,5354669.0,46277.336647006385
1265,Finland,2011,56544141.87,0.1646,72700000.0,3.541166666666667,254.17030334472656,5379680.0,47246.36100004584
1266,Finland,2012,51111890.38,0.1464,66870000.00000001,1.9072499999999994,250.54534912109372,5405388.0,46351.0388377474
1267,Finland,2013,51901569.29,0.1474,67440000.0,4.064125,248.6461181640625,5430353.0,45788.20532736315
1268,Gabon,1990,4485398.85,0.0202,8730000.0,24.570833333333336,10.585821151733398,938084.0,11284.513062511885
1269,Gabon,1991,4521965.57,0.0202,8940000.0,24.56683333333333,11.232879638671877,960425.0,11695.738489389463
1270,Gabon,1992,4917604.28,0.0222,9110000.0,24.240250000000003,10.885767936706543,986367.0,11036.224789258504
1271,Gabon,1993,4974836.38,0.0225,9160000.0,24.544500000000003,11.315380096435547,1013159.0,11168.414924444778
1272,Gabon,1994,4374521.83,0.0194,8880000.0,24.64708333333333,11.735491752624512,1040811.0,11275.334092956851
1273,Gabon,1995,4606266.07,0.02,8700000.0,24.936916666666672,12.31919765472412,1069065.0,11523.338295355401
1274,Gabon,1996,4753701.68,0.0202,7930000.0,24.464750000000006,12.765774726867676,1097708.0,11629.481361953884
1275,Gabon,1997,4774215.91,0.02,7770000.0,24.730416666666667,13.498321533203125,1126940.0,11977.852887645415
1276,Gabon,1998,4957292.25,0.0207,7590000.0,25.394833333333334,13.96777057647705,1157171.0,12070.619274486702
1277,Gabon,1999,4787020.96,0.02,7210000.0,24.736833333333333,12.72008228302002,1195647.0,10638.6603094559
1278,Gabon,2000,4669870.17,0.019,6820000.0,24.57241666666667,12.48056697845459,1236429.0,10094.042584292822
1279,Gabon,2001,4772971.67,0.019,6800000.0,24.513583333333333,12.74705696105957,1269154.0,10043.7432817921
1280,Gabon,2002,4543984.75,0.0178,6650000.0,24.83391666666667,12.715312957763672,1300423.0,9777.828412573195
1281,Gabon,2003,4613188.16,0.0172,6870000.0,24.912000000000003,13.00106716156006,1332623.0,9755.997879040102
1282,Gabon,2004,4656743.56,0.0165,7380000.0,24.853250000000003,13.090715408325195,1364412.0,9594.400671003477
1283,Gabon,2005,4857850.97,0.0166,7500000.0,24.96541666666667,13.441049575805664,1395690.0,9630.397563789711
1284,Gabon,2006,4142417.93,0.0137,7210000.0,25.157750000000004,13.06381607055664,1426392.0,9158.643676182033
1285,Gabon,2007,4089338.21,0.0132,7330000.0,25.06358333333333,13.848705291748047,1456451.0,9508.528121954016
1286,Gabon,2008,4143717.59,0.013000000000000001,8270000.0,25.127916666666668,13.390530586242676,1485832.0,9012.1430863265
1287,Gabon,2009,4218272.37,0.0134,7080000.0,25.134666666666664,13.40798282623291,1514993.0,8850.194572669914
1288,Gabon,2010,4782305.7,0.0145,7980000.0,25.221,14.358593940734865,1545255.0,9292.05467106391
1289,Gabon,2011,4941974.5,0.0144,-85070000.0,24.730916666666662,15.376869201660154,1576665.0,9752.781473337807
1290,Gabon,2012,5077264.15,0.0145,-85260000.0,24.831666666666667,16.184320449829098,1608321.0,10062.867083019559
