,Id,Name,Playlist_Id,Album_Id,Date_added,Duration,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Key,Mode,Track_Number,cluster
158,4sSqsWjjT0XLVcrfMmOTDR,"Concerto No. 21 in C Major for Piano and Orchestra, K. 467: Andante",7uuoJ3glhbTcKGo4PzqQu8,5jUx9eYRIdj2b9JsDI55zD,2016-12-13T14:18:18Z,438000.0,17.0,0.172,0.105,-20.553,0.038,0.977,0.871,0.0987,0.10300000000000001,176.597,5,1,13.0,1
159,0x09gXvKaMs0IW0c8MwWR5,Canon in D Major,7uuoJ3glhbTcKGo4PzqQu8,5jUx9eYRIdj2b9JsDI55zD,2016-12-13T14:18:18Z,210106.0,16.0,0.391,0.34,-12.552,0.0412,0.9490000000000001,0.8270000000000001,0.11,0.501,136.602,2,1,14.0,1
160,51JrHHURw1UrCt3DpuqwOl,"Chôro no. 1, ""Chôro típico""",7uuoJ3glhbTcKGo4PzqQu8,5jUx9eYRIdj2b9JsDI55zD,2016-12-13T14:18:18Z,253200.0,2.0,0.386,0.195,-19.92,0.0435,0.943,0.9129999999999999,0.0625,0.212,94.463,11,0,15.0,1
161,0upAFsy1LAsBtvrIfCJDUY,"Boléro, M. 81",7uuoJ3glhbTcKGo4PzqQu8,5jUx9eYRIdj2b9JsDI55zD,2016-12-13T14:18:18Z,933293.0,15.0,0.271,0.231,-20.612,0.0516,0.40700000000000003,0.894,0.0381,0.21600000000000005,142.659,0,1,16.0,1
162,4tNzZZAdLH0L6vKccADC7Y,"Peer Gynt Suite No. 1, Op. 46: Morning Mood",7uuoJ3glhbTcKGo4PzqQu8,5jUx9eYRIdj2b9JsDI55zD,2016-12-13T14:18:18Z,224680.0,16.0,0.17800000000000002,0.113,-15.157,0.0396,0.977,0.8809999999999999,0.109,0.0348,132.031,4,1,17.0,1
163,5PynOChJ5sSehusa3nzDep,"Sonata No. 14 in C-Sharp Minor for Piano, Op. 27:2, ""Moonlight Sonata"": Adagio sostenuto",7uuoJ3glhbTcKGo4PzqQu8,5jUx9eYRIdj2b9JsDI55zD,2016-12-13T14:18:18Z,326980.0,16.0,0.217,0.0681,-22.451,0.0462,0.99,0.937,0.10800000000000001,0.122,166.669,1,0,18.0,1
164,1ujCq2L6SPvdcTp1cDfIzl,"Le quattro stagioni (The Four Seasons), Op. 8 - Concerto No. 1 in E Major, RV 269, ""La primavera"" (Spring): I. Allegro",7uuoJ3glhbTcKGo4PzqQu8,5jUx9eYRIdj2b9JsDI55zD,2016-12-13T14:18:18Z,211866.0,16.0,0.534,0.12300000000000001,-15.478,0.0338,0.8029999999999999,0.574,0.102,0.379,98.83200000000001,4,1,19.0,1
165,4oennxWXRYLAHrhuuGbTcZ,"Orchestral Suite No. 3 in D Major, BWV 1068: Air",7uuoJ3glhbTcKGo4PzqQu8,5jUx9eYRIdj2b9JsDI55zD,2016-12-13T14:18:18Z,254426.0,15.0,0.17800000000000002,0.20600000000000002,-18.407,0.0424,0.98,0.86,0.146,0.0954,71.485,2,1,20.0,1
166,3PIPEI78jj0BP19mm4lRiu,Gymnopédie No. 1,7uuoJ3glhbTcKGo4PzqQu8,5jUx9eYRIdj2b9JsDI55zD,2016-12-13T14:18:18Z,270199.0,15.0,0.621,0.0242,-22.11,0.0906,0.9890000000000001,0.935,0.0956,0.24,129.56799999999998,7,1,21.0,1
167,4SxNOEuxXmtiMcAnIT9J3K,"Symphony No. 40 in G Minor, K. 550: Allegro molto",7uuoJ3glhbTcKGo4PzqQu8,5jUx9eYRIdj2b9JsDI55zD,2016-12-13T14:18:18Z,422413.0,15.0,0.35600000000000004,0.311,-14.225,0.0372,0.988,0.848,0.182,0.259,116.51700000000001,7,0,22.0,1
168,5tKqcxvC4MPc8qsowPmaXY,"Samson et Dalila, Op. 47, Act 2: ""Mon coeur s'ouvre a ta voix""",7uuoJ3glhbTcKGo4PzqQu8,5jUx9eYRIdj2b9JsDI55zD,2016-12-13T14:18:18Z,398266.0,2.0,0.153,0.0615,-24.103,0.0428,0.986,0.00731,0.094,0.0367,72.797,1,1,23.0,1
169,3P8YV4sTxVLX8tAgf1lqEf,"Bagatelle in A Minor, WoO 59, ""Für Elise""",7uuoJ3glhbTcKGo4PzqQu8,5jUx9eYRIdj2b9JsDI55zD,2016-12-13T14:18:18Z,180814.0,16.0,0.21100000000000002,0.19,-19.517,0.0438,0.982,0.903,0.11199999999999999,0.273,74.008,9,0,24.0,1
170,38PQYmtc4JqyQQb9vdZ2yD,Carmen Suite No. 2: Habanera,7uuoJ3glhbTcKGo4PzqQu8,5jUx9eYRIdj2b9JsDI55zD,2016-12-13T14:18:18Z,132533.0,15.0,0.457,0.0158,-24.725,0.0388,0.981,0.304,0.0684,0.40399999999999997,120.855,2,1,25.0,1
171,2N0NCqNX5fU5knQ6FJq5Xf,"Concerto in D Major for Guitar and Strings, RV 93: II. Largo",7uuoJ3glhbTcKGo4PzqQu8,5jUx9eYRIdj2b9JsDI55zD,2016-12-13T14:18:18Z,328826.0,2.0,0.42,0.0588,-23.756,0.0389,0.9570000000000001,0.82,0.113,0.0974,109.156,2,1,26.0,1
172,10jvyWLBoBe1AtzV32WzE2,"Liebestraum No. 3 in A-Flat Major, G 541, Op. 62: ""O lieb so lang' du lieben kannst""",7uuoJ3glhbTcKGo4PzqQu8,5jUx9eYRIdj2b9JsDI55zD,2016-12-13T14:18:18Z,288113.0,14.0,0.32799999999999996,0.128,-18.08,0.0444,0.9840000000000001,0.9109999999999999,0.11199999999999999,0.0395,72.625,8,1,27.0,1
173,7jZzRIEsyroCt4zc3IWUEH,"Le nozze di Figaro (The Marriage of Figaro), K. 492, Act 2: ""Voi che sapete""",7uuoJ3glhbTcKGo4PzqQu8,5jUx9eYRIdj2b9JsDI55zD,2016-12-13T14:18:18Z,191946.0,13.0,0.37,0.105,-19.64,0.0441,0.976,1.98e-05,0.11599999999999999,0.10300000000000001,100.964,10,1,28.0,1
175,6qrO8mcFyveymS58oqwvn0,"The Well-Tempered Clavier: Prelude No. 1 in C Major, BWV 846",7uuoJ3glhbTcKGo4PzqQu8,5jUx9eYRIdj2b9JsDI55zD,2016-12-13T14:18:18Z,148740.0,14.0,0.183,0.293,-18.546,0.0471,0.985,0.9490000000000001,0.102,0.303,120.49600000000001,0,1,30.0,1
176,3OGHGmjAOj0KSswTuV93cR,Bachianas Brasileiras No. 5 for Soprano and Eight Cellos (1945): I. Aria (Cantilena): Adagio,7uuoJ3glhbTcKGo4PzqQu8,5jUx9eYRIdj2b9JsDI55zD,2016-12-13T14:18:18Z,393240.0,1.0,0.207,0.0455,-24.691,0.0471,0.9229999999999999,0.34700000000000003,0.488,0.0361,134.491,5,1,31.0,1
177,23Fv17pAR00e4rKc4fZnN0,"Requiem, K. 626: Lacrimosa dies illa",7uuoJ3glhbTcKGo4PzqQu8,5jUx9eYRIdj2b9JsDI55zD,2016-12-13T14:18:18Z,169493.0,14.0,0.174,0.2,-14.482000000000001,0.0352,0.99,0.9520000000000001,0.17600000000000002,0.0398,95.555,7,0,32.0,1
178,7BXijOEr78VT8feYvAtf8L,"Hungarian Rhapsody No. 2 in C-Sharp Minor, S. 244",7uuoJ3glhbTcKGo4PzqQu8,5jUx9eYRIdj2b9JsDI55zD,2016-12-13T14:18:18Z,606482.0,14.0,0.332,0.215,-18.101,0.0569,0.976,0.882,0.079,0.145,85.67200000000003,1,1,33.0,1
180,3HTBW5gYa4pMvePsnJLUbm,"Concerto in B Minor for Cello and Orchestra, Op. 104, B. 191: III. Finale: Allegro moderato",7uuoJ3glhbTcKGo4PzqQu8,5jUx9eYRIdj2b9JsDI55zD,2016-12-13T14:18:18Z,784440.0,1.0,0.25,0.0847,-19.883,0.0421,0.9790000000000001,0.868,0.0902,0.0958,103.689,11,0,35.0,1
181,5ubXdsqT6cDo0dRfMQYiWE,"Pelléas et Mélisande: Sicilienne, Op. 78",7uuoJ3glhbTcKGo4PzqQu8,5jUx9eYRIdj2b9JsDI55zD,2016-12-13T14:18:18Z,297000.0,13.0,0.17300000000000001,0.0188,-29.926,0.0473,0.986,0.91,0.10400000000000001,0.0689,80.697,3,1,36.0,1
182,2oVgvHaUj7dI6Vpb3Elfya,"Concerto No. 1 in E-Flat Major for Piano and Orchestra, S. 124: I. Allegro maestoso - Tempo giusto",7uuoJ3glhbTcKGo4PzqQu8,5jUx9eYRIdj2b9JsDI55zD,2016-12-13T14:18:18Z,341986.0,18.0,0.287,0.0442,-25.436,0.0379,0.966,0.664,0.10400000000000001,0.0392,94.449,5,0,37.0,1
183,0TZPJZnuARzddBmsKbdFu3,"Die Walkürie (The Valkyrie), Act 3: Ride of the Valkyries",7uuoJ3glhbTcKGo4PzqQu8,5jUx9eYRIdj2b9JsDI55zD,2016-12-13T14:18:18Z,311320.0,13.0,0.21100000000000002,0.42,-12.020999999999999,0.0341,0.919,0.929,0.124,0.10800000000000001,95.00299999999999,11,1,38.0,1
184,6FKmHRscXZF4rI4QO9jN5I,"Songs Without Words, Op. 62: No. 6 in A Major, ""Spring Song""",7uuoJ3glhbTcKGo4PzqQu8,5jUx9eYRIdj2b9JsDI55zD,2016-12-13T14:18:18Z,165488.0,2.0,0.174,0.162,-18.922,0.0364,0.988,0.9129999999999999,0.12,0.183,59.611000000000004,9,1,39.0,1
185,6ugcgtzNNqNK6e7elarvdf,"Le quattro stagioni (The Four Seasons), Op. 8 - Concerto No. 4 in F Minor, RV 297, ""L'inverno"" (Winter): II. Largo",7uuoJ3glhbTcKGo4PzqQu8,5jUx9eYRIdj2b9JsDI55zD,2016-12-13T14:18:18Z,121466.0,13.0,0.268,0.14400000000000002,-21.144000000000002,0.047,0.894,0.25,0.122,0.0619,76.937,10,1,40.0,1
186,0siQ6IDloeDQMCsjTTQvY4,"Ellen's Chants, D. 839, Op. 56: III. Ave Maria",7uuoJ3glhbTcKGo4PzqQu8,5jUx9eYRIdj2b9JsDI55zD,2016-12-13T14:18:18Z,410973.0,13.0,0.218,0.0556,-22.81,0.0515,0.995,0.491,0.0782,0.0436,79.64699999999998,10,1,41.0,1
187,29ygqHGB2PmR1QvDwK9amh,"The Planets, Op. 32: I. Mars, the Bringer of War",7uuoJ3glhbTcKGo4PzqQu8,5jUx9eYRIdj2b9JsDI55zD,2016-12-13T14:18:18Z,420893.0,1.0,0.192,0.215,-18.953,0.034,0.8170000000000001,0.9079999999999999,0.0903,0.0542,78.347,7,1,42.0,1
188,6SH84TgCEQwNa3eJPMPbFY,"Prelude No. 15 in D-Flat Major, Op. 28, ""Raindrop""",7uuoJ3glhbTcKGo4PzqQu8,5jUx9eYRIdj2b9JsDI55zD,2016-12-13T14:18:18Z,297913.0,13.0,0.316,0.038,-20.773000000000003,0.0469,0.9890000000000001,0.894,0.113,0.0763,84.932,1,1,43.0,1
189,2GsOcdcWS0Y1ZfDZmQZoX6,"Nabucco: Chorus of the Hebrew Slaves, ""Va pensiero, sull'ali dorate""",7uuoJ3glhbTcKGo4PzqQu8,5jUx9eYRIdj2b9JsDI55zD,2016-12-13T14:18:18Z,299253.0,13.0,0.22399999999999998,0.0945,-16.475,0.0426,0.9890000000000001,0.764,0.102,0.0574,124.206,1,1,44.0,1
190,1xR1CDom7qtW5Ob6VV7Dqh,"Five Preludes for Solo Guitar, W 419: Prelude No. 1 in E Minor: Andantino espressivo",7uuoJ3glhbTcKGo4PzqQu8,5jUx9eYRIdj2b9JsDI55zD,2016-12-13T14:18:18Z,310400.0,1.0,0.322,0.0796,-27.357,0.0422,0.992,0.9390000000000001,0.0973,0.0885,129.88299999999998,0,1,45.0,1
191,7GWpxBq83qyIEHmLaeB1TF,"Divertimento in D Major, K. 136, ""Salzburg Symphony No. 1"": I. Allegro",7uuoJ3glhbTcKGo4PzqQu8,5jUx9eYRIdj2b9JsDI55zD,2016-12-13T14:18:18Z,352893.0,1.0,0.54,0.196,-19.805999999999997,0.035,0.866,0.774,0.217,0.62,141.408,2,1,46.0,1
192,7qAQhj6owmiIpqZm6e2cjM,"Pomp and Circumstance, Op. 39: Land of Hope and Glory",7uuoJ3glhbTcKGo4PzqQu8,5jUx9eYRIdj2b9JsDI55zD,2016-12-13T14:18:18Z,345666.0,1.0,0.27399999999999997,0.434,-11.61,0.0433,0.6890000000000001,0.76,0.0705,0.315,131.96200000000002,2,1,47.0,1
193,6NouwQCbSuNcuwzZ5OjCIF,"Morceaux de Fantasie, Op. 3: Prélude in C-Sharp Minor",7uuoJ3glhbTcKGo4PzqQu8,5jUx9eYRIdj2b9JsDI55zD,2016-12-13T14:18:18Z,237736.0,1.0,0.435,0.107,-17.421,0.0663,0.981,0.889,0.102,0.0641,73.438,6,0,48.0,1
378,21IDLmi4jHvjVyGzW1zt9j,Last Autumn's Dawn,17G5Gs4hjwytQt3l6mkph2,55VZKUnoh3FnEYIgAPWrZi,2016-08-23T09:59:07Z,178173.0,17.0,0.401,0.0232,-24.361,0.0353,0.872,1.49e-06,0.109,0.132,114.98100000000001,10,1,8.0,1
380,66WZNOIMTDs2RqarNSRSUe,Sunset,17G5Gs4hjwytQt3l6mkph2,55VZKUnoh3FnEYIgAPWrZi,2016-08-23T09:59:07Z,315586.0,15.0,0.401,0.124,-19.881,0.0311,0.905,0.233,0.111,0.0391,76.173,6,0,10.0,1
389,1Re30B3AC2Ra8n4f2xsDW3,"Comptine d'un autre été, l'après-midi",4uBsB8VrlhHkN9Zazl0hO8,3HJyNEMgfUh37Q6wpmtXL0,2016-04-19T15:53:52Z,140733.0,4.0,0.484,0.192,-15.378,0.0465,0.991,0.9079999999999999,0.106,0.0559,100.084,2,1,4.0,1
392,7AJIHT8hK423KPQZtvwEkM,"Hungarian Rhapsody No. 2 in C-Sharp Minor, S. 244",7sKPU13AfyV0yN60OYFELl,7l9xCYULcMHp8J2KrqE2pL,2015-10-26T15:22:18Z,541200.0,32.0,0.348,0.222,-19.777,0.0438,0.981,0.867,0.11800000000000001,0.184,94.069,1,1,1.0,1
393,37hZpnrkuQch9lSnE7OF3V,"Etude No. 3 in E Major, Op. 10, ""Tristesse"": Lento ma non troppo",7sKPU13AfyV0yN60OYFELl,7l9xCYULcMHp8J2KrqE2pL,2015-10-26T15:22:18Z,285893.0,24.0,0.315,0.0346,-24.829,0.035,0.9940000000000001,0.925,0.0715,0.0389,67.646,4,1,2.0,1
394,2XgwidZQFqmdJUdyj1T9Dt,"Prélude No. 5 in G Minor, Op. 23: Alla marcia",7sKPU13AfyV0yN60OYFELl,7l9xCYULcMHp8J2KrqE2pL,2015-10-26T15:22:18Z,271426.0,14.0,0.324,0.152,-20.317999999999998,0.039,0.976,0.8740000000000001,0.106,0.11800000000000001,65.58800000000001,7,0,3.0,1
395,41oSqVfKyg8yyCGCsax2IG,Six Gnossiennes: No. 1,7sKPU13AfyV0yN60OYFELl,7l9xCYULcMHp8J2KrqE2pL,2015-10-26T15:22:18Z,201600.0,13.0,0.3670000000000001,0.00271,-35.563,0.0429,0.995,0.912,0.0816,0.0681,135.16,5,0,4.0,1
396,1yiNus7qgS4LTXDFJDJIEZ,"Liebestraum: No. 3 in A-Flat Major, S. 541, ""O lieb so lang, Du lieben kannst""",7sKPU13AfyV0yN60OYFELl,7l9xCYULcMHp8J2KrqE2pL,2015-10-26T15:22:18Z,345720.0,13.0,0.23,0.273,-24.182,0.0592,0.977,0.84,0.675,0.163,96.22,10,0,5.0,1
397,63xzzo9QnjE911Q4HDjf5Y,"Fantasia in C Major for Piano, D. 760, Op. 15, ""Wanderer-Fantasie"": I. Allegro con fuoco ma non troppo",7sKPU13AfyV0yN60OYFELl,7l9xCYULcMHp8J2KrqE2pL,2015-10-26T15:22:18Z,371880.0,9.0,0.376,0.131,-22.695999999999998,0.0336,0.987,0.88,0.0886,0.11599999999999999,133.44299999999998,0,1,6.0,1
398,5q6forEVviBYD5P9aAo7dW,"Concerto No. 1 in E Minor for Piano and Orchestra, Op. 11: I. Allegro maestoso",7sKPU13AfyV0yN60OYFELl,7l9xCYULcMHp8J2KrqE2pL,2015-10-26T15:22:18Z,1204866.0,12.0,0.19,0.14,-19.454,0.0389,0.968,0.883,0.10300000000000001,0.0609,72.814,4,0,7.0,1
399,3ryKA2CCVAhyZyhk7LTGOL,"Concerto No. 1 in E Minor for Piano and Orchestra, Op. 11: II. Romance: Larghetto",7sKPU13AfyV0yN60OYFELl,7l9xCYULcMHp8J2KrqE2pL,2015-10-26T15:22:18Z,600200.0,10.0,0.203,0.0365,-27.824,0.0416,0.9840000000000001,0.902,0.0969,0.0381,53.157,4,1,8.0,1
400,39y60qhow6CpfFX1yHIN8D,"Concerto No. 1 in E Minor for Piano and Orchestra, Op. 11: III. Rondo: Vivace",7sKPU13AfyV0yN60OYFELl,7l9xCYULcMHp8J2KrqE2pL,2015-10-26T15:22:18Z,606813.0,8.0,0.387,0.155,-19.899,0.0322,0.966,0.941,0.126,0.244,113.649,4,1,9.0,1
401,6vXtLNCgt53Sp2WqXz5rCT,Autumn Moon on a Calm Lake (Pinghu qiuyue),7sKPU13AfyV0yN60OYFELl,7l9xCYULcMHp8J2KrqE2pL,2015-10-26T15:22:18Z,248000.0,8.0,0.287,0.0183,-30.033,0.0389,0.987,0.925,0.0865,0.0841,123.786,1,1,10.0,1
402,4PL5wVccfj8e893u7EBjNJ,"Sonata in D Major for Piano Four-Hands, Op. 6: II. Rondo: Moderato",7sKPU13AfyV0yN60OYFELl,7l9xCYULcMHp8J2KrqE2pL,2015-10-26T15:22:18Z,166986.0,11.0,0.384,0.0596,-25.861,0.0334,0.99,0.905,0.141,0.382,135.546,2,1,11.0,1
403,5O1CmUBJ48oxGhea1rRDWu,"Sonata No. 3 in B Minor for Piano, Op. 58: II. Scherzo: Molto vivace",7sKPU13AfyV0yN60OYFELl,7l9xCYULcMHp8J2KrqE2pL,2015-10-26T15:22:18Z,204213.0,7.0,0.312,0.0612,-27.448,0.0421,0.991,0.9259999999999999,0.122,0.0701,141.26,4,1,12.0,1
404,6wvaBi5Zv7kjbJ4BI2Ugpz,"Abegg Variations, Op. 1",7sKPU13AfyV0yN60OYFELl,7l9xCYULcMHp8J2KrqE2pL,2015-10-26T15:22:18Z,498040.0,7.0,0.33299999999999996,0.188,-25.851,0.0457,0.982,0.86,0.6829999999999999,0.11199999999999999,120.34299999999999,5,1,13.0,1
405,0k6KKduUf1OGP6qGKIBtck,"Concerto in D Major for Piano and Orchestra, ""The Yellow River Concerto"": I. Prelude: Song of the Yellow River Boatman",7sKPU13AfyV0yN60OYFELl,7l9xCYULcMHp8J2KrqE2pL,2015-10-26T15:22:18Z,210000.0,6.0,0.342,0.298,-14.384,0.0346,0.946,0.915,0.0781,0.10800000000000001,70.414,2,1,14.0,1
406,3YiEjoD6iHybIs7RmZ5NX8,"Nocturnes, Op. 27: No. 2 in D-Flat Major: Lento sostenuto",7sKPU13AfyV0yN60OYFELl,7l9xCYULcMHp8J2KrqE2pL,2015-10-26T15:22:18Z,401066.0,11.0,0.22399999999999998,0.0389,-28.545,0.0375,0.982,0.9,0.645,0.0674,69.55,1,1,15.0,1
407,0PYGW0Eb1VRyIjdveMYuUP,Barcarola Veneziana,7sKPU13AfyV0yN60OYFELl,7l9xCYULcMHp8J2KrqE2pL,2015-10-26T15:22:18Z,142786.0,9.0,0.34,0.0356,-24.956999999999997,0.0376,0.993,0.915,0.145,0.11699999999999999,70.8,7,1,16.0,1
408,2F5dQZmdnHc1olbbIACdmr,"Concerto No. 1 in C Major for Piano and Orchestra, Op. 15: I. Allegro con brio",7sKPU13AfyV0yN60OYFELl,7l9xCYULcMHp8J2KrqE2pL,2015-10-26T15:22:18Z,1098026.0,7.0,0.3,0.111,-19.993,0.036000000000000004,0.98,0.8690000000000001,0.09300000000000001,0.10099999999999999,74.152,0,1,17.0,1
409,5Dv0Vmy312ITcwQy4LB0H2,"Concerto No. 1 in C Major for Piano and Orchestra, Op. 15: II. Largo",7sKPU13AfyV0yN60OYFELl,7l9xCYULcMHp8J2KrqE2pL,2015-10-26T15:22:18Z,686093.0,10.0,0.204,0.0264,-23.313000000000002,0.0432,0.978,0.91,0.162,0.0569,73.271,8,1,18.0,1
410,0nfz7Prl59IlNmBnN1Ox6e,"Concerto No. 1 in C Major for Piano and Orchestra, Op. 15: III. Rondo: Allegro scherzando",7sKPU13AfyV0yN60OYFELl,7l9xCYULcMHp8J2KrqE2pL,2015-10-26T15:22:18Z,553760.0,10.0,0.42200000000000004,0.17300000000000001,-18.910999999999998,0.0337,0.981,0.907,0.135,0.35100000000000003,137.474,0,1,19.0,1
411,0VyuOpYDwp1bObLPSLjfHf,"Réminiscences de Don Juan, S. 418 (after Mozart)",7sKPU13AfyV0yN60OYFELl,7l9xCYULcMHp8J2KrqE2pL,2015-10-26T15:22:18Z,983720.0,5.0,0.298,0.358,-19.168,0.0425,0.982,0.887,0.688,0.16,88.861,9,1,20.0,1
412,7mHIISBMQRw2X5wKuAklqO,"Concerto No. 2 in C Minor for Piano and Orchestra, Op. 18: I. Moderato",7sKPU13AfyV0yN60OYFELl,7l9xCYULcMHp8J2KrqE2pL,2015-10-26T15:22:18Z,704706.0,8.0,0.17,0.0984,-20.287,0.0388,0.986,0.917,0.0629,0.0383,69.508,0,0,21.0,1
413,5FPPFvltXTFfxegxTWFeF9,Happy Times (Fanshen de rizi),7sKPU13AfyV0yN60OYFELl,7l9xCYULcMHp8J2KrqE2pL,2015-10-26T15:22:18Z,97320.0,5.0,0.44,0.33,-18.267,0.0632,0.987,0.885,0.0527,0.363,98.113,7,1,22.0,1
414,0U1r62a9rcep5DwLdyrPQt,"Sonata in C Major for Piano, Hob. XVI/50: II. Adagio",7sKPU13AfyV0yN60OYFELl,7l9xCYULcMHp8J2KrqE2pL,2015-10-26T15:22:18Z,431800.0,5.0,0.36,0.0205,-35.637,0.0449,0.991,0.92,0.107,0.145,127.587,5,1,23.0,1
415,2dY5L52Q5l17DGvzCtamxi,"Concerto No. 2 in F Minor for Piano and Orchestra, Op. 21: I. Maestoso",7sKPU13AfyV0yN60OYFELl,7l9xCYULcMHp8J2KrqE2pL,2015-10-26T15:22:18Z,863386.0,5.0,0.289,0.149,-19.313,0.0372,0.976,0.909,0.0677,0.0677,129.055,5,0,24.0,1
416,020FCRY0oBWByYeqaZNoYC,"Kinderszenen, Op. 15: I. Von fremden Ländern und Menschen",7sKPU13AfyV0yN60OYFELl,7l9xCYULcMHp8J2KrqE2pL,2015-10-26T15:22:18Z,111493.0,13.0,0.337,0.00464,-35.037,0.0426,0.996,0.938,0.0777,0.214,140.335,7,1,25.0,1
417,6XCYQZDVt2QZNQ1XCqhaWb,"Kinderszenen, Op. 15: II. Kuriose Geschichte",7sKPU13AfyV0yN60OYFELl,7l9xCYULcMHp8J2KrqE2pL,2015-10-26T15:22:18Z,71426.0,4.0,0.44,0.0299,-28.248,0.0409,0.995,0.887,0.10400000000000001,0.45299999999999996,112.499,2,1,26.0,1
418,3axDReQEImJiyYyhGR0V24,"Kinderszenen, Op. 15: VII. Träumerei",7sKPU13AfyV0yN60OYFELl,7l9xCYULcMHp8J2KrqE2pL,2015-10-26T15:22:18Z,197520.0,9.0,0.336,0.00352,-38.417,0.0699,0.995,0.9259999999999999,0.0776,0.184,62.333,5,1,27.0,1
419,6JFAzFn9w0boF2fDbBuWbP,"Kinderszenen, Op. 15: XI. Fürchtenmachen",7sKPU13AfyV0yN60OYFELl,7l9xCYULcMHp8J2KrqE2pL,2015-10-26T15:22:18Z,104960.0,4.0,0.376,0.0196,-30.736,0.0394,0.995,0.903,0.0802,0.14,135.227,7,1,28.0,1
