,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
886,0.446,0.941,5,-2.822,0,0.0503,0.00631,1.46e-05,0.0787,0.435,93.36,audio_features,0emrn4R2kas7D8OT9L3iAV,spotify:track:0emrn4R2kas7D8OT9L3iAV,https://api.spotify.com/v1/tracks/0emrn4R2kas7D8OT9L3iAV,https://api.spotify.com/v1/audio-analysis/0emrn4R2kas7D8OT9L3iAV,203107,4
887,0.341,0.177,0,-9.385,1,0.0339,0.898,6e-05,0.103,0.158,102.334,audio_features,7bzwk5mvjHiIxfGrsuAiO7,spotify:track:7bzwk5mvjHiIxfGrsuAiO7,https://api.spotify.com/v1/tracks/7bzwk5mvjHiIxfGrsuAiO7,https://api.spotify.com/v1/audio-analysis/7bzwk5mvjHiIxfGrsuAiO7,255440,3
888,0.475,0.871,8,-7.043,1,0.0599,0.154,0.0,0.306,0.722,101.874,audio_features,6PVJFuMAKIL1fnvW9iTCg9,spotify:track:6PVJFuMAKIL1fnvW9iTCg9,https://api.spotify.com/v1/tracks/6PVJFuMAKIL1fnvW9iTCg9,https://api.spotify.com/v1/audio-analysis/6PVJFuMAKIL1fnvW9iTCg9,286240,4
889,0.549,0.981,11,-3.558,0,0.059,0.0178,1.8e-06,0.438,0.873,82.331,audio_features,4lAYMPLPFOovwTCmtTt9b5,spotify:track:4lAYMPLPFOovwTCmtTt9b5,https://api.spotify.com/v1/tracks/4lAYMPLPFOovwTCmtTt9b5,https://api.spotify.com/v1/audio-analysis/4lAYMPLPFOovwTCmtTt9b5,185307,4
890,0.484,0.497,9,-7.917,1,0.0252,0.0114,7.97e-06,0.144,0.384,87.541,audio_features,7g5gZWKWTuS8N3OnM2g95g,spotify:track:7g5gZWKWTuS8N3OnM2g95g,https://api.spotify.com/v1/tracks/7g5gZWKWTuS8N3OnM2g95g,https://api.spotify.com/v1/audio-analysis/7g5gZWKWTuS8N3OnM2g95g,321400,4
891,0.672,0.857,0,-4.915,1,0.038,0.0128,0.0009,0.16,0.685,138.153,audio_features,2f14Vwn28w1soYnolluueL,spotify:track:2f14Vwn28w1soYnolluueL,https://api.spotify.com/v1/tracks/2f14Vwn28w1soYnolluueL,https://api.spotify.com/v1/audio-analysis/2f14Vwn28w1soYnolluueL,278720,4
892,0.421,0.858,1,-4.535,1,0.0963,0.0134,0.0,0.067,0.491,173.255,audio_features,714Lw0m2SmCEhKSPw0Dn8J,spotify:track:714Lw0m2SmCEhKSPw0Dn8J,https://api.spotify.com/v1/tracks/714Lw0m2SmCEhKSPw0Dn8J,https://api.spotify.com/v1/audio-analysis/714Lw0m2SmCEhKSPw0Dn8J,206773,4
893,0.527,0.834,1,-5.531,1,0.0447,0.00107,0.000102,0.0993,0.422,110.065,audio_features,1hIupFeRu3nmMcjbjxPnMc,spotify:track:1hIupFeRu3nmMcjbjxPnMc,https://api.spotify.com/v1/tracks/1hIupFeRu3nmMcjbjxPnMc,https://api.spotify.com/v1/audio-analysis/1hIupFeRu3nmMcjbjxPnMc,198333,4
894,0.571,0.836,0,-5.556,1,0.0371,0.193,4.09e-06,0.182,0.73,141.608,audio_features,7n3REqDfZBpkd0bEpGu2H3,spotify:track:7n3REqDfZBpkd0bEpGu2H3,https://api.spotify.com/v1/tracks/7n3REqDfZBpkd0bEpGu2H3,https://api.spotify.com/v1/audio-analysis/7n3REqDfZBpkd0bEpGu2H3,272733,4
895,0.73,0.869,5,-7.307,1,0.0294,0.0605,0.0608,0.335,0.903,148.152,audio_features,6pqawkYEUzzuKve6QNfBaT,spotify:track:6pqawkYEUzzuKve6QNfBaT,https://api.spotify.com/v1/tracks/6pqawkYEUzzuKve6QNfBaT,https://api.spotify.com/v1/audio-analysis/6pqawkYEUzzuKve6QNfBaT,346600,4
896,0.719,0.967,0,-2.435,1,0.0552,0.0588,0.000249,0.206,0.964,79.505,audio_features,5WQ1hIc5d2EVbRQ8qsj8Uh,spotify:track:5WQ1hIc5d2EVbRQ8qsj8Uh,https://api.spotify.com/v1/tracks/5WQ1hIc5d2EVbRQ8qsj8Uh,https://api.spotify.com/v1/audio-analysis/5WQ1hIc5d2EVbRQ8qsj8Uh,235213,4
897,0.606,0.919,2,-5.57,1,0.0365,0.00635,0.903,0.264,0.795,130.09,audio_features,2ajl6zSCu6QcDqtl5IDCQE,spotify:track:2ajl6zSCu6QcDqtl5IDCQE,https://api.spotify.com/v1/tracks/2ajl6zSCu6QcDqtl5IDCQE,https://api.spotify.com/v1/audio-analysis/2ajl6zSCu6QcDqtl5IDCQE,159173,4
898,0.415,0.551,10,-7.067,1,0.0821,0.427,1.88e-06,0.572,0.74,166.736,audio_features,0zge3Oe6qU1jnvSgxDRQYU,spotify:track:0zge3Oe6qU1jnvSgxDRQYU,https://api.spotify.com/v1/tracks/0zge3Oe6qU1jnvSgxDRQYU,https://api.spotify.com/v1/audio-analysis/0zge3Oe6qU1jnvSgxDRQYU,213480,4
899,0.369,0.859,2,-5.739,1,0.316,0.0174,1.91e-06,0.711,0.431,85.481,audio_features,4Y6VzrcqjvRwD1wdBGFqaa,spotify:track:4Y6VzrcqjvRwD1wdBGFqaa,https://api.spotify.com/v1/tracks/4Y6VzrcqjvRwD1wdBGFqaa,https://api.spotify.com/v1/audio-analysis/4Y6VzrcqjvRwD1wdBGFqaa,225440,4
900,0.888,0.806,7,-4.717,1,0.0714,0.0145,0.0,0.0686,0.913,120.012,audio_features,3vepq206APAzMd9eOmyIbX,spotify:track:3vepq206APAzMd9eOmyIbX,https://api.spotify.com/v1/tracks/3vepq206APAzMd9eOmyIbX,https://api.spotify.com/v1/audio-analysis/3vepq206APAzMd9eOmyIbX,209827,4
901,0.611,0.492,7,-7.348,1,0.0279,0.689,6.75e-05,0.116,0.223,119.649,audio_features,1uCZOiz4Y9XXFaUwcLwbS9,spotify:track:1uCZOiz4Y9XXFaUwcLwbS9,https://api.spotify.com/v1/tracks/1uCZOiz4Y9XXFaUwcLwbS9,https://api.spotify.com/v1/audio-analysis/1uCZOiz4Y9XXFaUwcLwbS9,190627,4
902,0.721,0.719,4,-8.12,1,0.0389,0.405,0.0,0.0842,0.817,95.057,audio_features,1uK7U9LJlSdz8Lm5eRn9EM,spotify:track:1uK7U9LJlSdz8Lm5eRn9EM,https://api.spotify.com/v1/tracks/1uK7U9LJlSdz8Lm5eRn9EM,https://api.spotify.com/v1/audio-analysis/1uK7U9LJlSdz8Lm5eRn9EM,182360,4
903,0.689,0.432,11,-9.394,1,0.0452,0.564,0.0,0.0928,0.747,151.079,audio_features,03yc0G2OoH1Eeyu7Piy8fK,spotify:track:03yc0G2OoH1Eeyu7Piy8fK,https://api.spotify.com/v1/tracks/03yc0G2OoH1Eeyu7Piy8fK,https://api.spotify.com/v1/audio-analysis/03yc0G2OoH1Eeyu7Piy8fK,243494,4
904,0.743,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96,audio_features,70cTMpcgWMcR18t9MRJFjB,spotify:track:70cTMpcgWMcR18t9MRJFjB,https://api.spotify.com/v1/tracks/70cTMpcgWMcR18t9MRJFjB,https://api.spotify.com/v1/audio-analysis/70cTMpcgWMcR18t9MRJFjB,289133,4
905,0.939,0.547,5,-6.103,1,0.0631,0.0238,0.576,0.132,0.614,115.545,audio_features,1LytkZ67Tquo5A5TyzqVcZ,spotify:track:1LytkZ67Tquo5A5TyzqVcZ,https://api.spotify.com/v1/tracks/1LytkZ67Tquo5A5TyzqVcZ,https://api.spotify.com/v1/audio-analysis/1LytkZ67Tquo5A5TyzqVcZ,266307,4
906,0.521,0.297,2,-7.022,1,0.0351,0.732,0.0,0.273,0.517,118.681,audio_features,3USOTQdPtZlgVurwaqsdI5,spotify:track:3USOTQdPtZlgVurwaqsdI5,https://api.spotify.com/v1/tracks/3USOTQdPtZlgVurwaqsdI5,https://api.spotify.com/v1/audio-analysis/3USOTQdPtZlgVurwaqsdI5,123667,4
907,0.45,0.904,6,-7.736,1,0.046,0.0872,0.108,0.0997,0.689,125.072,audio_features,1kDYCn9VIDmOIbLZ2Xc7OO,spotify:track:1kDYCn9VIDmOIbLZ2Xc7OO,https://api.spotify.com/v1/tracks/1kDYCn9VIDmOIbLZ2Xc7OO,https://api.spotify.com/v1/audio-analysis/1kDYCn9VIDmOIbLZ2Xc7OO,356400,4
908,0.551,0.837,0,-5.364,1,0.0326,0.0362,0.000191,0.105,0.839,122.744,audio_features,0htMxjQHDMnrt8as3Z3uFo,spotify:track:0htMxjQHDMnrt8as3Z3uFo,https://api.spotify.com/v1/tracks/0htMxjQHDMnrt8as3Z3uFo,https://api.spotify.com/v1/audio-analysis/0htMxjQHDMnrt8as3Z3uFo,250667,4
909,0.699,0.76,5,-3.173,1,0.0677,0.00223,0.0,0.132,0.696,129.996,audio_features,14iN3o8ptQ8cFVZTEmyQRV,spotify:track:14iN3o8ptQ8cFVZTEmyQRV,https://api.spotify.com/v1/tracks/14iN3o8ptQ8cFVZTEmyQRV,https://api.spotify.com/v1/audio-analysis/14iN3o8ptQ8cFVZTEmyQRV,179640,4
910,0.598,0.606,0,-11.812,1,0.0256,0.162,0.000357,0.353,0.91,97.736,audio_features,7HR024DKw3SnKzCDJp3Bnf,spotify:track:7HR024DKw3SnKzCDJp3Bnf,https://api.spotify.com/v1/tracks/7HR024DKw3SnKzCDJp3Bnf,https://api.spotify.com/v1/audio-analysis/7HR024DKw3SnKzCDJp3Bnf,287173,4
911,0.569,0.766,0,-5.684,1,0.0433,0.254,0.0,0.11,0.66,100.524,audio_features,2Zl67m6esVJJ48MDhDEkO0,spotify:track:2Zl67m6esVJJ48MDhDEkO0,https://api.spotify.com/v1/tracks/2Zl67m6esVJJ48MDhDEkO0,https://api.spotify.com/v1/audio-analysis/2Zl67m6esVJJ48MDhDEkO0,201707,4
912,0.294,0.184,6,-10.421,1,0.0405,0.979,0.0115,0.143,0.0812,141.245,audio_features,09ZGF6mwJVzw5jxqbtT53E,spotify:track:09ZGF6mwJVzw5jxqbtT53E,https://api.spotify.com/v1/tracks/09ZGF6mwJVzw5jxqbtT53E,https://api.spotify.com/v1/audio-analysis/09ZGF6mwJVzw5jxqbtT53E,261200,1
913,0.639,0.923,7,-5.708,1,0.032,0.0674,0.0,0.0879,0.761,97.874,audio_features,4YUlGNZfYA6EUE5KDsGqpC,spotify:track:4YUlGNZfYA6EUE5KDsGqpC,https://api.spotify.com/v1/tracks/4YUlGNZfYA6EUE5KDsGqpC,https://api.spotify.com/v1/audio-analysis/4YUlGNZfYA6EUE5KDsGqpC,175347,4
914,0.683,0.43,0,-10.809,1,0.0501,0.528,0.000556,0.0953,0.678,124.029,audio_features,5fcSgMcjJVRaefPlXWEWTc,spotify:track:5fcSgMcjJVRaefPlXWEWTc,https://api.spotify.com/v1/tracks/5fcSgMcjJVRaefPlXWEWTc,https://api.spotify.com/v1/audio-analysis/5fcSgMcjJVRaefPlXWEWTc,191707,4
915,0.57,0.961,3,-3.664,0,0.175,0.124,4.76e-05,0.137,0.842,174.053,audio_features,4BbxSTDqfnX76DtwZLHuJb,spotify:track:4BbxSTDqfnX76DtwZLHuJb,https://api.spotify.com/v1/tracks/4BbxSTDqfnX76DtwZLHuJb,https://api.spotify.com/v1/audio-analysis/4BbxSTDqfnX76DtwZLHuJb,214907,4
916,0.628,0.882,1,-5.024,0,0.0323,0.259,0.0,0.065,0.853,95.083,audio_features,5RfndPd7aG3Mazneoy9t8q,spotify:track:5RfndPd7aG3Mazneoy9t8q,https://api.spotify.com/v1/tracks/5RfndPd7aG3Mazneoy9t8q,https://api.spotify.com/v1/audio-analysis/5RfndPd7aG3Mazneoy9t8q,184413,4
917,0.851,0.551,4,-5.177,1,0.0396,0.151,0.0,0.0827,0.807,131.922,audio_features,66S14BkJDxgkYxLl5DCqOz,spotify:track:66S14BkJDxgkYxLl5DCqOz,https://api.spotify.com/v1/tracks/66S14BkJDxgkYxLl5DCqOz,https://api.spotify.com/v1/audio-analysis/66S14BkJDxgkYxLl5DCqOz,219467,4
918,0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504,audio_features,3fIKtD3KVTtyh2XO60R1fR,spotify:track:3fIKtD3KVTtyh2XO60R1fR,https://api.spotify.com/v1/tracks/3fIKtD3KVTtyh2XO60R1fR,https://api.spotify.com/v1/audio-analysis/3fIKtD3KVTtyh2XO60R1fR,284200,4
919,0.461,0.936,4,-6.824,1,0.104,0.416,0.000135,0.136,0.811,172.43,audio_features,7w4Tbkbx081vRJa8ol56Qf,spotify:track:7w4Tbkbx081vRJa8ol56Qf,https://api.spotify.com/v1/tracks/7w4Tbkbx081vRJa8ol56Qf,https://api.spotify.com/v1/audio-analysis/7w4Tbkbx081vRJa8ol56Qf,249333,4
920,0.443,0.476,10,-12.961,1,0.0382,0.326,1.64e-06,0.0681,0.313,123.483,audio_features,2MyNVTCYMp4LBzUY1Q3vXQ,spotify:track:2MyNVTCYMp4LBzUY1Q3vXQ,https://api.spotify.com/v1/tracks/2MyNVTCYMp4LBzUY1Q3vXQ,https://api.spotify.com/v1/audio-analysis/2MyNVTCYMp4LBzUY1Q3vXQ,234227,4
921,0.594,0.766,5,-7.598,0,0.0327,0.000156,0.00345,0.086,0.453,143.482,audio_features,4LpOPF5RXZhS1GLzclhyaT,spotify:track:4LpOPF5RXZhS1GLzclhyaT,https://api.spotify.com/v1/tracks/4LpOPF5RXZhS1GLzclhyaT,https://api.spotify.com/v1/audio-analysis/4LpOPF5RXZhS1GLzclhyaT,220413,4
922,0.648,0.688,9,-4.671,1,0.0282,0.0251,3.08e-06,0.149,0.937,111.854,audio_features,6vvYOBxKmCvUSEQgxdZiAq,spotify:track:6vvYOBxKmCvUSEQgxdZiAq,https://api.spotify.com/v1/tracks/6vvYOBxKmCvUSEQgxdZiAq,https://api.spotify.com/v1/audio-analysis/6vvYOBxKmCvUSEQgxdZiAq,198240,4
923,0.542,0.553,6,-7.373,1,0.0313,0.195,0.0,0.287,0.909,79.258,audio_features,1T5ZvJPWmN5AKdGxswdeH8,spotify:track:1T5ZvJPWmN5AKdGxswdeH8,https://api.spotify.com/v1/tracks/1T5ZvJPWmN5AKdGxswdeH8,https://api.spotify.com/v1/audio-analysis/1T5ZvJPWmN5AKdGxswdeH8,126227,4
924,0.563,0.555,1,-8.767,0,0.0293,0.0241,0.0,0.0632,0.482,112.369,audio_features,7xinzPqSmPSstVougBIL1i,spotify:track:7xinzPqSmPSstVougBIL1i,https://api.spotify.com/v1/tracks/7xinzPqSmPSstVougBIL1i,https://api.spotify.com/v1/audio-analysis/7xinzPqSmPSstVougBIL1i,159027,4
925,0.622,0.957,9,-3.197,0,0.0633,0.0188,8.14e-06,0.0456,0.865,150.02,audio_features,0JIujrQsYJuNKSj5f4PgAm,spotify:track:0JIujrQsYJuNKSj5f4PgAm,https://api.spotify.com/v1/tracks/0JIujrQsYJuNKSj5f4PgAm,https://api.spotify.com/v1/audio-analysis/0JIujrQsYJuNKSj5f4PgAm,344413,4
926,0.375,0.389,10,-10.414,0,0.0396,0.222,3.91e-06,0.194,0.378,146.457,audio_features,4Ukzv6kS6DAMKPlIMxIugc,spotify:track:4Ukzv6kS6DAMKPlIMxIugc,https://api.spotify.com/v1/tracks/4Ukzv6kS6DAMKPlIMxIugc,https://api.spotify.com/v1/audio-analysis/4Ukzv6kS6DAMKPlIMxIugc,217800,4
927,0.621,0.144,6,-14.201,1,0.0298,0.464,0.0,0.12,0.255,91.354,audio_features,7z0JcZ8PQoAfUaLIXvbyTH,spotify:track:7z0JcZ8PQoAfUaLIXvbyTH,https://api.spotify.com/v1/tracks/7z0JcZ8PQoAfUaLIXvbyTH,https://api.spotify.com/v1/audio-analysis/7z0JcZ8PQoAfUaLIXvbyTH,335947,4
928,0.655,0.871,0,-5.142,1,0.0316,0.109,0.00475,0.0962,0.711,103.844,audio_features,7gP0iSDthTnTTxD3uUDRTA,spotify:track:7gP0iSDthTnTTxD3uUDRTA,https://api.spotify.com/v1/tracks/7gP0iSDthTnTTxD3uUDRTA,https://api.spotify.com/v1/audio-analysis/7gP0iSDthTnTTxD3uUDRTA,330253,4
929,0.496,0.586,7,-10.991,1,0.0353,0.182,0.0,0.332,0.899,148.882,audio_features,4B2jOTUZBnlrjLHK1ertFR,spotify:track:4B2jOTUZBnlrjLHK1ertFR,https://api.spotify.com/v1/tracks/4B2jOTUZBnlrjLHK1ertFR,https://api.spotify.com/v1/audio-analysis/4B2jOTUZBnlrjLHK1ertFR,183520,4
930,0.668,0.473,10,-15.402,1,0.0336,0.231,0.0,0.115,0.962,91.976,audio_features,4NH4xiPQ7TqNGqj6pZV4ki,spotify:track:4NH4xiPQ7TqNGqj6pZV4ki,https://api.spotify.com/v1/tracks/4NH4xiPQ7TqNGqj6pZV4ki,https://api.spotify.com/v1/audio-analysis/4NH4xiPQ7TqNGqj6pZV4ki,242200,4
931,0.668,0.478,1,-8.849,1,0.0447,0.669,0.0,0.11,0.678,143.155,audio_features,1yN2z5XVtaAOYGdeEqEuqd,spotify:track:1yN2z5XVtaAOYGdeEqEuqd,https://api.spotify.com/v1/tracks/1yN2z5XVtaAOYGdeEqEuqd,https://api.spotify.com/v1/audio-analysis/1yN2z5XVtaAOYGdeEqEuqd,191027,4
932,0.283,0.928,9,-7.544,0,0.0726,0.0143,0.791,0.985,0.375,160.65,audio_features,29njOUf53Vc91WEeya44vO,spotify:track:29njOUf53Vc91WEeya44vO,https://api.spotify.com/v1/tracks/29njOUf53Vc91WEeya44vO,https://api.spotify.com/v1/audio-analysis/29njOUf53Vc91WEeya44vO,241250,4
933,0.666,0.259,0,-10.721,1,0.04,0.585,0.0,0.079,0.698,116.082,audio_features,4Pl8ViAolRF4rK8QBMhKd9,spotify:track:4Pl8ViAolRF4rK8QBMhKd9,https://api.spotify.com/v1/tracks/4Pl8ViAolRF4rK8QBMhKd9,https://api.spotify.com/v1/audio-analysis/4Pl8ViAolRF4rK8QBMhKd9,227840,4
934,0.525,0.878,9,-3.534,0,0.0843,0.00143,0.00309,0.145,0.361,118.218,audio_features,4MaxYHdwJf4WhTm1SlwtAB,spotify:track:4MaxYHdwJf4WhTm1SlwtAB,https://api.spotify.com/v1/tracks/4MaxYHdwJf4WhTm1SlwtAB,https://api.spotify.com/v1/audio-analysis/4MaxYHdwJf4WhTm1SlwtAB,238466,4
935,0.452,0.624,9,-6.873,1,0.0315,0.0654,0.0,0.364,0.467,141.955,audio_features,4tUZkj6G1emZK9pMnngoBj,spotify:track:4tUZkj6G1emZK9pMnngoBj,https://api.spotify.com/v1/tracks/4tUZkj6G1emZK9pMnngoBj,https://api.spotify.com/v1/audio-analysis/4tUZkj6G1emZK9pMnngoBj,276627,4
936,0.914,0.78,10,-5.459,0,0.0368,0.228,5.02e-06,0.174,0.968,133.01,audio_features,1oYBDCV6FgdaP4cH0K1d0r,spotify:track:1oYBDCV6FgdaP4cH0K1d0r,https://api.spotify.com/v1/tracks/1oYBDCV6FgdaP4cH0K1d0r,https://api.spotify.com/v1/audio-analysis/1oYBDCV6FgdaP4cH0K1d0r,263800,4
937,0.708,0.901,3,-3.954,0,0.0574,0.134,0.0,0.265,0.585,119.99,audio_features,0QFb9H22cwxDaMI8C6Vy1s,spotify:track:0QFb9H22cwxDaMI8C6Vy1s,https://api.spotify.com/v1/tracks/0QFb9H22cwxDaMI8C6Vy1s,https://api.spotify.com/v1/audio-analysis/0QFb9H22cwxDaMI8C6Vy1s,198640,4
938,0.656,0.823,10,-6.971,1,0.0411,0.408,7.16e-05,0.118,0.495,134.005,audio_features,4UJt3Ipg45AqLdaSvejmNg,spotify:track:4UJt3Ipg45AqLdaSvejmNg,https://api.spotify.com/v1/tracks/4UJt3Ipg45AqLdaSvejmNg,https://api.spotify.com/v1/audio-analysis/4UJt3Ipg45AqLdaSvejmNg,206154,4
939,0.525,0.801,2,-4.674,1,0.0632,0.39,5.24e-05,0.101,0.612,94.609,audio_features,7CuwKoCO8JFHBw6B6pdIdm,spotify:track:7CuwKoCO8JFHBw6B6pdIdm,https://api.spotify.com/v1/tracks/7CuwKoCO8JFHBw6B6pdIdm,https://api.spotify.com/v1/audio-analysis/7CuwKoCO8JFHBw6B6pdIdm,168623,4
940,0.705,0.847,6,-2.588,1,0.0361,0.414,3.21e-06,0.406,0.743,120.527,audio_features,7sMGwiS4vOMcz86ZY3vKYM,spotify:track:7sMGwiS4vOMcz86ZY3vKYM,https://api.spotify.com/v1/tracks/7sMGwiS4vOMcz86ZY3vKYM,https://api.spotify.com/v1/audio-analysis/7sMGwiS4vOMcz86ZY3vKYM,228120,4
941,0.507,0.882,5,-4.441,1,0.0473,0.0183,0.000208,0.282,0.63,106.707,audio_features,5mkLFJvBKVWpVWfNU4jMrk,spotify:track:5mkLFJvBKVWpVWfNU4jMrk,https://api.spotify.com/v1/tracks/5mkLFJvBKVWpVWfNU4jMrk,https://api.spotify.com/v1/audio-analysis/5mkLFJvBKVWpVWfNU4jMrk,222853,4
942,0.35,0.877,11,-4.707,0,0.127,0.0333,0.0,0.0825,0.417,169.694,audio_features,2iuIqCjjPKg3DYwHHAo0kJ,spotify:track:2iuIqCjjPKg3DYwHHAo0kJ,https://api.spotify.com/v1/tracks/2iuIqCjjPKg3DYwHHAo0kJ,https://api.spotify.com/v1/audio-analysis/2iuIqCjjPKg3DYwHHAo0kJ,212667,4
943,0.654,0.828,1,-5.377,0,0.0281,0.00146,0.000144,0.122,0.79,112.056,audio_features,0kvKVeUmmNbhPShLhKpfCV,spotify:track:0kvKVeUmmNbhPShLhKpfCV,https://api.spotify.com/v1/tracks/0kvKVeUmmNbhPShLhKpfCV,https://api.spotify.com/v1/audio-analysis/0kvKVeUmmNbhPShLhKpfCV,183893,4
944,0.351,0.928,1,-3.71,1,0.0759,0.00113,0.0,0.0988,0.239,148.03,audio_features,0eGsygTp906u18L0Oimnem,spotify:track:0eGsygTp906u18L0Oimnem,https://api.spotify.com/v1/tracks/0eGsygTp906u18L0Oimnem,https://api.spotify.com/v1/audio-analysis/0eGsygTp906u18L0Oimnem,222076,4
945,0.556,0.595,9,-4.51,1,0.0275,0.214,8.33e-05,0.125,0.144,104.001,audio_features,0rpIH5otu7ykvZPdcQuRPh,spotify:track:0rpIH5otu7ykvZPdcQuRPh,https://api.spotify.com/v1/tracks/0rpIH5otu7ykvZPdcQuRPh,https://api.spotify.com/v1/audio-analysis/0rpIH5otu7ykvZPdcQuRPh,266347,4
946,0.272,0.735,0,-5.416,1,0.0459,0.00533,0.000648,0.122,0.158,137.173,audio_features,3QkNkun3dzkeGo1jpkC76S,spotify:track:3QkNkun3dzkeGo1jpkC76S,https://api.spotify.com/v1/tracks/3QkNkun3dzkeGo1jpkC76S,https://api.spotify.com/v1/audio-analysis/3QkNkun3dzkeGo1jpkC76S,231800,4
947,0.617,0.721,10,-5.355,1,0.0428,0.176,0.0,0.0969,0.55,122.024,audio_features,0HavueC5hc16JEwD0R91jb,spotify:track:0HavueC5hc16JEwD0R91jb,https://api.spotify.com/v1/tracks/0HavueC5hc16JEwD0R91jb,https://api.spotify.com/v1/audio-analysis/0HavueC5hc16JEwD0R91jb,262547,4
948,0.477,0.846,5,-3.738,1,0.048,0.0127,0.0,0.375,0.583,156.479,audio_features,5K84IXjPc9YHByqMLLt9d5,spotify:track:5K84IXjPc9YHByqMLLt9d5,https://api.spotify.com/v1/tracks/5K84IXjPc9YHByqMLLt9d5,https://api.spotify.com/v1/audio-analysis/5K84IXjPc9YHByqMLLt9d5,203133,4
949,0.527,0.452,2,-7.844,1,0.0293,0.819,0.0,0.102,0.311,103.851,audio_features,15iEXnizukvzpAFbLIRGKs,spotify:track:15iEXnizukvzpAFbLIRGKs,https://api.spotify.com/v1/tracks/15iEXnizukvzpAFbLIRGKs,https://api.spotify.com/v1/audio-analysis/15iEXnizukvzpAFbLIRGKs,233200,4
950,0.59,0.93,5,-4.259,1,0.0374,0.0984,0.00332,0.786,0.954,119.923,audio_features,6gobLJ63a1TNrSrU53tSj5,spotify:track:6gobLJ63a1TNrSrU53tSj5,https://api.spotify.com/v1/tracks/6gobLJ63a1TNrSrU53tSj5,https://api.spotify.com/v1/audio-analysis/6gobLJ63a1TNrSrU53tSj5,182427,4
951,0.679,0.709,11,-10.982,1,0.0398,0.262,0.0,0.132,0.818,106.731,audio_features,1VHM7HjNxtZkApy2EabI4e,spotify:track:1VHM7HjNxtZkApy2EabI4e,https://api.spotify.com/v1/tracks/1VHM7HjNxtZkApy2EabI4e,https://api.spotify.com/v1/audio-analysis/1VHM7HjNxtZkApy2EabI4e,205067,4
952,0.563,0.796,10,-5.539,1,0.031,0.185,1.25e-05,0.353,0.734,105.998,audio_features,1kNYtVbgjO4EgDUWNBdT7c,spotify:track:1kNYtVbgjO4EgDUWNBdT7c,https://api.spotify.com/v1/tracks/1kNYtVbgjO4EgDUWNBdT7c,https://api.spotify.com/v1/audio-analysis/1kNYtVbgjO4EgDUWNBdT7c,217160,4
953,0.788,0.878,8,-5.676,1,0.0374,0.474,1.42e-06,0.0884,0.978,124.948,audio_features,2kzs3oSfsZOGWOOYVrykte,spotify:track:2kzs3oSfsZOGWOOYVrykte,https://api.spotify.com/v1/tracks/2kzs3oSfsZOGWOOYVrykte,https://api.spotify.com/v1/audio-analysis/2kzs3oSfsZOGWOOYVrykte,307693,4
954,0.686,0.809,2,-11.193,1,0.044,0.00189,7.41e-05,0.0734,0.917,140.771,audio_features,2gkmSHUAvcjstvloFSE4yZ,spotify:track:2gkmSHUAvcjstvloFSE4yZ,https://api.spotify.com/v1/tracks/2gkmSHUAvcjstvloFSE4yZ,https://api.spotify.com/v1/audio-analysis/2gkmSHUAvcjstvloFSE4yZ,252933,4
955,0.697,0.814,6,-5.594,1,0.0384,0.109,1.29e-05,0.244,0.934,110.092,audio_features,6v0BYC9pbDgQ6A7imml3eD,spotify:track:6v0BYC9pbDgQ6A7imml3eD,https://api.spotify.com/v1/tracks/6v0BYC9pbDgQ6A7imml3eD,https://api.spotify.com/v1/audio-analysis/6v0BYC9pbDgQ6A7imml3eD,138467,4
956,0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,audio_features,1qRA5BS78u3gME0loMl9AA,spotify:track:1qRA5BS78u3gME0loMl9AA,https://api.spotify.com/v1/tracks/1qRA5BS78u3gME0loMl9AA,https://api.spotify.com/v1/audio-analysis/1qRA5BS78u3gME0loMl9AA,153693,4
957,0.756,0.818,1,-9.978,1,0.0897,0.201,0.00187,0.178,0.387,131.122,audio_features,77z7uyqzErfQvre6x9fZD8,spotify:track:77z7uyqzErfQvre6x9fZD8,https://api.spotify.com/v1/tracks/77z7uyqzErfQvre6x9fZD8,https://api.spotify.com/v1/audio-analysis/77z7uyqzErfQvre6x9fZD8,205387,4
958,0.611,0.507,1,-7.975,1,0.0305,0.304,0.0,0.107,0.175,119.92,audio_features,6hRcrByB9i6rYRiHNh170N,spotify:track:6hRcrByB9i6rYRiHNh170N,https://api.spotify.com/v1/tracks/6hRcrByB9i6rYRiHNh170N,https://api.spotify.com/v1/audio-analysis/6hRcrByB9i6rYRiHNh170N,273067,4
959,0.674,0.611,0,-10.515,1,0.03,0.417,0.0,0.405,0.918,117.073,audio_features,24hkkk7UZRHG84Jdawn4gw,spotify:track:24hkkk7UZRHG84Jdawn4gw,https://api.spotify.com/v1/tracks/24hkkk7UZRHG84Jdawn4gw,https://api.spotify.com/v1/audio-analysis/24hkkk7UZRHG84Jdawn4gw,169973,4
