,Name,Score,Price,Pets,Link
0,Park Plaza Victoria Amsterdam,8.4,€ 175,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/victoria.en-gb.html
1,Park Inn by Radisson Amsterdam City West,8.3,€ 130,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/monet-garden-amsterdam.en-gb.html
2,"Radisson Blu Hotel, Amsterdam City Center",8.5,€ 225,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/mai-amsterdam.en-gb.html
3,Olympic Hotel,-1,€ 666666,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/park-inn-by-radisson-amsterdam-city-west.en-gb.html
4,Postillion Hotel Amsterdam,-1,€ 666666,0,https://www.booking.com/hotel/nl/olympic-amsterdam123.en-gb.html
5,Monet Garden Hotel Amsterdam,9.0,€ 175,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/nl/nhamsterdam.en-gb.html
6,NH City Centre Amsterdam,8.3,€ 162,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/pestana-amsterdam-riverside.en-gb.html
7,Hotel Mai Amsterdam,8.7,€ 90,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/notting-hill.en-gb.html
8,NH Collection Amsterdam Barbizon Palace,8.5,€ 180,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/nl/nhghkrasnapolsky.en-gb.html
9,citizenM Amstel Amsterdam,9.1,€ 143,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/estherea.en-gb.html
10,Holiday Inn Express Amsterdam - North Riverside,8.5,€ 83,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/cc.en-gb.html
11,Urban Lodge Hotel,8.4,€ 66,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/cityden-amsterdam-west.en-gb.html
12,Van der Valk Hotel Amsterdam - Amstel,8.8,€ 145,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/citizenm-amsterdam-amstel.en-gb.html
13,NH Collection Amsterdam Flower Market,8.6,€ 170,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/nl/inntel-hotels-amsterdam-centre.en-gb.html
14,Hotel Jakarta Amsterdam,9.0,€ 199,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/amshofpark.en-gb.html
15,Mercure Amsterdam Sloterdijk Station,8.4,€ 101,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/terminus.en-gb.html
16,Pestana Amsterdam Riverside,8.6,€ 181,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/jakarta-amsterdam.en-gb.html
17,NH Collection Amsterdam Grand Hotel Krasnapolsky,8.8,€ 207,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/nl/holiday-inn-express-amsterdam-motorkade.en-gb.html
18,ibis Amsterdam Centre,7.8,€ 123,"
Free!
Pets are allowed on request. No extra charges.
",https://www.booking.com/hotel/nl/the-hoxton-amsterdam.en-gb.html
19,"The Hoxton, Amsterdam",9.0,€ 165,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/radissonamsterdam.en-gb.html
20,Park Plaza Vondelpark Amsterdam,8.8,€ 158,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/nl/nhbarbizon.en-gb.html
21,Hotel Amsterdam De Roode Leeuw,7.8,€ 132,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/nl/jollycarlton.en-gb.html
22,Inntel Hotels Amsterdam Centre,8.2,€ 181,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/library-amsterdam.en-gb.html
23,ibis Amsterdam Centre Stopera,8.2,€ 85,0,https://www.booking.com/hotel/nl/postillion-amsterdam-amsterdam.en-gb.html
24,Botel,7.5,€ 60,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/citadel.en-gb.html
25,Botel,7.5,€ 60,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/victoria.en-gb.html
26,Mr. Jordaan,9.3,€ 117,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/monet-garden-amsterdam.en-gb.html
27,XO Hotels City Centre,7.3,€ 132,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/mai-amsterdam.en-gb.html
28,the niu Fender,8.4,€ 96,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/park-inn-by-radisson-amsterdam-city-west.en-gb.html
29,Cityden Amsterdam West,8.5,€ 168,0,https://www.booking.com/hotel/nl/olympic-amsterdam123.en-gb.html
30,Hampton By Hilton Amsterdam Arena Boulevard,8.6,€ 88,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/nl/nhamsterdam.en-gb.html
31,Andaz Amsterdam Prinsengracht - a concept by Hyatt,9.1,€ 306,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/pestana-amsterdam-riverside.en-gb.html
32,Krisotel,8.9,€ 90,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/notting-hill.en-gb.html
33,DoubleTree by Hilton Amsterdam Centraal Station,8.2,€ 155,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/nl/nhghkrasnapolsky.en-gb.html
34,Amadi Panorama Hotel,8.5,€ 95,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/estherea.en-gb.html
35,Leonardo Hotel Amsterdam Rembrandtpark,8.1,€ 123,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/cc.en-gb.html
36,Hotel Mercier,-1,€ 666666,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/cityden-amsterdam-west.en-gb.html
37,Renaissance Amsterdam Hotel,8.1,€ 184,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/citizenm-amsterdam-amstel.en-gb.html
38,Swissôtel Amsterdam,8.7,€ 148,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/nl/inntel-hotels-amsterdam-centre.en-gb.html
39,Holiday Inn Express Amsterdam Arena Towers,8.1,€ 87,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/amshofpark.en-gb.html
40,Hotel City Garden Amsterdam,7.3,€ 59,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/terminus.en-gb.html
41,Hotel Luxer,8.8,€ 127,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/jakarta-amsterdam.en-gb.html
42,WestCord City Centre Hotel,8.2,€ 123,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/nl/holiday-inn-express-amsterdam-motorkade.en-gb.html
43,Hyatt Regency Amsterdam,8.8,€ 204,"
Free!
Pets are allowed on request. No extra charges.
",https://www.booking.com/hotel/nl/the-hoxton-amsterdam.en-gb.html
44,Amsterdam Wiechmann Hotel,8.6,€ 146,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/radissonamsterdam.en-gb.html
45,Grand Hotel Amrâth Amsterdam,8.1,€ 206,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/nl/nhbarbizon.en-gb.html
46,The Hendrick's Hotel,9.3,€ 200,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/nl/jollycarlton.en-gb.html
47,Yays Bickersgracht Concierged Boutique Apartments,8.5,€ 371,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/library-amsterdam.en-gb.html
48,The Highlander,8.9,€ 158,0,https://www.booking.com/hotel/nl/postillion-amsterdam-amsterdam.en-gb.html
49,The Times Hotel,8.5,€ 123,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/citadel.en-gb.html
50,Nova Hotel,8.1,€ 186,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/victoria.en-gb.html
51,WestCord Fashion Hotel Amsterdam,8.4,€ 113,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/monet-garden-amsterdam.en-gb.html
52,Hotel Okura Amsterdam – The Leading Hotels of the World,8.9,€ 214,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/mai-amsterdam.en-gb.html
53,Hotel City Garden Amsterdam,7.3,€ 59,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/park-inn-by-radisson-amsterdam-city-west.en-gb.html
54,Hotel Sebastians,9.3,€ 116,0,https://www.booking.com/hotel/nl/olympic-amsterdam123.en-gb.html
55,Room Mate Aitana,8.9,€ 207,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/nl/nhamsterdam.en-gb.html
56,Zoku Amsterdam,9.0,€ 144,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/pestana-amsterdam-riverside.en-gb.html
57,Hans Brinker Hostel Amsterdam,7.8,€ 49,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/notting-hill.en-gb.html
58,Dream Hotel Amsterdam,8.2,€ 117,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/nl/nhghkrasnapolsky.en-gb.html
59,Motel One Amsterdam-Waterlooplein,9.0,€ 133,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/estherea.en-gb.html
60,Travel Hotel Amsterdam,6.8,€ 57,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/cc.en-gb.html
61,Mövenpick Hotel Amsterdam City Centre,8.4,€ 139,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/cityden-amsterdam-west.en-gb.html
62,Eden hotel Amsterdam,8.1,€ 187,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/citizenm-amsterdam-amstel.en-gb.html
63,Boutique Hotel Notting Hill,8.7,€ 154,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/nl/inntel-hotels-amsterdam-centre.en-gb.html
64,Conservatorium Hotel,9.1,€ 444,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/amshofpark.en-gb.html
65,Hotel Sint Nicolaas,8.8,€ 149,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/terminus.en-gb.html
66,Singel Hotel Amsterdam,8.5,€ 131,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/jakarta-amsterdam.en-gb.html
67,DoubleTree by Hilton Hotel Amsterdam - NDSM Wharf,8.6,€ 86,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/nl/holiday-inn-express-amsterdam-motorkade.en-gb.html
68,Hotel Mansion,8.1,€ 143,"
Free!
Pets are allowed on request. No extra charges.
",https://www.booking.com/hotel/nl/the-hoxton-amsterdam.en-gb.html
69,"art'otel amsterdam, part of Radisson Hotel Group",8.5,€ 239,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/radissonamsterdam.en-gb.html
70,The Bank Hotel,8.4,€ 121,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/nl/nhbarbizon.en-gb.html
71,Amsterdam Marriott Hotel,8.5,€ 192,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/nl/jollycarlton.en-gb.html
72,Hotel Arena,8.3,€ 175,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/library-amsterdam.en-gb.html
73,Hotel De Hallen,8.7,€ 85,0,https://www.booking.com/hotel/nl/postillion-amsterdam-amsterdam.en-gb.html
74,Joy Hotel,8.2,€ 78,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/citadel.en-gb.html
75,Hotel The Exchange,8.1,€ 102,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/victoria.en-gb.html
76,Hotel Casa Amsterdam,8.5,€ 126,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/monet-garden-amsterdam.en-gb.html
77,Hotel Roemer Amsterdam,8.1,€ 80,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/mai-amsterdam.en-gb.html
78,Hotel CC,8.1,€ 154,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/park-inn-by-radisson-amsterdam-city-west.en-gb.html
79,Eden hotel Amsterdam,8.1,€ 187,0,https://www.booking.com/hotel/nl/olympic-amsterdam123.en-gb.html
80,Hotel Ben Centre,6.3,€ 59,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/nl/nhamsterdam.en-gb.html
81,Hotel Hermitage Amsterdam,7.1,€ 96,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/pestana-amsterdam-riverside.en-gb.html
82,De Jonker Urban Studios & Suites,8.3,€ 90,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/notting-hill.en-gb.html
83,De L’Europe Amsterdam – The Leading Hotels of the World,9.1,€ 414,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/nl/nhghkrasnapolsky.en-gb.html
84,Hotel Espresso,8.1,€ 75,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/estherea.en-gb.html
85,Corendon City Hotel Amsterdam,8.1,€ 111,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/cc.en-gb.html
86,Max Brown Hotel Canal District,8.4,€ 124,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/cityden-amsterdam-west.en-gb.html
87,Yays Oostenburgergracht Concierged Boutique Apartments,8.6,€ 133,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/citizenm-amsterdam-amstel.en-gb.html
88,Hotel Cornelisz,8.5,€ 96,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/nl/inntel-hotels-amsterdam-centre.en-gb.html
89,Conscious Hotel Westerpark,8.8,€ 75,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/amshofpark.en-gb.html
90,Hotel Nes,8.1,€ 122,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/terminus.en-gb.html
91,Hotel Continental Amsterdam,6.8,€ 57,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/jakarta-amsterdam.en-gb.html
92,Best Western Amsterdam,7.8,€ 75,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/nl/holiday-inn-express-amsterdam-motorkade.en-gb.html
93,Hotel De Hallen,8.7,€ 85,"
Free!
Pets are allowed on request. No extra charges.
",https://www.booking.com/hotel/nl/the-hoxton-amsterdam.en-gb.html
94,Grand Hotel Downtown,7.8,€ 144,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/radissonamsterdam.en-gb.html
95,City Hotel Amsterdam,8.1,€ 156,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/nl/nhbarbizon.en-gb.html
96,Sir Adam Hotel,9.0,€ 160,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/nl/jollycarlton.en-gb.html
97,New West Inn Amsterdam,7.5,€ 75,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/library-amsterdam.en-gb.html
98,W Amsterdam,8.2,€ 368,0,https://www.booking.com/hotel/nl/postillion-amsterdam-amsterdam.en-gb.html
99,Hotel2Stay,8.7,€ 97,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/citadel.en-gb.html
100,Hotel2Stay,8.7,€ 97,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/victoria.en-gb.html
101,Hard Rock Hotel Amsterdam American,9.0,€ 261,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/monet-garden-amsterdam.en-gb.html
102,Nadia Hotel,7.9,€ 112,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/mai-amsterdam.en-gb.html
103,The Old Nickel Hotel,7.2,€ 96,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/park-inn-by-radisson-amsterdam-city-west.en-gb.html
104,Eric Vökel Boutique Apartments - Amsterdam Suites,8.9,€ 299,0,https://www.booking.com/hotel/nl/olympic-amsterdam123.en-gb.html
105,YOTEL Amsterdam,8.2,€ 99,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/nl/nhamsterdam.en-gb.html
106,Bilderberg Garden Hotel,8.0,€ 169,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/pestana-amsterdam-riverside.en-gb.html
107,Hotel Doria,7.4,€ 102,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/notting-hill.en-gb.html
108,XO Hotels Couture,8.8,€ 87,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/nl/nhghkrasnapolsky.en-gb.html
109,Best Western Dam Square Inn,7.9,€ 113,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/estherea.en-gb.html
110,Budget Hotel Tourist Inn,8.3,€ 119,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/cc.en-gb.html
111,Sofitel Legend The Grand Amsterdam,9.1,€ 419,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/cityden-amsterdam-west.en-gb.html
112,a&o Amsterdam Zuidoost,7.7,€ 76,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/citizenm-amsterdam-amstel.en-gb.html
113,MEININGER Hotel Amsterdam City West,8.2,€ 74,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/nl/inntel-hotels-amsterdam-centre.en-gb.html
114,Mozart Hotel,7.6,€ 139,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/amshofpark.en-gb.html
115,Hotel Abba,8.0,€ 56,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/terminus.en-gb.html
116,Residence Inn by Marriott Amsterdam Houthavens,8.5,€ 118,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/jakarta-amsterdam.en-gb.html
117,Hotel Die Port van Cleve,8.5,€ 175,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/nl/holiday-inn-express-amsterdam-motorkade.en-gb.html
118,The College Hotel,8.4,€ 154,"
Free!
Pets are allowed on request. No extra charges.
",https://www.booking.com/hotel/nl/the-hoxton-amsterdam.en-gb.html
119,Budget Hotel Ben,7.1,€ 59,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/radissonamsterdam.en-gb.html
120,Moxy Amsterdam Houthavens,8.3,€ 95,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/nl/nhbarbizon.en-gb.html
121,Short Stay Group Harbour Apartments Amsterdam,7.7,€ 149,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/nl/jollycarlton.en-gb.html
122,Amsterdam ID Aparthotel,8.6,€ 143,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/library-amsterdam.en-gb.html
123,Camp Inn Hotel,5.9,€ 87,0,https://www.booking.com/hotel/nl/postillion-amsterdam-amsterdam.en-gb.html
124,Dikker & Thijs Hotel,8.4,€ 191,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/citadel.en-gb.html
125,Dikker & Thijs Hotel,8.4,€ 191,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/victoria.en-gb.html
126,Four Elements Hotel,8.3,€ 92,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/monet-garden-amsterdam.en-gb.html
127,Hotel Aalders,9.0,€ 122,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/mai-amsterdam.en-gb.html
128,The Student Hotel Amsterdam City,8.7,€ 122,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/park-inn-by-radisson-amsterdam-city-west.en-gb.html
129,Avenue Hotel,7.3,€ 139,0,https://www.booking.com/hotel/nl/olympic-amsterdam123.en-gb.html
130,Fletcher Hotel Amsterdam,7.4,€ 143,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/nl/nhamsterdam.en-gb.html
131,Waldorf Astoria Amsterdam,9.4,€ 675,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/pestana-amsterdam-riverside.en-gb.html
132,Holiday Inn Express Amsterdam - City Hall,8.6,€ 139,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/notting-hill.en-gb.html
133,Hotel V Nesplein,9.0,€ 314,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/nl/nhghkrasnapolsky.en-gb.html
134,ibis Styles Amsterdam City,8.3,€ 109,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/estherea.en-gb.html
135,Holiday Inn Express Amsterdam - Sloterdijk Station,8.1,€ 95,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/cc.en-gb.html
136,Catalonia Vondel Amsterdam,8.6,€ 102,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/cityden-amsterdam-west.en-gb.html
137,Delta Hotel City Center,6.8,€ 118,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/citizenm-amsterdam-amstel.en-gb.html
138,Hotel van de Vijsel,8.6,€ 91,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/nl/inntel-hotels-amsterdam-centre.en-gb.html
139,ibis Styles Amsterdam Central Station,7.9,€ 110,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/amshofpark.en-gb.html
140,Lloyd Hotel,8.0,€ 91,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/terminus.en-gb.html
141,Prinsengracht Hotel,8.1,€ 169,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/jakarta-amsterdam.en-gb.html
142,Banks Mansion - All Inclusive Boutique Hotel,9.3,€ 282,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/nl/holiday-inn-express-amsterdam-motorkade.en-gb.html
143,Leonardo Hotel Amsterdam City Center,7.9,€ 86,"
Free!
Pets are allowed on request. No extra charges.
",https://www.booking.com/hotel/nl/the-hoxton-amsterdam.en-gb.html
144,easyHotel Amsterdam Arena Boulevard,7.8,€ 72,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/radissonamsterdam.en-gb.html
145,Hotel Levell,8.6,€ 111,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/nl/nhbarbizon.en-gb.html
146,Ecomama,8.3,€ 68,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/nl/jollycarlton.en-gb.html
147,Albus Hotel Amsterdam City Centre,8.6,€ 175,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/library-amsterdam.en-gb.html
148,Ozo Hotel,7.7,€ 118,0,https://www.booking.com/hotel/nl/postillion-amsterdam-amsterdam.en-gb.html
149,XO Hotels Park West,8.6,€ 87,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/citadel.en-gb.html
150,Ozo Hotel,7.7,€ 118,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/victoria.en-gb.html
151,XO Hotels Park West,8.6,€ 87,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/monet-garden-amsterdam.en-gb.html
152,Hotel Alexander,8.2,€ 96,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/mai-amsterdam.en-gb.html
153,WestCord Art Hotel Amsterdam 4 stars,8.4,€ 108,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/park-inn-by-radisson-amsterdam-city-west.en-gb.html
154,Holiday Inn Express Amsterdam - South,8.3,€ 80,0,https://www.booking.com/hotel/nl/olympic-amsterdam123.en-gb.html
155,Hotel Not Hotel,8.1,€ 79,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/nl/nhamsterdam.en-gb.html
156,MEININGER Hotel Amsterdam Amstel,8.2,€ 83,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/pestana-amsterdam-riverside.en-gb.html
157,PH Hotel Oosteinde,7.7,€ 102,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/notting-hill.en-gb.html
158,Citiez Hotel Amsterdam,8.2,€ 91,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/nl/nhghkrasnapolsky.en-gb.html
159,Hotel The Craftsmen,9.2,€ 282,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/estherea.en-gb.html
160,Prinsenhotel,8.1,€ 101,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/cc.en-gb.html
161,Melrose Hotel,7.9,€ 150,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/cityden-amsterdam-west.en-gb.html
162,Conscious Hotel The Tire Station,8.7,€ 65,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/citizenm-amsterdam-amstel.en-gb.html
163,Ambassade Hotel,9.3,€ 280,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/nl/inntel-hotels-amsterdam-centre.en-gb.html
164,Hotel Fine Harmony,7.9,€ 164,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/amshofpark.en-gb.html
165,Holiday Inn Amsterdam - Arena Towers,8.1,€ 98,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/terminus.en-gb.html
166,Wellnesshotel Zuiver Amsterdam,8.1,€ 208,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/jakarta-amsterdam.en-gb.html
167,The Dylan Amsterdam,9.3,€ 512,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/nl/holiday-inn-express-amsterdam-motorkade.en-gb.html
168,Quentin Zoo hotel,8.2,€ 124,"
Free!
Pets are allowed on request. No extra charges.
",https://www.booking.com/hotel/nl/the-hoxton-amsterdam.en-gb.html
169,Park Centraal Amsterdam,8.6,€ 192,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/radissonamsterdam.en-gb.html
170,Hampton by Hilton Amsterdam Centre East,8.6,€ 120,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/nl/nhbarbizon.en-gb.html
171,"The Pavilions Amsterdam, The Toren",9.0,€ 354,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/nl/jollycarlton.en-gb.html
172,"Apollo Hotel Amsterdam, a Tribute Portfolio Hotel",8.4,€ 132,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/library-amsterdam.en-gb.html
173,Leonardo Boutique Museumhotel,8.4,€ 122,0,https://www.booking.com/hotel/nl/postillion-amsterdam-amsterdam.en-gb.html
174,INK Hotel Amsterdam - MGallery,8.9,€ 158,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/citadel.en-gb.html
175,The Dylan Amsterdam,9.3,€ 512,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/victoria.en-gb.html
176,WestCord Art Hotel Amsterdam 3 stars,8.6,€ 98,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/monet-garden-amsterdam.en-gb.html
177,Hotel Pontsteiger,-1,€ 666666,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/mai-amsterdam.en-gb.html
178,The Alfred Hotel,7.5,€ 122,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/park-inn-by-radisson-amsterdam-city-west.en-gb.html
179,Volkshotel,8.7,€ 109,0,https://www.booking.com/hotel/nl/olympic-amsterdam123.en-gb.html
180,Yays Zoutkeetsgracht Concierged Boutique Apartments,8.7,€ 158,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/nl/nhamsterdam.en-gb.html
181,Grand Hotel Downtown,7.8,€ 144,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/pestana-amsterdam-riverside.en-gb.html
182,Waldorf Astoria Amsterdam,9.4,€ 675,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/notting-hill.en-gb.html
183,Hotel Il Fiore,8.6,€ 144,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/nl/nhghkrasnapolsky.en-gb.html
184,The Bolster,7.8,€ 106,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/estherea.en-gb.html
185,Hotel Asterisk 3 star superior,9.1,€ 122,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/cc.en-gb.html
186,Hotel 83,7.2,€ 127,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/cityden-amsterdam-west.en-gb.html
187,Hilton Amsterdam,8.2,€ 141,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/citizenm-amsterdam-amstel.en-gb.html
188,The Flying Pig Downtown,8.3,€ 79,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/nl/inntel-hotels-amsterdam-centre.en-gb.html
189,Hotel De Gerstekorrel,7.8,€ 207,"
Pets are not allowed.
",https://www.booking.com/hotel/nl/amshofpark.en-gb.html
