,Name,Score,Price,Pets,Link
191,V Dinastia Guesthouse,7.5,€ 64,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/torel-palace.en-gb.html
192,Lisbon Serviced Apartments - Chiado Emenda,9.0,€ 104,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/jupiter-lisboa.en-gb.html
193,Lisbon Destination,9.1,€ 67,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/the-lumiares.en-gb.html
194,Hotel 3K Europa,8.5,€ 88,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/radisson-sas.en-gb.html
195,Páteo Saudade Lofts,8.4,€ 114,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/pt/tryp-lisboa-aeroporto.en-gb.html
196,LX History Rooms by TRIUS Hotels,8.2,€ 63,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/upon-lisbon-residences.en-gb.html
197,4U Lisbon Airport Suites,-1,€ 666666,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/memmo-principe-real.en-gb.html
198,Santa Luzia B&B - HOrigem,8.6,€ 98,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/chiado-arty-flats.en-gb.html
199,Your Home in Bairro Alto Lisbon,8.0,€ 54,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/empire-lisbon.en-gb.html
200,Hotel Lis - Baixa,8.8,€ 75,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lux-lisboa-park.en-gb.html
201,Lisbon Rentals Chiado,9.5,€ 117,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/hotelmundial.en-gb.html
202,Pensao Praca Da Figueira,8.8,€ 45,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/h10-duque-de-loule.en-gb.html
203,Residencial Duque de Saldanha,6.6,€ 52,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/corpo-santo.en-gb.html
204,Lisbon Serviced Apartments - Bairro Alto,8.8,€ 81,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/pt/the-one-palacio-da-anunciada.en-gb.html
205,Alfama Design Suites Guesthouse,8.7,€ 40,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lisbon-short-stay-apartments-baixa.en-gb.html
206,Pensao Flor Da Baixa,7.8,€ 33,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/clarion-suites-lisboa.en-gb.html
207,Safira,8.7,€ 49,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/portugal-boutique.en-gb.html
208,Hotel Real Parque,8.2,€ 105,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/turim-boulevard.en-gb.html
209,Ascensor da Bica - Lisbon Serviced Apartments,8.4,€ 80,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/da-baixa.en-gb.html
210,Sao Jorge Apartments & Suites,8.0,€ 79,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/tempo-flh-hotels-lisboa.en-gb.html
211,VIP Grand Lisboa Hotel & Spa,7.9,€ 85,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lisboa-pessoa.en-gb.html
212,Vila Garden Guesthouse,9.2,€ 53,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/porto-bay-liberdade.en-gb.html
213,HF Fenix Garden,8.8,€ 70,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/iberostar-lisboa.en-gb.html
214,Hotel Duas Nações,6.5,€ 74,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/pt/tvlisboalisboa.en-gb.html
215,Ibis Styles Lisboa Centro Liberdade NE,8.6,€ 90,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/rossio-garden.en-gb.html
216,Nations Rooms,6.9,€ 50,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/torel-palace.en-gb.html
217,Lisbon Serviced Apartments - Baixa,8.8,€ 104,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/jupiter-lisboa.en-gb.html
218,Santiago de Alfama - Boutique Hotel,9.3,€ 247,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/the-lumiares.en-gb.html
219,54 Santa Catarina Apartments,9.5,€ 100,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/radisson-sas.en-gb.html
220,Lisbon Serviced Apartments - Parque,8.9,€ 103,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/pt/tryp-lisboa-aeroporto.en-gb.html
221,"Fontecruz Lisboa, Autograph Collection",8.3,€ 149,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/upon-lisbon-residences.en-gb.html
222,Fado Bed & Breakfast - Santos,7.2,€ 26,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/memmo-principe-real.en-gb.html
223,Panoramic Living,9.0,€ 116,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/chiado-arty-flats.en-gb.html
224,Universo Romantico,7.7,€ 46,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/empire-lisbon.en-gb.html
225,Home Lisbon Hostel,9.3,€ 98,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lux-lisboa-park.en-gb.html
226,Garden Guest House,6.3,€ 20,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/hotelmundial.en-gb.html
227,Imperador Hotel,8.0,€ 89,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/h10-duque-de-loule.en-gb.html
228,VIP Executive Picoas Hotel,8.8,€ 69,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/corpo-santo.en-gb.html
229,TURIM Iberia Hotel,8.4,€ 64,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/pt/the-one-palacio-da-anunciada.en-gb.html
230,Hotel ibis Lisboa Saldanha,8.3,€ 82,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lisbon-short-stay-apartments-baixa.en-gb.html
231,Wallis São Bento,7.6,€ 51,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/clarion-suites-lisboa.en-gb.html
232,Amazonia Lisboa Hotel,7.8,€ 56,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/portugal-boutique.en-gb.html
233,Apt in Lisbon Rio - Parque das Nações,7.8,€ 139,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/turim-boulevard.en-gb.html
234,My Story Hotel Figueira,9.5,€ 111,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/da-baixa.en-gb.html
235,Sofitel Lisbon Liberdade,8.8,€ 244,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/tempo-flh-hotels-lisboa.en-gb.html
236,Madalena by The Beautique Hotels,9.1,€ 94,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lisboa-pessoa.en-gb.html
237,Hotel Avenida Palace,9.2,€ 213,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/porto-bay-liberdade.en-gb.html
238,Bairro Alto Suites,8.6,€ 263,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/iberostar-lisboa.en-gb.html
239,The Independente Suites & Terrace,8.7,€ 129,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/pt/tvlisboalisboa.en-gb.html
240,Hotel do Chiado,9.3,€ 165,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/rossio-garden.en-gb.html
241,Fado Bed & Breakfast - Santos,7.2,€ 26,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/torel-palace.en-gb.html
242,Great Stay Fanqueiros 1,9.1,€ 41,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/jupiter-lisboa.en-gb.html
243,Lost Lisbon :: Chiado House,9.2,€ 69,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/the-lumiares.en-gb.html
244,Asul B&B 5 Rooms,9.0,€ 88,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/radisson-sas.en-gb.html
245,Browns Boutique Hotel,9.2,€ 79,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/pt/tryp-lisboa-aeroporto.en-gb.html
246,Hotel Alegria,9.2,€ 93,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/upon-lisbon-residences.en-gb.html
247,VIP Executive Zurique Hotel,7.6,€ 57,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/memmo-principe-real.en-gb.html
248,Vila Gale Opera,7.9,€ 132,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/chiado-arty-flats.en-gb.html
249,Esqina Cosmopolitan Lodge,9.2,€ 104,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/empire-lisbon.en-gb.html
250,Hotel Alegria,9.2,€ 93,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lux-lisboa-park.en-gb.html
251,VIP Executive Zurique Hotel,7.6,€ 57,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/hotelmundial.en-gb.html
252,Vila Gale Opera,7.9,€ 132,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/h10-duque-de-loule.en-gb.html
253,Inspira Santa Marta Hotel & Spa,9.0,€ 92,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/corpo-santo.en-gb.html
254,Emporium Lisbon Suites,9.5,€ 88,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/pt/the-one-palacio-da-anunciada.en-gb.html
255,Residencial do Sul,7.5,€ 37,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lisbon-short-stay-apartments-baixa.en-gb.html
256,Casa do Principe,9.0,€ 114,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/clarion-suites-lisboa.en-gb.html
257,Fenicius Charme Hotel,8.8,€ 93,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/portugal-boutique.en-gb.html
258,Espaço Espelho D'agua,6.8,€ 50,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/turim-boulevard.en-gb.html
259,Alfama Terrace,8.8,€ 149,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/da-baixa.en-gb.html
260,Hotel Sete Colinas,8.7,€ 120,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/tempo-flh-hotels-lisboa.en-gb.html
261,Lisbon Best Choice Prime Apartments Alfama,9.5,€ 144,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lisboa-pessoa.en-gb.html
262,Hotel Lisboa,8.6,€ 124,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/porto-bay-liberdade.en-gb.html
263,With You Suites,9.5,€ 61,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/iberostar-lisboa.en-gb.html
264,Le Consulat,9.1,€ 179,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/pt/tvlisboalisboa.en-gb.html
265,Augusta Boutique House,9.1,€ 84,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/rossio-garden.en-gb.html
266,137 LuxResidence,-1,€ 666666,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/torel-palace.en-gb.html
267,Shiado Suites,9.1,€ 76,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/jupiter-lisboa.en-gb.html
268,Planet House by TRIUS Hotels,7.8,€ 44,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/the-lumiares.en-gb.html
269,9Hotel Mercy,8.6,€ 193,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/radisson-sas.en-gb.html
270,Palacio Ramalhete,8.8,€ 157,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/pt/tryp-lisboa-aeroporto.en-gb.html
271,Residencial do Areeiro,8.3,€ 64,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/upon-lisbon-residences.en-gb.html
272,Seven Dreams Suites,8.9,€ 91,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/memmo-principe-real.en-gb.html
273,Lisbon Cheese & Wine Suites,9.3,€ 124,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/chiado-arty-flats.en-gb.html
274,The Late Birds Lisbon - Gay Urban Resort,9.3,€ 169,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/empire-lisbon.en-gb.html
275,4U Lisbon Suites & Guesthouse VII Airport,7.9,€ 39,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lux-lisboa-park.en-gb.html
276,Casas da Baixa - Lighthouse Apartments,9.2,€ 122,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/hotelmundial.en-gb.html
277,Pensao Nova Goa,7.0,€ 49,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/h10-duque-de-loule.en-gb.html
278,HF Fenix Urban,8.8,€ 75,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/corpo-santo.en-gb.html
279,Rossio Alojamento Local,7.5,€ 39,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/pt/the-one-palacio-da-anunciada.en-gb.html
280,Lisbon View Hostel,5.0,€ 19,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lisbon-short-stay-apartments-baixa.en-gb.html
281,Fontana Guesthouse,8.3,€ 34,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/clarion-suites-lisboa.en-gb.html
282,Charm Flats,8.9,€ 129,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/portugal-boutique.en-gb.html
283,Casa Belmonte,9.1,€ 53,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/turim-boulevard.en-gb.html
284,Milanesa,8.1,€ 59,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/da-baixa.en-gb.html
285,My Charm Lisbon Suites,8.8,€ 44,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/tempo-flh-hotels-lisboa.en-gb.html
286,York House Hotel,8.8,€ 122,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lisboa-pessoa.en-gb.html
287,Be Poet Baixa Hotel,9.3,€ 72,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/porto-bay-liberdade.en-gb.html
288,Lisbon Five Stars Apartments Bica,8.7,€ 324,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/iberostar-lisboa.en-gb.html
289,WC by The Beautique Hotels,9.0,€ 94,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/pt/tvlisboalisboa.en-gb.html
290,Le Premier Lisbon Suites,8.5,€ 41,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/rossio-garden.en-gb.html
291,Be Lisbon Hostel Intendente,9.1,€ 49,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/torel-palace.en-gb.html
292,SANA Malhoa Hotel,8.6,€ 134,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/jupiter-lisboa.en-gb.html
293,Heritage Avenida Liberdade - Lisbon Heritage Collection,9.2,€ 214,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/the-lumiares.en-gb.html
294,Oriente DNA Studios,8.3,€ 43,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/radisson-sas.en-gb.html
295,Montebelo Lx Dwt Apartments,9.8,€ 88,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/pt/tryp-lisboa-aeroporto.en-gb.html
296,Residentas São Pedro,9.4,€ 191,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/upon-lisbon-residences.en-gb.html
297,TRYP Lisboa Oriente Hotel,8.4,€ 113,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/memmo-principe-real.en-gb.html
298,Wallis Apartments,8.4,€ 69,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/chiado-arty-flats.en-gb.html
299,Golden Tram 242 Lisbonne Hostel,7.9,€ 35,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/empire-lisbon.en-gb.html
300,The Postcard Avenue,9.1,€ 64,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lux-lisboa-park.en-gb.html
301,SANA Malhoa Hotel,8.6,€ 134,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/hotelmundial.en-gb.html
302,Destino Lisboa Apartments,-1,€ 666666,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/h10-duque-de-loule.en-gb.html
303,7 Rivers Hostel,-1,€ 666666,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/corpo-santo.en-gb.html
304,As Janelas Verdes - Lisbon Heritage Collection,9.2,€ 173,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/pt/the-one-palacio-da-anunciada.en-gb.html
305,Residentas São Pedro,9.4,€ 191,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lisbon-short-stay-apartments-baixa.en-gb.html
306,O Jardim da Tessa,8.5,€ 77,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/clarion-suites-lisboa.en-gb.html
307,Lisbon Inn Bica Suites,7.4,€ 54,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/portugal-boutique.en-gb.html
308,Residentas Aurea,9.5,€ 203,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/turim-boulevard.en-gb.html
309,Lisbon Calling,8.7,€ 55,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/da-baixa.en-gb.html
310,This Is Lisbon Hostel,8.7,€ 60,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/tempo-flh-hotels-lisboa.en-gb.html
311,Sant Jordi Hostels Lisbon,9.2,€ 65,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lisboa-pessoa.en-gb.html
312,Hub New Lisbon Hostel,8.2,€ 47,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/porto-bay-liberdade.en-gb.html
313,Hub Lisbon Patio Hostel,8.1,€ 42,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/iberostar-lisboa.en-gb.html
314,Residencial Florescente,8.4,€ 58,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/pt/tvlisboalisboa.en-gb.html
315,NH Lisboa Campo Grande,8.3,€ 78,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/rossio-garden.en-gb.html
316,4U Lisbon II Guesthouse,7.7,€ 39,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/torel-palace.en-gb.html
317,Like Home - Santos,8.8,€ 58,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/jupiter-lisboa.en-gb.html
318,Solar Dos Mouros,9.0,€ 123,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/the-lumiares.en-gb.html
319,Lisbon Arsenal Suites,7.6,€ 86,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/radisson-sas.en-gb.html
320,The ART INN Lisbon,8.7,"€ 1,004","
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/pt/tryp-lisboa-aeroporto.en-gb.html
321,Blue Bairro Guesthouse,8.1,€ 34,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/upon-lisbon-residences.en-gb.html
322,White House Lisbon Hostel,7.5,€ 52,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/memmo-principe-real.en-gb.html
323,behotelisboa,8.8,€ 68,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/chiado-arty-flats.en-gb.html
324,7 Seas 3 Hostel,4.4,€ 18,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/empire-lisbon.en-gb.html
325,Dalma Old Town Suites,9.1,€ 94,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lux-lisboa-park.en-gb.html
326,The Independente Hostel & Suites,8.7,€ 159,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/hotelmundial.en-gb.html
327,Martinhal Lisbon Chiado,9.4,€ 285,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/h10-duque-de-loule.en-gb.html
328,Contador Mor Guesthouse,-1,€ 666666,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/corpo-santo.en-gb.html
329,Lost Lisbon :: Cais House,8.8,€ 69,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/pt/the-one-palacio-da-anunciada.en-gb.html
330,Hotel Dom Carlos Park,8.3,€ 135,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lisbon-short-stay-apartments-baixa.en-gb.html
331,Stay Hotel Lisboa Centro Saldanha,8.6,€ 49,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/clarion-suites-lisboa.en-gb.html
332,Garden Rooftop by Imperium,7.8,€ 95,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/portugal-boutique.en-gb.html
333,Albergaria Senhora do Monte,8.6,€ 58,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/turim-boulevard.en-gb.html
334,Palacete Chafariz Del Rei,9.1,€ 398,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/da-baixa.en-gb.html
335,My Home In The City,8.9,€ 54,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/tempo-flh-hotels-lisboa.en-gb.html
336,Anjos 44 Lisbon Apartments,8.6,€ 145,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lisboa-pessoa.en-gb.html
337,Lisbon Garden Boutique Guest House,8.7,€ 34,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/porto-bay-liberdade.en-gb.html
338,The Lisboans Apartments,9.5,€ 224,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/iberostar-lisboa.en-gb.html
339,The Twenties 20`s by TRIUS Hotels,8.2,€ 66,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/pt/tvlisboalisboa.en-gb.html
340,Welcome House - Self Service,6.6,€ 27,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/rossio-garden.en-gb.html
341,Lisbon Airport Hostel,7.9,€ 74,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/torel-palace.en-gb.html
342,LV Premier Apartments Chiado- CH,8.8,€ 111,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/jupiter-lisboa.en-gb.html
343,Silk Lisbon,8.8,€ 59,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/the-lumiares.en-gb.html
344,Raw Culture Art & Lofts Bairro Alto,9.3,€ 229,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/radisson-sas.en-gb.html
345,Inn-Chiado Restauradores Prime Suites,8.3,€ 47,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/pt/tryp-lisboa-aeroporto.en-gb.html
346,Páteo Saudade Lofts Marquês,8.0,€ 84,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/upon-lisbon-residences.en-gb.html
347,Residencial Horizonte,7.6,€ 64,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/memmo-principe-real.en-gb.html
348,Hotel Britania - Lisbon Heritage Collection,9.5,€ 203,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/chiado-arty-flats.en-gb.html
349,Frutaria - Lisbon Suites,7.7,€ 73,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/empire-lisbon.en-gb.html
350,Hotel Britania - Lisbon Heritage Collection,9.5,€ 203,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lux-lisboa-park.en-gb.html
351,Frutaria - Lisbon Suites,7.7,€ 73,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/hotelmundial.en-gb.html
352,Boutique Telhal 89,9.0,€ 74,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/h10-duque-de-loule.en-gb.html
353,Alegria by Central Hill Apartments,9.0,€ 259,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/corpo-santo.en-gb.html
354,Welcome Guest House,7.8,€ 39,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/pt/the-one-palacio-da-anunciada.en-gb.html
355,Hotel Capital,8.2,€ 61,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lisbon-short-stay-apartments-baixa.en-gb.html
356,FADO Bairro Alto - SSs Apartments,8.8,€ 84,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/clarion-suites-lisboa.en-gb.html
357,Boutique Chiado Suites,-1,€ 666666,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/portugal-boutique.en-gb.html
358,Quinta Colina by Shiadu,9.1,€ 61,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/turim-boulevard.en-gb.html
359,SK LISBOA Villa Hostel,9.5,€ 77,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/da-baixa.en-gb.html
360,Lisboa Prata Boutique Hotel,8.6,€ 85,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/tempo-flh-hotels-lisboa.en-gb.html
361,The 7 Hotel,8.8,€ 134,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lisboa-pessoa.en-gb.html
362,Music Hall Lisbon Hostel,8.1,€ 46,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/porto-bay-liberdade.en-gb.html
363,Family & Friends by Downtown,-1,€ 666666,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/iberostar-lisboa.en-gb.html
364,Olissippo Castelo,8.8,€ 149,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/pt/tvlisboalisboa.en-gb.html
365,SANA Metropolitan Hotel,8.3,€ 127,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/rossio-garden.en-gb.html
366,Rossio Hostel,8.1,€ 66,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/torel-palace.en-gb.html
367,City Center Guest House,8.0,€ 40,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/jupiter-lisboa.en-gb.html
368,Lisbon Airport Charming Rooms,8.3,€ 112,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/the-lumiares.en-gb.html
369,Dias e Dominguez,6.4,€ 38,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/radisson-sas.en-gb.html
370,Divine House of Graça,7.8,€ 28,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/pt/tryp-lisboa-aeroporto.en-gb.html
371,Lisbon Calling Rooms & Studio,8.8,€ 61,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/upon-lisbon-residences.en-gb.html
372,Casas na Portuguesa - BRAND NEW! Bica * Chiado,9.3,€ 152,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/memmo-principe-real.en-gb.html
373,Yes Lisbon Hostel,9.3,€ 268,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/chiado-arty-flats.en-gb.html
374,The Color | Suites & Rooms,7.8,€ 39,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/empire-lisbon.en-gb.html
375,Delicious Hours ALFAMA Apartments,8.9,€ 83,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lux-lisboa-park.en-gb.html
376,MyPlace - Lisbon - Alfama,8.2,€ 84,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/hotelmundial.en-gb.html
377,Hotel Dom Sancho I,8.0,€ 137,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/h10-duque-de-loule.en-gb.html
378,The 7 Hotel,8.8,€ 134,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/corpo-santo.en-gb.html
379,Bons Dias,8.5,€ 34,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/pt/the-one-palacio-da-anunciada.en-gb.html
380,Dare Lisbon House,9.5,€ 144,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lisbon-short-stay-apartments-baixa.en-gb.html
381,Maxime Hotel Lisbon,-1,€ 666666,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/clarion-suites-lisboa.en-gb.html
382,Angels Inn Guesthouse,8.4,€ 54,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/portugal-boutique.en-gb.html
383,Help Yourself Hostels - Restelo,7.5,€ 21,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/turim-boulevard.en-gb.html
384,Hostel Crespo,8.5,€ 49,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/da-baixa.en-gb.html
385,Lisbon Sea suites - Lisbon boat,8.5,€ 79,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/tempo-flh-hotels-lisboa.en-gb.html
