,Id,Name,Playlist_Id,Album_Id,Date_added,Duration,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Key,Mode,Track_Number
926,4Ukzv6kS6DAMKPlIMxIugc,Good Vibrations - 2001 - Remaster,0Kz18Qq6boSucTkU8R2aaF,2mocmg4uVKhxos3jxfZ2dU,1970-01-01T00:00:00Z,217800.0,0.0,0.375,0.389,-10.414,0.0396,0.222,3.91e-06,0.194,0.378,146.457,10,0,1.0
927,7z0JcZ8PQoAfUaLIXvbyTH,More Than Words,0Kz18Qq6boSucTkU8R2aaF,4hgVjEoyjjCXhMg5dZtGiI,1970-01-01T00:00:00Z,335946.0,14.0,0.621,0.14400000000000002,-14.201,0.0298,0.464,0.0,0.12,0.255,91.354,6,1,8.0
928,7gP0iSDthTnTTxD3uUDRTA,The Best,0Kz18Qq6boSucTkU8R2aaF,2leURyZTNszWf0NOrbWOW4,1970-01-01T00:00:00Z,330253.0,5.0,0.655,0.871,-5.142,0.0316,0.109,0.00475,0.0962,0.711,103.844,0,1,3.0
929,4B2jOTUZBnlrjLHK1ertFR,Brown Eyed Girl,0Kz18Qq6boSucTkU8R2aaF,6Bf0Qi8SnLrGMH4OouBDAC,1970-01-01T00:00:00Z,183520.0,14.0,0.496,0.586,-10.991,0.0353,0.182,0.0,0.332,0.899,148.882,7,1,2.0
930,4NH4xiPQ7TqNGqj6pZV4ki,Karma Chameleon,0Kz18Qq6boSucTkU8R2aaF,1gL7IEAcSnVOAoJnxq2MTG,1970-01-01T00:00:00Z,242200.0,54.0,0.6679999999999999,0.473,-15.402,0.0336,0.231,0.0,0.115,0.962,91.976,10,1,16.0
931,1yN2z5XVtaAOYGdeEqEuqd,Lemon Tree,0Kz18Qq6boSucTkU8R2aaF,1tM31AqIKHkQkimKDWJFwc,1970-01-01T00:00:00Z,191026.0,13.0,0.6679999999999999,0.478,-8.849,0.0447,0.669,0.0,0.11,0.6779999999999999,143.155,1,1,3.0
932,29njOUf53Vc91WEeya44vO,Paint It Black - Live,0Kz18Qq6boSucTkU8R2aaF,5Lg8Jhz5OzfdmG4mQlFFes,1970-01-01T00:00:00Z,241250.0,0.0,0.28300000000000003,0.928,-7.544,0.0726,0.0143,0.7909999999999999,0.985,0.375,160.65,9,0,11.0
933,4Pl8ViAolRF4rK8QBMhKd9,Redemption Song,0Kz18Qq6boSucTkU8R2aaF,4qsXcmAgPNSliu6oMQGOQ9,1970-01-01T00:00:00Z,227091.0,6.0,0.6659999999999999,0.259,-10.720999999999998,0.04,0.585,0.0,0.079,0.698,116.082,0,1,12.0
934,4MaxYHdwJf4WhTm1SlwtAB,Time Is Running Out,0Kz18Qq6boSucTkU8R2aaF,2NWuSVhk0H8WlrgscUJAiE,1970-01-01T00:00:00Z,238466.0,34.0,0.525,0.878,-3.534,0.0843,0.00143,0.00309,0.145,0.361,118.218,9,0,1.0
935,4tUZkj6G1emZK9pMnngoBj,The Man in Me,0Kz18Qq6boSucTkU8R2aaF,3y7NbxQ5SrFhAjL8GrZies,1970-01-01T00:00:00Z,276626.0,0.0,0.452,0.624,-6.872999999999998,0.0315,0.0654,0.0,0.364,0.467,141.955,9,1,3.0
936,1oYBDCV6FgdaP4cH0K1d0r,Tomber la chemise,0Kz18Qq6boSucTkU8R2aaF,194N0QfvQdmsZi4eoIMuLw,1970-01-01T00:00:00Z,263800.0,4.0,0.914,0.78,-5.459,0.0368,0.228,5.02e-06,0.174,0.968,133.01,10,0,2.0
937,0QFb9H22cwxDaMI8C6Vy1s,"Mama Do (Uh Oh, Uh Oh)",0Kz18Qq6boSucTkU8R2aaF,5HuSjb6N4omC1y8hbo2GTT,1970-01-01T00:00:00Z,198640.0,0.0,0.708,0.901,-3.954,0.0574,0.134,0.0,0.265,0.585,119.99,3,0,1.0
938,4UJt3Ipg45AqLdaSvejmNg,The Fear,0Kz18Qq6boSucTkU8R2aaF,3hVR63Y2ElBoxmzThy80nG,1970-01-01T00:00:00Z,206154.0,43.0,0.6559999999999999,0.823,-6.971,0.0411,0.408,7.159999999999999e-05,0.118,0.495,134.005,10,1,2.0
939,7CuwKoCO8JFHBw6B6pdIdm,L-O-V-E - Long Version,0Kz18Qq6boSucTkU8R2aaF,1Cr0fHvXAX47S5PrhL6xgd,1970-01-01T00:00:00Z,168623.0,7.0,0.525,0.8009999999999999,-4.674,0.0632,0.39,5.24e-05,0.101,0.612,94.609,2,1,16.0
940,7sMGwiS4vOMcz86ZY3vKYM,Girls Just Want to Have Fun,0Kz18Qq6boSucTkU8R2aaF,1WNKfSND9D7t30sBPDo1gr,1970-01-01T00:00:00Z,228120.0,67.0,0.705,0.847,-2.588,0.0361,0.414,3.21e-06,0.406,0.743,120.527,6,1,12.0
941,5mkLFJvBKVWpVWfNU4jMrk,Crying Lightning,0Kz18Qq6boSucTkU8R2aaF,2U6jEfzEepDPPn8JQjEtfS,1970-01-01T00:00:00Z,222853.0,0.0,0.507,0.882,-4.441,0.0473,0.0183,0.000208,0.282,0.63,106.707,5,1,1.0
942,2iuIqCjjPKg3DYwHHAo0kJ,When The Sun Goes Down,0Kz18Qq6boSucTkU8R2aaF,1OK3EaOczawmZZSTNJAphZ,1970-01-01T00:00:00Z,212666.0,1.0,0.35,0.877,-4.707,0.127,0.0333,0.0,0.0825,0.417,169.69400000000005,11,0,1.0
943,0kvKVeUmmNbhPShLhKpfCV,Fluorescent Adolescent,0Kz18Qq6boSucTkU8R2aaF,4gE0pgDEH8zJqC0B8o0EO7,1970-01-01T00:00:00Z,183893.0,1.0,0.654,0.828,-5.377000000000002,0.0281,0.00146,0.000144,0.122,0.79,112.056,1,0,1.0
944,0eGsygTp906u18L0Oimnem,Mr. Brightside,0Kz18Qq6boSucTkU8R2aaF,6TJmQnO44YE5BtTxH8pop1,1970-01-01T00:00:00Z,222075.0,17.0,0.35100000000000003,0.928,-3.71,0.0759,0.00113,0.0,0.0988,0.239,148.03,1,1,2.0
945,0rpIH5otu7ykvZPdcQuRPh,Chasing Cars,0Kz18Qq6boSucTkU8R2aaF,7sIFeqEnu7ZjmbIN6463x9,1970-01-01T00:00:00Z,266346.0,63.0,0.556,0.595,-4.51,0.0275,0.214,8.329999999999999e-05,0.125,0.14400000000000002,104.001,9,1,1.0
946,3QkNkun3dzkeGo1jpkC76S,Use Somebody,0Kz18Qq6boSucTkU8R2aaF,61SxnbmY4W4CaZJFO8aMgF,1970-01-01T00:00:00Z,230713.0,4.0,0.272,0.735,-5.416,0.0459,0.00533,0.000648,0.122,0.158,137.173,0,1,1.0
947,0HavueC5hc16JEwD0R91jb,How To Save A Life,0Kz18Qq6boSucTkU8R2aaF,1yMUhoZXXoJ2Bylj05lEAd,1970-01-01T00:00:00Z,262546.0,3.0,0.617,0.721,-5.355,0.0428,0.17600000000000002,0.0,0.0969,0.55,122.024,10,1,1.0
948,5K84IXjPc9YHByqMLLt9d5,Don't Stop Me Now,0Kz18Qq6boSucTkU8R2aaF,19RTrKiwfnAIcgZpzTniTj,1970-01-01T00:00:00Z,203133.0,0.0,0.477,0.846,-3.738,0.048,0.0127,0.0,0.375,0.583,156.47899999999996,5,1,1.0
949,15iEXnizukvzpAFbLIRGKs,Hey There Delilah,0Kz18Qq6boSucTkU8R2aaF,2mLd8rJbDhpj9uHh8VvnKI,1970-01-01T00:00:00Z,233200.0,13.0,0.527,0.452,-7.8439999999999985,0.0293,0.8190000000000001,0.0,0.102,0.311,103.851,2,1,1.0
950,6gobLJ63a1TNrSrU53tSj5,We're from Barcelona,0Kz18Qq6boSucTkU8R2aaF,0zbZ29KUQGBXvv8RpeXP3L,2010-05-05T11:57:47Z,182426.0,37.0,0.59,0.93,-4.259,0.0374,0.0984,0.0033200000000000005,0.7859999999999999,0.954,119.923,5,1,3.0
951,1VHM7HjNxtZkApy2EabI4e,El Mundo Tras el Cristal,0Kz18Qq6boSucTkU8R2aaF,1hQmICC4YS92qv5flhbNYs,2010-05-18T09:33:17Z,205066.0,49.0,0.679,0.7090000000000001,-10.982,0.0398,0.262,0.0,0.132,0.818,106.731,11,1,1.0
952,1kNYtVbgjO4EgDUWNBdT7c,Mania,0Kz18Qq6boSucTkU8R2aaF,6rZ5Uf9KMMbVBbpf8BWUG9,2010-05-18T09:34:54Z,217160.0,19.0,0.563,0.7959999999999999,-5.539,0.031,0.185,1.25e-05,0.353,0.7340000000000001,105.998,10,1,1.0
953,2kzs3oSfsZOGWOOYVrykte,J'En Ai Marre,0Kz18Qq6boSucTkU8R2aaF,2HdALeiPhYkQwtaSgphInP,2010-05-18T09:36:25Z,307693.0,0.0,0.7879999999999999,0.878,-5.676,0.0374,0.474,1.42e-06,0.0884,0.978,124.948,8,1,12.0
954,2gkmSHUAvcjstvloFSE4yZ,Knock On The Wood - Re-Recorded,0Kz18Qq6boSucTkU8R2aaF,3RlGjVjImKbJU14z9QMs3f,2010-05-18T09:36:52Z,252933.0,0.0,0.6859999999999999,0.809,-11.193,0.044,0.00189,7.41e-05,0.0734,0.917,140.77100000000004,2,1,2.0
955,6v0BYC9pbDgQ6A7imml3eD,Think,0Kz18Qq6boSucTkU8R2aaF,2TQwwjsqs7dsHWkzcTa36n,2010-05-18T09:37:30Z,138466.0,5.0,0.6970000000000001,0.8140000000000001,-5.5939999999999985,0.0384,0.109,1.29e-05,0.244,0.934,110.092,6,1,11.0
956,1qRA5BS78u3gME0loMl9AA,For What It's Worth,0Kz18Qq6boSucTkU8R2aaF,3PkdGRruLnJ9zCtANiDrpB,2010-05-18T09:38:18Z,153693.0,72.0,0.653,0.519,-10.164,0.0497,0.406,0.0209,0.101,0.8220000000000001,98.883,2,1,1.0
957,77z7uyqzErfQvre6x9fZD8,Video Killed The Radio Star,0Kz18Qq6boSucTkU8R2aaF,3L6yuuvIFVNQEOQ0F3rwn8,2010-05-18T09:38:41Z,205386.0,31.0,0.7559999999999999,0.818,-9.978,0.0897,0.201,0.00187,0.17800000000000002,0.387,131.122,1,1,3.0
958,6hRcrByB9i6rYRiHNh170N,Because You Loved Me,0Kz18Qq6boSucTkU8R2aaF,08aLDHdtfHxjtOmEHusqGC,2010-05-18T09:39:02Z,273066.0,15.0,0.611,0.507,-7.975,0.0305,0.304,0.0,0.107,0.175,119.92,1,1,2.0
959,24hkkk7UZRHG84Jdawn4gw,The Shoop Shoop Song (It's In His Kiss),0Kz18Qq6boSucTkU8R2aaF,7BwcYFAOuR2sreSCOkeReI,2010-05-18T09:39:42Z,169973.0,50.0,0.674,0.611,-10.515,0.03,0.417,0.0,0.405,0.918,117.073,0,1,6.0
960,2dew46lc6JauQzhj6WQ2xa,Let's Twist Again,0Kz18Qq6boSucTkU8R2aaF,3ADzle3KinwX1czwEVAOGv,2010-05-18T09:41:25Z,139333.0,0.0,0.371,0.857,-8.866,0.142,0.135,8.09e-05,0.6759999999999999,0.715,178.045,4,1,8.0
961,5rDsAMjmB4Qa5WNciJPsfK,Tubthumping,0Kz18Qq6boSucTkU8R2aaF,6DUy5QdkKXI15NFbk3pYAZ,2010-05-18T09:44:06Z,234133.0,50.0,0.394,0.944,-8.082,0.181,0.0906,0.0,0.473,0.616,207.687,2,1,19.0
962,6zcCCmA5kLRztH9vibmo2z,Shrek 2: Accidentally In Love,0Kz18Qq6boSucTkU8R2aaF,2YffdDXaZ8t2xRsB01K4VF,2010-05-18T09:47:08Z,189000.0,0.0,0.618,0.8809999999999999,-5.042,0.0277,0.0409,0.0,0.141,0.848,138.085,7,1,16.0
963,6xy6jNeNTYwjnKTDzMyHw2,Zombie,0Kz18Qq6boSucTkU8R2aaF,2KsgTeLQXz7yDV1joGOd2L,2010-05-18T09:47:28Z,306364.0,18.0,0.309,0.649,-8.994,0.035,0.0158,0.00595,0.3670000000000001,0.313,166.915,7,1,4.0
964,1hCqdweLQ3Wkh0wmVMbXxF,Animal Instinct,0Kz18Qq6boSucTkU8R2aaF,1szRkj06cQlQonjVBI7we5,2010-05-18T09:48:00Z,210653.0,1.0,0.604,0.711,-10.723,0.0298,0.0913,0.0,0.192,0.64,132.138,4,0,13.0
965,6tXnRSvuNgOq4QcxpIN54r,Weather With You,0Kz18Qq6boSucTkU8R2aaF,1QSoW668F9DVj8Rk9azF7h,2010-05-18T09:48:34Z,224466.0,66.0,0.643,0.614,-12.878,0.0279,0.25,7.17e-06,0.214,0.8909999999999999,93.981,2,1,5.0
966,3dbSPqZhQcrnD3jng2wZoE,Are You Still Having Fun?,0Kz18Qq6boSucTkU8R2aaF,5g5vnjocAzqJkK5uVRmvTx,2010-05-18T09:49:24Z,187626.0,0.0,0.445,0.936,-5.174,0.0447,0.00183,0.000608,0.146,0.703,141.918,8,0,2.0
967,0D4gIeyrMtxOAvCWsTHN9x,"Non, je ne regrette rien",0Kz18Qq6boSucTkU8R2aaF,6I2DFKuP1jIsibWllFGY3Q,2010-05-18T09:49:49Z,142280.0,51.0,0.385,0.354,-6.595,0.029,0.858,3.11e-06,0.168,0.4370000000000001,87.061,7,1,1.0
968,636H8biIPvPkqxNL80OftV,Last Stop: This Town,0Kz18Qq6boSucTkU8R2aaF,7jqtzIfRUWRb1INiPvXF2U,2010-05-18T09:50:03Z,206466.0,0.0,0.63,0.76,-8.11,0.0559,0.221,0.374,0.264,0.708,103.718,4,1,6.0
969,6uzK0Km6yyvqe9xxHnCKtj,All Shock Up,0Kz18Qq6boSucTkU8R2aaF,1yxxrI4xwtpnilEjqyh7HW,2010-05-18T09:50:22Z,119986.0,0.0,0.71,0.462,-10.981,0.122,0.885,0.00855,0.108,0.96,75.262,3,1,7.0
970,7CAhxeaTYXn1qWNRkZl9ad,"Everybody's Talkin' - From ""Midnight Cowboy""",0Kz18Qq6boSucTkU8R2aaF,1tRXz3Sc9Er8uM6ZUHkiJj,2010-05-18T09:52:12Z,164906.0,13.0,0.412,0.473,-10.964,0.037000000000000005,0.383,8.41e-05,0.541,0.6759999999999999,124.411,4,1,3.0
971,7Lf7oSEVdzZqTA0kEDSlS5,Cry Me a River,0Kz18Qq6boSucTkU8R2aaF,6QPkyl04rXwTGlGlcYaRoW,2010-05-18T09:53:23Z,288333.0,72.0,0.624,0.653,-6.582000000000002,0.17600000000000002,0.575,0.0,0.104,0.565,73.884,8,0,5.0
972,0VxFKXvKLjYWU7oPPMwzuN,Somewhere Only We Know,0Kz18Qq6boSucTkU8R2aaF,1blJ8ACJjZuDpxDi8IYQ3F,2010-05-18T09:53:49Z,236360.0,11.0,0.457,0.6459999999999999,-5.24,0.0257,0.0637,1.5e-06,0.0854,0.389,172.257,9,1,1.0
973,2NwXOuYLEbyhlQzDtoANul,Sitting Down Here,0Kz18Qq6boSucTkU8R2aaF,2uOhhD5z1ANhNgEmnROk0N,2010-05-18T09:54:18Z,234373.0,60.0,0.764,0.7090000000000001,-6.766,0.0348,0.163,0.0,0.334,0.7859999999999999,124.043,2,1,1.0
974,7M65iLprqQ9UJNqer4g6AM,Llamando a la tierra - Serenade From the Stars,0Kz18Qq6boSucTkU8R2aaF,3vqfArwNlflN3NtNTJINqF,2010-05-18T09:55:13Z,244533.0,53.0,0.521,0.882,-6.51,0.0797,0.0918,6.500000000000001e-05,0.204,0.401,116.902,9,0,2.0
975,3iITDYWzW150Gusa69ejd6,Natural High - Original Version,0Kz18Qq6boSucTkU8R2aaF,4fwjxhd1czcRooB9hMVlvK,2010-05-18T09:55:43Z,207533.0,7.0,0.581,0.836,-4.141,0.0367,0.0021100000000000003,0.000518,0.135,0.7509999999999999,124.001,2,1,4.0
976,4bMNDSf1ZLiB9hYYqNKrMt,Holiday Rap,0Kz18Qq6boSucTkU8R2aaF,5ZFHcaV5klqRTVTo4aMctz,2010-05-18T09:56:13Z,247026.0,0.0,0.7809999999999999,0.732,-11.293,0.0962,0.218,0.000758,0.0488,0.614,114.644,2,1,16.0
977,7cxU3HlFZyAY4eCZbRD85l,Have You Ever Seen the Rain?,0Kz18Qq6boSucTkU8R2aaF,1CuFf5IslmlCno7DAFjrt9,2010-05-18T09:57:28Z,249213.0,36.0,0.5479999999999999,0.799,-9.048,0.0534,0.0789,0.00028,0.134,0.516,119.849,4,1,5.0
978,2n845ZaLOgpNJ3RinFwE1W,My Baby Just Cares For Me,0Kz18Qq6boSucTkU8R2aaF,61NF7dNZGwBTumUCH91sA3,2010-05-18T09:57:55Z,217626.0,9.0,0.753,0.407,-10.386,0.0711,0.858,7.07e-06,0.0968,0.522,118.314,6,0,1.0
979,0lIoY4ZQsdn5QzhraM9o9u,Because the Night,0Kz18Qq6boSucTkU8R2aaF,1p6cWoueuunhpgy6131zAd,2010-05-18T09:58:23Z,204800.0,61.0,0.466,0.763,-7.747999999999998,0.0391,0.0542,0.0,0.119,0.473,123.539,11,0,3.0
980,5hg0Yp2URfG4rXL9o07gNw,Don't Get Me Wrong - 2009 Remastered,0Kz18Qq6boSucTkU8R2aaF,2bKtoTMQ0jHnZqVlyiKTJV,2010-05-18T09:59:06Z,228200.0,0.0,0.459,0.932,-6.48,0.0417,0.152,0.0021100000000000003,0.0959,0.846,203.68400000000003,0,1,7.0
981,5SEPHn2kcrgsi1ilpPS9s3,In The Shadows - Radio Edit,0Kz18Qq6boSucTkU8R2aaF,2QGTxp9WrNfUryOaDF1toY,2010-05-18T10:00:36Z,246735.0,5.0,0.601,0.78,-4.337,0.0276,9.58e-05,4.370000000000001e-05,0.562,0.752,105.998,2,1,2.0
982,3ddVMNawf9ti6vqFeZ6rQi,King Of The Road,0Kz18Qq6boSucTkU8R2aaF,2wgpgDRa0ILoJ5VBqmZerE,2010-05-18T10:01:18Z,148466.0,50.0,0.7070000000000001,0.249,-16.316,0.0822,0.4,3.51e-06,0.0987,0.736,120.519,6,1,4.0
983,5RQJusMAPwQkD4b6NiJk2U,Wonderful World,0Kz18Qq6boSucTkU8R2aaF,3Al8IIyacJvvX2fDpebGJF,2010-05-18T10:02:16Z,127186.0,13.0,0.588,0.561,-10.438,0.0405,0.557,0.0,0.285,0.943,128.6,11,1,13.0
984,1tbqS3srsMbxzCZqTWuq1B,Will You Still Love Me Tomorrow,0Kz18Qq6boSucTkU8R2aaF,6lKLhYCBt4deue3lVMEnLQ,2010-05-18T10:02:41Z,163773.0,1.0,0.574,0.44,-7.847,0.0314,0.654,3.3600000000000004e-05,0.302,0.648,136.92700000000002,0,1,2.0
985,5eKgyCFiu3j5BFpkbUCFwX,Gold - 2003 Remastered Version,0Kz18Qq6boSucTkU8R2aaF,0RJjyyS787c7DWnZFwxpCb,2010-05-18T10:04:02Z,290720.0,1.0,0.7240000000000001,0.802,-6.117000000000001,0.0337,0.25,0.0016,0.342,0.7290000000000001,143.116,10,0,2.0
986,1U3qIBIYnCzvopmZnyhjaO,Dancing in the Moonlight,0Kz18Qq6boSucTkU8R2aaF,4iRt5STyQudfgvq3Gt2ki6,2010-05-18T10:04:59Z,227706.0,3.0,0.635,0.863,-3.422,0.0377,0.0639,0.0,0.341,0.872,119.82,0,0,38.0
987,6Rg5KNLSrpkrTBMa5wy4Vo,Can't Help Falling In Love - Remastered,0Kz18Qq6boSucTkU8R2aaF,4rcofl6b7bnomCBcWgBAP5,2010-05-18T10:05:18Z,208466.0,38.0,0.64,0.8140000000000001,-9.815,0.0384,0.044,0.00296,0.116,0.82,172.452,2,1,1.0
988,2EIaO5knwUA3F2qnf9LV3S,Beyond the Sea,0Kz18Qq6boSucTkU8R2aaF,65okcRJHUVUrFiDG3I1Sz8,2010-05-18T10:06:09Z,172480.0,60.0,0.521,0.516,-7.456,0.0369,0.723,0.0,0.257,0.569,136.483,2,0,17.0
989,7L90r3lNr4EhK5KOGTpi1b,It Never Rains in Southern California,0Kz18Qq6boSucTkU8R2aaF,4Wgdypj8BX0HONZv1bkcDz,2010-05-18T10:06:46Z,230527.0,46.0,0.623,0.613,-8.014,0.0258,0.112,0.0,0.0913,0.906,116.444,9,1,1.0
990,0iFCiaAWiXP4ItlwQaPOvX,(Everything I Do) I Do It For You,0Kz18Qq6boSucTkU8R2aaF,5BsYE5BZPdZ0E8L2ozhG4a,2010-05-18T10:09:07Z,393826.0,1.0,0.524,0.429,-10.064,0.0279,0.0803,1.3699999999999998e-05,0.0726,0.239,131.20600000000002,1,1,10.0
991,5ROeX4Hi9XoBT5hmBR1xra,Summer Of '69,0Kz18Qq6boSucTkU8R2aaF,0dLBZmYzmQRZOz4cJG05DA,2010-05-18T10:09:34Z,216595.0,5.0,0.505,0.71,-10.853,0.0371,0.0115,2.58e-06,0.0977,0.7709999999999999,138.907,2,1,6.0
992,2hdhm6piUJnmKXmEmskXCg,Save Tonight,0Kz18Qq6boSucTkU8R2aaF,2zJcrLrN7EAcDYXm4j99k1,2010-05-18T10:10:40Z,242733.0,17.0,0.545,0.6990000000000001,-8.76,0.0338,9.44e-05,5.79e-05,0.12,0.6,119.589,0,1,1.0
993,1niesTemAki2TpoMqJmNWV,Dust In the Wind,0Kz18Qq6boSucTkU8R2aaF,5uxV37reL9E8HExYNgMiBi,2010-05-18T10:11:25Z,205400.0,5.0,0.491,0.153,-18.88,0.0319,0.318,6.11e-06,0.096,0.381,93.517,9,0,4.0
994,0n0eMsX7WgEtc7dlscbuKU,Fly Away,0Kz18Qq6boSucTkU8R2aaF,1cW0de5T5fdedlS4YqvyCv,2010-05-18T10:11:45Z,221893.0,51.0,0.597,0.868,-5.096,0.0527,0.0214,0.0,0.664,0.7090000000000001,160.02200000000005,7,1,2.0
995,3672j9qcUufXuGwVoXHaeK,Mrs. Robinson,0Kz18Qq6boSucTkU8R2aaF,1DxkKAQDMX4H1TlXCJAYyS,2010-05-18T10:12:16Z,224480.0,5.0,0.495,0.936,-7.1960000000000015,0.0401,0.0111,0.000709,0.276,0.8370000000000001,107.394,4,0,13.0
996,0NvJy5gPR591Qh2z22EAak,Bizarre Love Triangle '94,0Kz18Qq6boSucTkU8R2aaF,6cjugjFHB3T1alJxAffyxQ,2010-05-18T10:17:48Z,234360.0,44.0,0.589,0.963,-3.803,0.0407,0.00742,0.468,0.0928,0.911,118.851,10,1,2.0
997,3AFDbkn9dDaYdNqKkp8nWf,So Lonely - 2003 Stereo Remastered Version,0Kz18Qq6boSucTkU8R2aaF,7rehtzREvbMdlkl9PQgJFW,2010-05-18T10:19:42Z,287853.0,0.0,0.532,0.583,-8.262,0.163,0.0147,1.53e-06,0.0878,0.742,77.637,7,1,7.0
998,3oB8ulrl7ZZsbcR7OzGjIi,Santa María - del Buen Ayre 1,0Kz18Qq6boSucTkU8R2aaF,0WSTozVo7k9jTBUT1jnBcs,2010-05-18T10:23:27Z,506120.0,17.0,0.703,0.772,-8.889,0.0634,0.177,0.47,0.375,0.285,118.271,9,1,6.0
999,3XpJO7x4y6MLdwo5QU2sA8,Goodnight Moon,0Kz18Qq6boSucTkU8R2aaF,02r9ie0hNGQdEw5iHxSLO4,2010-05-18T10:23:45Z,244293.0,47.0,0.743,0.6779999999999999,-7.772,0.0313,0.28300000000000003,0.00015800000000000002,0.068,0.809,112.911,9,0,7.0
1000,2EwEtZrsBpjLmwhe7GCGhs,A Message to You Rudy - 2002 Remastered Version,0Kz18Qq6boSucTkU8R2aaF,6rrLvfVJh2GoIY36EphGSo,2010-05-18T10:24:35Z,172600.0,7.0,0.906,0.45,-8.003,0.0627,0.149,0.000232,0.168,0.969,103.476,0,1,2.0
1001,2Vi0fxL1fyE7KrKt3JihJn,Build Me up Buttercup (Re-Recorded),0Kz18Qq6boSucTkU8R2aaF,2VuaUQ4Jft7SAqGiTquqBg,2010-05-18T10:25:38Z,185480.0,9.0,0.7070000000000001,0.8140000000000001,-7.364,0.0367,0.158,2.72e-06,0.106,0.922,132.062,0,1,13.0
1002,0XnhQGfqfi5CnZXcONJuI5,Good Lovin' - Single Version,0Kz18Qq6boSucTkU8R2aaF,2ZhMMZobSh6Pkkv8EK82Fp,2010-05-18T10:25:58Z,150906.0,52.0,0.252,0.507,-13.337,0.0442,0.00206,0.00057,0.325,0.816,196.49400000000003,2,1,6.0
1003,06DSI8L6IT8SizCw3JLckz,Cantaloop (Flip Fantasia),0Kz18Qq6boSucTkU8R2aaF,4Cm1wXjw6YCbkaiZZGNiZ1,2010-05-18T10:26:37Z,279360.0,48.0,0.851,0.6509999999999999,-11.515,0.0601,0.109,1.2e-05,0.124,0.942,115.992,5,0,1.0
1004,305WCRhhS10XUcH6AEwZk6,Are You Gonna Be My Girl,0Kz18Qq6boSucTkU8R2aaF,6NrLpQCPYrNS3kVWxDgIlg,2010-05-18T15:15:27Z,213800.0,73.0,0.613,0.953,-3.435,0.0855,0.00148,0.000582,0.152,0.537,105.046,2,1,2.0
1005,3NG2gqNOXQs0stcBaFg2ab,Train,0Kz18Qq6boSucTkU8R2aaF,7bw6myjwzCFCXkdMipEVAY,2010-05-30T18:41:03Z,203666.0,0.0,0.481,0.782,-9.307,0.0357,0.0209,0.0,0.177,0.722,103.084,7,1,1.0
1006,7Dl97vTnVpNbzeGSzSTLBi,Walk On the Wild Side,0Kz18Qq6boSucTkU8R2aaF,0NlMTgY4EymlwshcVoT8W5,2010-05-30T18:46:36Z,353522.0,10.0,0.483,0.812,-7.372999999999998,0.0837,0.454,0.0031,0.389,0.466,93.129,0,1,9.0
1007,6bxlOrQv6kcxy51KUPXN88,Cigarettes,0Kz18Qq6boSucTkU8R2aaF,339D6QHti4JnStRkoUvpI6,2010-05-30T18:47:18Z,121546.0,0.0,0.541,0.414,-7.752000000000002,0.0293,0.799,0.00246,0.117,0.219,114.639,1,1,1.0
1008,6MFsT6EQiCoYDuXsIqIdUn,Tired,0Kz18Qq6boSucTkU8R2aaF,2YO1F9DHVEzXPriA1JHoOQ,2010-05-30T18:49:36Z,258853.0,44.0,0.8009999999999999,0.6579999999999999,-6.306,0.048,0.193,0.000516,0.094,0.539,96.993,11,1,11.0
1009,5JOev7wNbsEHPylqTohepY,Ambling Alp,0Kz18Qq6boSucTkU8R2aaF,2bsFKcPHwxq9Ib2e8SneTe,2010-05-30T19:08:18Z,235440.0,0.0,0.5820000000000001,0.867,-6.476,0.0931,0.0116,1.99e-05,0.14400000000000002,0.4,107.912,9,1,2.0
1010,1ARkKt39O6WQqE0QEpZntu,Right As Rain,0Kz18Qq6boSucTkU8R2aaF,2YO1F9DHVEzXPriA1JHoOQ,2010-06-16T15:00:36Z,197346.0,48.0,0.8420000000000001,0.6759999999999999,-5.88,0.0852,0.77,0.0,0.0891,0.92,137.192,1,1,8.0
1011,0KpfYajJVVGgQ32Dby7e9i,"Hey, Soul Sister",0Kz18Qq6boSucTkU8R2aaF,5lTCUyQrKcSmcw5ULkt75O,2010-06-24T11:36:46Z,216666.0,26.0,0.675,0.885,-4.432,0.0436,0.217,0.0,0.086,0.768,97.03,1,0,1.0
1012,1KhqSLS8YafrUCbjrn8WxZ,Club de fans de John Boy,0Kz18Qq6boSucTkU8R2aaF,1vvfLVVcU1o8sPMq25CxpF,2010-06-24T11:41:38Z,231160.0,54.0,0.644,0.8190000000000001,-8.05,0.0324,0.136,0.00283,0.233,0.782,132.037,11,0,2.0
1013,0AAdCRFRBiGFUudr15pFKg,Fireflies,0Kz18Qq6boSucTkU8R2aaF,1taPo0wcvo7iHwcZ8fbgVn,2010-06-24T11:49:44Z,228253.0,2.0,0.551,0.65,-6.831,0.0393,0.0357,0.0,0.123,0.441,90.023,3,1,1.0
1014,1mea3bSkSGXuIRvnydlB5b,Viva La Vida,0Kz18Qq6boSucTkU8R2aaF,1CEODgTmTwLyabvwd7HBty,2010-06-24T11:55:20Z,242373.0,76.0,0.485,0.619,-7.115,0.0289,0.0941,3.31e-06,0.109,0.416,138.017,5,0,7.0
