,Id,Name,Playlist_Id,Album_Id,Date_added,Duration,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Key,Mode,Track_Number,cluster
344,4Ypc7So18i1PySeHtTzh7U,The Escapologist,7nW9BlocQCzpeLwufiJ4RJ,6oFfHxaQjqafKdDCGdMIrd,2016-12-02T18:24:01Z,166906.0,22.0,0.578,0.909,-3.715,0.0357,0.000292,0.000118,0.0791,0.9670000000000001,104.949,6,0,1.0,0
345,20CXIdI3L43rjNv3MhsI3E,La Torre,7nW9BlocQCzpeLwufiJ4RJ,2fzbgMJt5h8pg0vXjAAOW0,2016-12-02T18:24:01Z,170506.0,0.0,0.48,0.91,-4.484,0.0491,0.00325,0.0121,0.337,0.9109999999999999,160.054,1,1,12.0,0
346,5LOv9lyl9s4cDVCnU1lCyI,Applejack,7nW9BlocQCzpeLwufiJ4RJ,1yKE2VGAgjICTBFhBMGsoq,2016-12-02T18:24:01Z,160040.0,42.0,0.655,0.799,-6.9860000000000015,0.034,0.302,2.07e-06,0.135,0.647,139.96200000000002,2,1,1.0,0
347,2GplG03rw0CN2EMLzPJZAl,Já Sei Namorar,7nW9BlocQCzpeLwufiJ4RJ,7tkP1p2yTttMg2SY45nB5Y,2016-12-02T18:24:01Z,196986.0,60.0,0.67,0.8220000000000001,-6.687,0.057,0.67,0.00115,0.132,0.833,145.56,9,0,12.0,0
348,7vIBxqsNQZ3PehEFQr1ZGt,Something Good Can Work,7nW9BlocQCzpeLwufiJ4RJ,0hljn4caZCf6xPILpLDJkB,2016-12-02T18:24:01Z,165320.0,2.0,0.6759999999999999,0.922,-4.499,0.0576,0.0208,0.00213,0.11599999999999999,0.914,119.929,0,1,1.0,0
349,5nHRIKsXDwUpse9gzrAxLR,Oxford Comma,7nW9BlocQCzpeLwufiJ4RJ,5oXBmKbyJeQftWMo87cQ9F,2016-12-02T18:24:01Z,195733.0,54.0,0.6920000000000001,0.7170000000000001,-4.226,0.0498,0.111,0.00123,0.044000000000000004,0.973,119.90700000000001,0,1,2.0,0
350,3B9L8xqaMo9VOBHpKkDP0e,Death,7nW9BlocQCzpeLwufiJ4RJ,1yr9gfvnr5uRvFAxRe7k9y,2016-12-02T18:24:01Z,301213.0,1.0,0.45399999999999996,0.8320000000000001,-5.649,0.0343,0.00045099999999999996,0.0188,0.076,0.228,135.08700000000002,7,1,1.0,0
351,02WEzibf7f0l2GbtjE6nHe,Iron,7nW9BlocQCzpeLwufiJ4RJ,2kQ7cqZTV8XdB2sGHAXNJO,2016-12-02T18:24:01Z,190066.0,1.0,0.642,0.722,-5.774,0.0506,0.23800000000000002,0.768,0.0961,0.504,130.053,8,1,1.0,0
353,41CFzRHUEOdbf0bUOd3PN2,Je veux,7nW9BlocQCzpeLwufiJ4RJ,4Z2N4b70UcKbJABiiOanrX,2016-12-02T18:24:01Z,219186.0,10.0,0.518,0.873,-4.0169999999999995,0.0828,0.244,0.0,0.0558,0.7190000000000001,155.19799999999995,2,0,2.0,0
354,0hyF5fu3xRkslfTC0y15LX,La fée,,0ZNyQpfWfpZCSGHS6yyFyC,2016-12-02T18:24:01Z,173426.0,0.0,0.6459999999999999,0.735,-8.933,0.0518,0.523,0.605,0.0916,0.935,87.641,5,1,4.0,0
355,0ZogPPD0uFaPXVhlZJOtSK,Picky,28RqwFckD9aUZqyksBUCKw,0karP7F9tYHUoHI3257Fj1,2016-09-22T10:42:08Z,180639.0,4.0,0.8059999999999999,0.753,-4.702,0.0681,0.151,0.0,0.28300000000000003,0.805,93.26700000000001,1,1,1.0,0
357,2CkHE54EH44Qj945ynQRw7,De Pies A Cabeza,28RqwFckD9aUZqyksBUCKw,6efrJuQzniYmb1SAuaKjTO,2016-09-29T10:12:15Z,250466.0,59.0,0.695,0.8140000000000001,-5.35,0.0461,0.0571,8.53e-05,0.29600000000000004,0.8740000000000001,169.988,4,1,1.0,0
358,5V6olsq56l6cZHJXCEFsNI,Traicionera,,63y4nBcBRcGFCQ8fgyxXVB,2016-12-02T11:06:27Z,225973.0,7.0,0.785,0.6759999999999999,-4.945,0.0512,0.146,0.0,0.225,0.657,90.995,11,1,13.0,0
359,2OYc6PVjKtv6mW3qk2mvkn,Home Is Where the Heart Is,17G5Gs4hjwytQt3l6mkph2,0YMRdWgAYRXYpKv12Qx7en,2016-08-23T09:59:00Z,193840.0,39.0,0.5,0.769,-7.013,0.0347,0.0139,0.0,0.179,0.521,130.037,5,1,1.0,0
360,1V6Vj09vKVSp6u67PI6DxW,Shake It Just Like That,17G5Gs4hjwytQt3l6mkph2,0YMRdWgAYRXYpKv12Qx7en,2016-08-23T09:59:00Z,230253.0,23.0,0.484,0.728,-5.2139999999999995,0.0321,0.225,0.0,0.168,0.625,169.98,1,1,2.0,0
361,1aPYo9ZxVhNpZiiHwKt3qF,Wake Up,17G5Gs4hjwytQt3l6mkph2,0YMRdWgAYRXYpKv12Qx7en,2016-08-23T09:59:00Z,256768.0,28.0,0.723,0.7140000000000001,-6.3870000000000005,0.0279,0.28800000000000003,1.13e-05,0.159,0.9279999999999999,109.00200000000001,6,1,3.0,0
363,32n0BjUDY0caR6HMbTDuSm,Sinnerman,17G5Gs4hjwytQt3l6mkph2,0YMRdWgAYRXYpKv12Qx7en,2016-08-23T09:59:00Z,186400.0,33.0,0.528,0.773,-8.244,0.0495,0.0293,0.00014,0.0789,0.16699999999999998,125.06700000000001,11,0,5.0,0
364,2cQvGfzqYFb2dKmZM0ILCR,Go,17G5Gs4hjwytQt3l6mkph2,0YMRdWgAYRXYpKv12Qx7en,2016-08-23T09:59:00Z,202560.0,20.0,0.434,0.87,-4.968999999999999,0.0376,0.153,9.31e-06,0.287,0.92,84.785,5,1,6.0,0
367,2kr7DibG2ToRuBrGdCYHEG,Use Your Smile,17G5Gs4hjwytQt3l6mkph2,0YMRdWgAYRXYpKv12Qx7en,2016-08-23T09:59:00Z,194680.0,21.0,0.608,0.83,-4.559,0.152,0.109,4.87e-06,0.14,0.48,119.95100000000001,11,0,9.0,0
368,3ppBLB12ktG2KxZHpgJZZn,Bring It on Home to Me,17G5Gs4hjwytQt3l6mkph2,0YMRdWgAYRXYpKv12Qx7en,2016-08-23T09:59:00Z,209840.0,20.0,0.546,0.8540000000000001,-5.12,0.0562,0.146,0.0,0.105,0.742,110.066,3,1,10.0,0
369,6HLIHF8UeB8PTlN3fGxwgE,Those Little Things - BSO Estrella Damm 2016,17G5Gs4hjwytQt3l6mkph2,0YMRdWgAYRXYpKv12Qx7en,2016-08-23T09:59:00Z,207800.0,42.0,0.457,0.7979999999999999,-6.982,0.0941,0.022000000000000002,0.0,0.125,0.27,161.062,8,1,11.0,0
372,2dENaCyDOVV9Zm1wsj4nEx,A Song Stuck In Our Head,17G5Gs4hjwytQt3l6mkph2,55VZKUnoh3FnEYIgAPWrZi,2016-08-23T09:59:07Z,185133.0,16.0,0.6829999999999999,0.6759999999999999,-8.808,0.0439,0.11599999999999999,0.0634,0.172,0.7929999999999999,123.073,0,0,2.0,0
376,5PdGFvitDTcc7oVdCXfGQG,Liberation,17G5Gs4hjwytQt3l6mkph2,55VZKUnoh3FnEYIgAPWrZi,2016-08-23T09:59:07Z,260120.0,16.0,0.616,0.522,-9.639,0.156,0.223,9.9e-05,0.0517,0.66,170.042,1,1,6.0,0
382,4i9Abm1WTaPehcnJ2I8348,Those Little Things - BSO Estrella Damm 2016,17G5Gs4hjwytQt3l6mkph2,7IaisI6lfRNsGHjBO2YQIl,2016-08-23T09:59:33Z,207800.0,38.0,0.457,0.7979999999999999,-6.982,0.0941,0.022000000000000002,0.0,0.125,0.27,161.062,8,1,1.0,0
383,1IVpGl1f4oxrKyFSUp0LRU,Home Is Where the Heart Is,17G5Gs4hjwytQt3l6mkph2,5NEzenjaRL8LdlffqFtlGf,2016-08-23T09:59:33Z,193840.0,19.0,0.5,0.769,-7.013,0.0347,0.0139,0.0,0.179,0.521,130.037,5,1,1.0,0
384,4hGZ2rlGyEKgOJhm62ujGO,Wake Up,17G5Gs4hjwytQt3l6mkph2,5NEzenjaRL8LdlffqFtlGf,2016-08-23T09:59:33Z,256768.0,14.0,0.723,0.7140000000000001,-6.3870000000000005,0.0279,0.28800000000000003,1.13e-05,0.159,0.9279999999999999,109.00200000000001,6,1,2.0,0
458,6vJOIceKD99L4Z2jyOE1m7,Oh! Carol,7bsAR19p7zO45OpIpiCqQB,4LEVq549JUbYQmzma1NzEl,2015-09-29T10:24:23Z,136040.0,35.0,0.588,0.736,-7.76,0.0461,0.767,0.0,0.35100000000000003,0.83,132.731,8,0,3.0,0
459,7utoClKnLShFg6u6dZ20gp,Breaking Up Is Hard to Do,7bsAR19p7zO45OpIpiCqQB,7s1t3zA17RfNVhMYv2v52o,2015-09-29T10:24:48Z,136266.0,50.0,0.742,0.674,-7.648,0.0354,0.7879999999999999,0.0,0.0698,0.9640000000000001,116.53,8,0,2.0,0
464,1sMgCr1RH0HfAazVZt9xmZ,El Secreto de las Tortugas,0K6zEWxGiCGZLejWC5RjLh,1fQCvO6KCaP61M1153vXjp,2011-10-20T09:56:08Z,247840.0,42.0,0.5760000000000001,0.7559999999999999,-6.553999999999999,0.0486,0.007259999999999998,0.0007099999999999999,0.34299999999999997,0.7090000000000001,169.985,1,1,8.0,0
465,4W8EolcA3IJC5SBGFcNYfY,wa yeah!,0K6zEWxGiCGZLejWC5RjLh,1nIxWZSUXeV7AGkm9z7RHN,2011-10-26T08:20:04Z,212933.0,19.0,0.642,0.711,-7.525,0.0379,0.47200000000000003,0.0,0.152,0.6509999999999999,132.03,0,1,8.0,0
466,0HavueC5hc16JEwD0R91jb,How To Save A Life,0K6zEWxGiCGZLejWC5RjLh,1yMUhoZXXoJ2Bylj05lEAd,2011-11-06T11:20:16Z,262546.0,3.0,0.617,0.721,-5.355,0.0428,0.17600000000000002,0.0,0.0969,0.55,122.024,10,1,1.0,0
468,6QUOo63GVelaCpRguhKwbT,One Step Beyond,0K6zEWxGiCGZLejWC5RjLh,4LElygU9jKtWBOEOtdPbli,2012-02-24T12:13:31Z,138360.0,1.0,0.45799999999999996,0.855,-7.079,0.0363,0.000251,0.00974,0.27699999999999997,0.951,154.898,0,0,1.0,0
469,3B9L8xqaMo9VOBHpKkDP0e,Death,0K6zEWxGiCGZLejWC5RjLh,1yr9gfvnr5uRvFAxRe7k9y,2012-04-13T11:40:15Z,301213.0,1.0,0.45399999999999996,0.8320000000000001,-5.649,0.0343,0.00045099999999999996,0.0188,0.076,0.228,135.08700000000002,7,1,1.0,0
470,77ojZO3M58nQjQVpPMlGyC,When the Apple Tree,0K6zEWxGiCGZLejWC5RjLh,12SHhFHupj46kNfhh4tIVA,2013-04-05T10:40:59Z,261506.0,3.0,0.585,0.7240000000000001,-11.388,0.0267,0.00818,0.0015400000000000001,0.109,0.7659999999999999,145.993,2,1,4.0,0
471,0ADoHm7vRLqUDfyxwXhgc5,Wicked Wonderland,0K6zEWxGiCGZLejWC5RjLh,0W6HAdwa9OLvHps5QZe7Ir,2014-12-15T12:01:06Z,217266.0,29.0,0.6990000000000001,0.812,-5.772,0.135,0.00461,0.0161,0.396,0.7490000000000001,127.916,6,0,1.0,0
472,4vtB5TaZa1APUogh7ZsyCw,Who Needs You,,3BOHyC1reu2olTMX66oQ5b,2016-07-01T15:02:11Z,199146.0,41.0,0.331,0.9129999999999999,-2.929,0.0367,1.53e-05,0.0225,0.131,0.818,207.838,5,1,7.0,0
475,5nfHTW20WCusy7ftS7I98o,Ocell,6rcoq12RiupfqlzZK8rEX5,2ePwNdcFVhYdmQdd4eEFWp,2015-09-14T10:07:23Z,183786.0,3.0,0.5720000000000001,0.639,-5.409,0.0302,0.337,4.320000000000001e-05,0.122,0.297,106.00299999999999,4,1,1.0,0
476,5tqaiqHgDpHTnvh8tqkvvB,Leia,6rcoq12RiupfqlzZK8rEX5,2ePwNdcFVhYdmQdd4eEFWp,2015-09-14T10:07:23Z,165920.0,2.0,0.648,0.597,-4.853,0.0275,0.129,4e-06,0.0837,0.555,106.971,11,0,2.0,0
478,5tio40ib1Dzu44rbd5pe7T,Lovely Girls,6rcoq12RiupfqlzZK8rEX5,2ePwNdcFVhYdmQdd4eEFWp,2015-09-14T10:07:23Z,156640.0,4.0,0.67,0.626,-6.204,0.0352,0.0306,2.1000000000000002e-06,0.084,0.374,101.969,11,0,4.0,0
479,3TFGkAQtDv0Dt3SzXfUUZc,Never Look Back,6rcoq12RiupfqlzZK8rEX5,2ePwNdcFVhYdmQdd4eEFWp,2015-09-14T10:07:23Z,162106.0,10.0,0.638,0.7979999999999999,-3.2889999999999997,0.0289,0.0963,1.81e-06,0.11900000000000001,0.531,103.11,8,0,5.0,0
480,5cIxfMlPaiQu2w4M35T9X8,Just Aquí,6rcoq12RiupfqlzZK8rEX5,2ePwNdcFVhYdmQdd4eEFWp,2015-09-14T10:07:23Z,155760.0,2.0,0.6829999999999999,0.67,-4.198,0.0279,0.0464,0.0,0.044000000000000004,0.682,101.00200000000001,11,0,6.0,0
485,5cIA7eOCo2RSxfpXIzAyA1,Three II,6rcoq12RiupfqlzZK8rEX5,2ePwNdcFVhYdmQdd4eEFWp,2015-09-14T10:07:23Z,199386.0,5.0,0.5479999999999999,0.5489999999999999,-3.897,0.0275,0.018000000000000002,8.149999999999999e-05,0.17,0.591,104.895,7,1,11.0,0
486,4e7lOA8fpkyl5K1tA9Wkkt,Avui,6rcoq12RiupfqlzZK8rEX5,2ePwNdcFVhYdmQdd4eEFWp,2015-09-14T10:07:23Z,204133.0,1.0,0.5489999999999999,0.505,-6.072,0.0268,0.131,0.000715,0.196,0.27,98.913,0,1,12.0,0
487,1jNUJ7bN3xQ6EayvhfMant,Right Here,6rcoq12RiupfqlzZK8rEX5,2ePwNdcFVhYdmQdd4eEFWp,2015-09-14T10:07:23Z,155546.0,1.0,0.634,0.653,-4.798,0.0295,0.11800000000000001,0.0,0.0429,0.643,100.93299999999999,11,0,13.0,0
489,41CFzRHUEOdbf0bUOd3PN2,Je veux,64JY1fITMumLMHvbjyhYHS,4Z2N4b70UcKbJABiiOanrX,2015-09-07T10:33:01Z,219186.0,10.0,0.518,0.873,-4.0169999999999995,0.0828,0.244,0.0,0.0558,0.7190000000000001,155.19799999999995,2,0,2.0,0
490,0oKOAL9nhFMieApXNLYkZ8,Vem vet?,64JY1fITMumLMHvbjyhYHS,7zt7vhLaqKhVuR08UZSwNP,2015-09-07T10:37:07Z,183413.0,48.0,0.758,0.609,-6.568,0.0376,0.42200000000000004,1.33e-06,0.124,0.7340000000000001,125.949,9,0,8.0,0
491,5XZyIOvleZYTh0DD399M90,tous les mêmes,64JY1fITMumLMHvbjyhYHS,4WW3ME0M2dUoAK5hmbXsN7,2015-09-07T10:43:04Z,210933.0,10.0,0.68,0.6509999999999999,-9.113,0.141,0.195,0.00228,0.276,0.652,110.01799999999999,5,0,5.0,0
493,3VShxisOLs2SguUWJcnoZ4,I Wan'na Be Like You,64JY1fITMumLMHvbjyhYHS,6tXeoAbvpZCYNZPMCex4MQ,2015-09-15T10:03:11Z,211173.0,3.0,0.7040000000000001,0.628,-7.2,0.111,0.331,0.0,0.156,0.763,97.072,5,0,3.0,0
497,2CwUBDVNKMtTSIWc7Jc4h7,Whistle,64JY1fITMumLMHvbjyhYHS,6pXEx3TQ4SNF1z8HGUNeTz,2016-08-12T09:14:23Z,174346.0,0.0,0.684,0.7929999999999999,-4.454,0.0945,0.20800000000000002,0.0,0.0937,0.9490000000000001,87.459,9,1,2.0,0
499,3TnJ6YyqCdy1uszHcGJ0Qn,Fuerteventura,64JY1fITMumLMHvbjyhYHS,6D2xIFlTsLa5m6Uls2HDTM,2016-10-24T11:51:18Z,135000.0,36.0,0.516,0.6759999999999999,-6.5870000000000015,0.0315,0.16699999999999998,1.7e-06,0.191,0.828,158.043,2,1,5.0,0
503,4xsPnrMH3AStFQ3azYCHGT,La Guitarra,,2MBG3VTHzSxN9omTrBwUmR,2018-07-07T01:08:13Z,218493.0,12.0,0.6940000000000001,0.8,-7.077999999999999,0.0313,0.0907,0.0,0.099,0.852,146.893,4,1,60.0,0
510,2qJKW519uSxqZJaZIWVz8o,Brasileirinho,6F0bDRMilmN0VdkEtsS0Cz,1VuCANtzxz5NtmOD2x0y2e,2015-09-07T10:11:41Z,203480.0,17.0,0.603,0.512,-13.02,0.0655,0.391,0.8009999999999999,0.0958,0.929,135.342,5,1,7.0,0
514,76Nt0WXCweKdNqQwiqsylS,Watermelon Man,6F0bDRMilmN0VdkEtsS0Cz,1VuCANtzxz5NtmOD2x0y2e,2015-09-07T10:11:41Z,193133.0,30.0,0.7090000000000001,0.715,-12.488,0.0307,0.359,0.00414,0.0976,0.917,119.14299999999999,5,1,11.0,0
515,2DCDpi0UIHnlTEH5gl5K89,Now or Never,6F0bDRMilmN0VdkEtsS0Cz,1VuCANtzxz5NtmOD2x0y2e,2015-09-07T10:11:41Z,214253.0,17.0,0.6970000000000001,0.414,-11.144,0.0421,0.40399999999999997,0.0,0.161,0.889,149.211,7,0,12.0,0
527,3Fhib8QqOobYi0r3wVbgoS,Sing & Dance,4YMWrJrGAyW04sfFwE3sc4,2VYSDvc0ZdcfkXDcYVjHs6,2015-09-07T10:08:25Z,172786.0,19.0,0.688,0.67,-8.541,0.0345,0.45,0.0945,0.0649,0.878,116.569,9,0,5.0,0
533,4h95OrjKWYzVIai1EkvZbt,Ta fête,7EHzH8D5Fv7EWf76tDTSvH,4WW3ME0M2dUoAK5hmbXsN7,2015-01-02T10:00:12Z,175426.0,6.0,0.6759999999999999,0.855,-7.6720000000000015,0.111,0.0012699999999999999,0.0011099999999999999,0.301,0.5670000000000001,127.945,11,0,1.0,0
534,09TcIuH1ZO7i4vicWKoaN2,Papaoutai,7EHzH8D5Fv7EWf76tDTSvH,4WW3ME0M2dUoAK5hmbXsN7,2015-01-02T10:00:12Z,232146.0,14.0,0.733,0.818,-7.222,0.0859,0.0241,0.0,0.0636,0.253,116.01899999999999,10,0,2.0,0
537,5XZyIOvleZYTh0DD399M90,tous les mêmes,7EHzH8D5Fv7EWf76tDTSvH,4WW3ME0M2dUoAK5hmbXsN7,2015-01-02T10:00:12Z,210933.0,10.0,0.68,0.6509999999999999,-9.113,0.141,0.195,0.00228,0.276,0.652,110.01799999999999,5,0,5.0,0
538,4z70Px77quweOupQRiaG2Q,Formidable,7EHzH8D5Fv7EWf76tDTSvH,4WW3ME0M2dUoAK5hmbXsN7,2015-01-02T10:00:12Z,213933.0,13.0,0.461,0.628,-9.046,0.16899999999999998,0.1,0.0,0.198,0.528,143.055,4,0,6.0,0
539,6AIf0Hii1E2LR1vdcUjTrm,moules frites,7EHzH8D5Fv7EWf76tDTSvH,4WW3ME0M2dUoAK5hmbXsN7,2015-01-02T10:00:12Z,158960.0,1.0,0.547,0.486,-9.855,0.0976,0.196,1.73e-06,0.321,0.589,136.893,10,1,7.0,0
540,35R4dLhlSbpnUoBYNdADu5,carmen,7EHzH8D5Fv7EWf76tDTSvH,4WW3ME0M2dUoAK5hmbXsN7,2015-01-02T10:00:12Z,189026.0,2.0,0.662,0.8240000000000001,-8.016,0.102,0.0212,0.000149,0.34299999999999997,0.573,150.011,8,1,8.0,0
544,58V72pYGsD4gox7CIe8Aqm,merci,7EHzH8D5Fv7EWf76tDTSvH,4WW3ME0M2dUoAK5hmbXsN7,2015-01-02T10:00:12Z,229320.0,1.0,0.556,0.6679999999999999,-9.568999999999999,0.031,0.00569,0.873,0.23800000000000002,0.305,102.007,0,0,12.0,0
550,6LXRvh3S8TB5P1PKy4lY1S,Alors On Danse - Radio Edit,7EHzH8D5Fv7EWf76tDTSvH,3XAyEMflBDI6eDhnKikvbd,2015-01-02T10:00:17Z,206066.0,16.0,0.79,0.59,-9.206,0.0793,0.0994,0.00203,0.065,0.7140000000000001,119.95100000000001,1,0,5.0,0
555,1xV0oR5W2B7ra97ehvTeGs,House'llelujah,7EHzH8D5Fv7EWf76tDTSvH,3XAyEMflBDI6eDhnKikvbd,2015-01-02T10:00:17Z,239520.0,2.0,0.653,0.569,-7.9170000000000025,0.0584,0.0582,0.0,0.099,0.491,121.936,9,0,10.0,0
558,4Ypc7So18i1PySeHtTzh7U,The Escapologist,0tiNVBKGtCjcH37FsQsaIg,6oFfHxaQjqafKdDCGdMIrd,2014-12-21T17:48:53Z,166906.0,22.0,0.578,0.909,-3.715,0.0357,0.000292,0.000118,0.0791,0.9670000000000001,104.949,6,0,1.0,0
559,7ewyZoCYrRb0iZBXWV97JQ,Tell Me It's Not Over,0tiNVBKGtCjcH37FsQsaIg,4CUwJrjMcjrH4Dyp7Su78t,2014-12-29T10:13:44Z,203320.0,34.0,0.47,0.9420000000000001,-3.8760000000000003,0.0481,0.000454,3.75e-06,0.11800000000000001,0.391,127.031,11,1,1.0,0
560,3Q0U2Qv4lyBD0LdZlsYYqN,Organ Donor - Extended Overhaul,0tiNVBKGtCjcH37FsQsaIg,1A0hrwbhZPQvbUZYCUeRLf,2014-12-29T12:05:14Z,268973.0,0.0,0.6629999999999999,0.638,-8.687000000000001,0.0316,0.00719,0.722,0.273,0.7140000000000001,110.113,1,0,9.0,0
561,2Pavqy0vPxGilGe0IIetdP,Geronimo,0tiNVBKGtCjcH37FsQsaIg,2nqmAIxUXON1qlX754E2QE,2014-12-29T16:02:01Z,218227.0,13.0,0.7070000000000001,0.7709999999999999,-6.275,0.0783,0.434,0.0013,0.115,0.4370000000000001,142.016,7,1,1.0,0
562,6RtPijgfPKROxEzTHNRiDp,Rude,,0RZ4Ct4vegYBmL9g88TBNi,2015-01-02T09:55:38Z,224840.0,75.0,0.774,0.7559999999999999,-4.995,0.0389,0.0423,0.0,0.305,0.9309999999999999,144.032,1,1,1.0,0
563,0ifSeVGUr7py5GggttDhXw,All About That Bass,41qf7DQAsri9nLj6pVWpOt,2Gf7TGoOt6FyRi7p32OzUM,2014-12-09T09:53:27Z,188754.0,63.0,0.8109999999999999,0.879,-3.7239999999999998,0.0514,0.0476,1.91e-06,0.109,0.9620000000000001,134.064,9,1,1.0,0
564,2Pavqy0vPxGilGe0IIetdP,Geronimo,41qf7DQAsri9nLj6pVWpOt,2nqmAIxUXON1qlX754E2QE,2014-12-09T09:55:58Z,218227.0,13.0,0.7070000000000001,0.7709999999999999,-6.275,0.0783,0.434,0.0013,0.115,0.4370000000000001,142.016,7,1,1.0,0
565,2cT0rywZk7Mz7xZEpjdZde,On Our Way,41qf7DQAsri9nLj6pVWpOt,6EIbal1pVyS0bemhTJEkNz,2014-12-09T09:56:39Z,193853.0,1.0,0.5820000000000001,0.787,-5.922999999999999,0.0877,0.00777,0.0,0.182,0.368,130.953,1,1,2.0,0
566,0ADoHm7vRLqUDfyxwXhgc5,Wicked Wonderland,41qf7DQAsri9nLj6pVWpOt,0W6HAdwa9OLvHps5QZe7Ir,2014-12-09T09:58:33Z,217266.0,29.0,0.6990000000000001,0.812,-5.772,0.135,0.00461,0.0161,0.396,0.7490000000000001,127.916,6,0,1.0,0
567,7jHcWaFicJRilckATxWOF0,Where did the love go? - feat. Vera Gottschall,41qf7DQAsri9nLj6pVWpOt,5WNNmwCjr6nkqCvioJMg92,2014-12-09T10:04:46Z,156493.0,17.0,0.552,0.723,-3.408,0.0262,0.000401,0.0727,0.212,0.696,139.987,0,1,1.0,0
568,0XzkemXSiXJa7VgDFPfU4S,Blurred Lines,41qf7DQAsri9nLj6pVWpOt,2160bNuBZNQmpeBn99Dmis,2015-01-02T09:45:45Z,263053.0,15.0,0.862,0.503,-7.7029999999999985,0.0494,0.004529999999999999,1.87e-05,0.0761,0.863,119.99799999999999,7,1,1.0,0
569,5XZyIOvleZYTh0DD399M90,tous les mêmes,41qf7DQAsri9nLj6pVWpOt,4WW3ME0M2dUoAK5hmbXsN7,2015-01-03T11:29:34Z,210933.0,10.0,0.68,0.6509999999999999,-9.113,0.141,0.195,0.00228,0.276,0.652,110.01799999999999,5,0,5.0,0
570,6RtPijgfPKROxEzTHNRiDp,Rude,41qf7DQAsri9nLj6pVWpOt,0RZ4Ct4vegYBmL9g88TBNi,2015-01-03T11:32:51Z,224840.0,75.0,0.774,0.7559999999999999,-4.995,0.0389,0.0423,0.0,0.305,0.9309999999999999,144.032,1,1,1.0,0
571,6vECYJHxYmm3Ydt3fF01pE,Stolen Dance,41qf7DQAsri9nLj6pVWpOt,5D20ZzsNB377xbshIFP9Nb,2015-01-03T12:16:33Z,313684.0,69.0,0.887,0.584,-8.798,0.0381,0.41,0.000314,0.10099999999999999,0.677,114.016,11,1,11.0,0
574,4h95OrjKWYzVIai1EkvZbt,Ta fête,,4WW3ME0M2dUoAK5hmbXsN7,2015-01-05T17:48:57Z,175426.0,6.0,0.6759999999999999,0.855,-7.6720000000000015,0.111,0.0012699999999999999,0.0011099999999999999,0.301,0.5670000000000001,127.945,11,0,1.0,0
581,1F1kGMVWIhPuM3WQznHQyw,I Follow Rivers - Sunset Lounge Mix,2SScimtgToL52F3sxoFIX6,6AeQrBqBOXBo2jVjfRKbQs,2014-11-14T10:59:15Z,212961.0,6.0,0.802,0.521,-7.013,0.0429,0.191,0.713,0.109,0.8220000000000001,110.029,7,0,7.0,0
583,1SXCjYUOMZZVVS4e82mjHA,Get Lucky - Smooth Saxophone Mix,2SScimtgToL52F3sxoFIX6,6AeQrBqBOXBo2jVjfRKbQs,2014-11-14T10:59:15Z,218761.0,7.0,0.6579999999999999,0.773,-6.487,0.0271,0.395,0.7120000000000001,0.105,0.727,119.978,6,0,9.0,0
587,3voRBOOwcvrBNBokYHDwH4,Wake Me Up - Relaxed Sunset Bar Mix,2SScimtgToL52F3sxoFIX6,6AeQrBqBOXBo2jVjfRKbQs,2014-11-14T10:59:15Z,166451.0,1.0,0.733,0.777,-5.856,0.0311,0.172,0.408,0.075,0.374,123.999,2,1,13.0,0
615,1RLyzeqDE5CtcanxkLAhoj,Safe and Sound - Chill and Relax Mix,2SScimtgToL52F3sxoFIX6,6AeQrBqBOXBo2jVjfRKbQs,2014-11-14T10:59:15Z,149570.0,0.0,0.684,0.9390000000000001,-6.6979999999999995,0.0297,0.0131,0.7879999999999999,0.295,0.9640000000000001,124.009,9,0,41.0,0
625,35VXmnbsP3ke9p8FxVEsPi,Someday Never Comes (with Dawes),1t4E2pmmUPII9lPWzYkLFU,2G6chemqdiNHxEw1ucZ7pw,2013-12-26T17:24:11Z,315573.0,25.0,0.606,0.649,-8.073,0.0263,0.0374,1.86e-05,0.114,0.341,130.351,9,1,10.0,0
627,4xsPnrMH3AStFQ3azYCHGT,La Guitarra,,2MBG3VTHzSxN9omTrBwUmR,2018-07-07T01:08:41Z,218493.0,12.0,0.6940000000000001,0.8,-7.077999999999999,0.0313,0.0907,0.0,0.099,0.852,146.893,4,1,60.0,0
628,4DvfGBOSlrzC9QeGEeQGxv,Queens,5Z8VUi5qQUVkO1HzuZXUq9,38ojnzxpPFT09ee03aCTK7,2013-11-20T11:36:11Z,246413.0,29.0,0.695,0.653,-4.478,0.0301,0.11599999999999999,0.00021600000000000002,0.161,0.545,110.007,6,0,1.0,0
629,2yyQVP7siRFgduvFFPL6PC,Maniac,5Z8VUi5qQUVkO1HzuZXUq9,38ojnzxpPFT09ee03aCTK7,2013-11-20T11:36:11Z,251266.0,34.0,0.851,0.79,-4.641,0.0309,0.4,0.23,0.12300000000000001,0.889,111.993,0,0,2.0,0
631,6xPQovYVUONEpw6jxaRRnr,12 juin 3049,5Z8VUi5qQUVkO1HzuZXUq9,38ojnzxpPFT09ee03aCTK7,2013-11-20T11:36:11Z,203413.0,27.0,0.524,0.636,-5.742000000000001,0.0643,0.475,0.47,0.10300000000000001,0.5820000000000001,104.07600000000001,5,0,4.0,0
